architecture id: 13819
model parameters: 75196008
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 8.719, 24.056, 4.427, 16.200, 39.000, 3.825
1.000, 21.142, 46.519, 3.499, 23.570, 49.220, 3.375
2.000, 28.665, 55.981, 3.075, 28.990, 55.510, 3.084
3.000, 34.356, 62.519, 2.768, 33.920, 61.230, 2.817
4.000, 39.178, 67.079, 2.524, 36.850, 64.100, 2.685
5.000, 43.454, 71.209, 2.313, 38.030, 65.310, 2.636
6.000, 47.168, 74.646, 2.131, 40.790, 68.120, 2.491
7.000, 51.030, 77.778, 1.957, 41.340, 68.250, 2.483
8.000, 54.310, 80.365, 1.807, 42.070, 69.450, 2.461
9.000, 57.259, 82.688, 1.671, 43.580, 70.160, 2.416
10.000, 60.471, 84.985, 1.530, 43.640, 70.250, 2.400
11.000, 63.285, 86.773, 1.408, 45.250, 71.320, 2.366
12.000, 66.338, 88.809, 1.280, 45.000, 71.730, 2.359
13.000, 69.246, 90.300, 1.170, 45.070, 71.520, 2.393
14.000, 71.525, 91.737, 1.071, 45.370, 71.500, 2.409
15.000, 74.209, 92.970, 0.970, 45.930, 71.280, 2.405
16.000, 76.576, 94.203, 0.878, 46.870, 72.470, 2.381
17.000, 78.971, 95.091, 0.794, 46.910, 72.120, 2.407
18.000, 81.164, 95.937, 0.715, 46.780, 72.010, 2.441
19.000, 82.865, 96.665, 0.650, 46.900, 72.650, 2.416
20.000, 84.761, 97.213, 0.585, 46.960, 72.700, 2.438
21.000, 86.188, 97.708, 0.531, 47.210, 72.810, 2.441
22.000, 87.676, 98.074, 0.480, 47.230, 72.340, 2.507
23.000, 88.844, 98.384, 0.436, 47.350, 72.360, 2.484
24.000, 89.878, 98.640, 0.398, 47.390, 72.790, 2.517
25.000, 90.890, 98.913, 0.362, 47.460, 72.210, 2.531
26.000, 91.752, 99.028, 0.331, 48.330, 73.040, 2.493
27.000, 92.412, 99.217, 0.307, 47.750, 72.700, 2.538
28.000, 93.202, 99.285, 0.281, 47.910, 72.810, 2.538
29.000, 93.941, 99.438, 0.255, 47.920, 71.880, 2.571
30.000, 94.418, 99.535, 0.236, 48.430, 72.660, 2.552
31.000, 94.925, 99.584, 0.218, 48.290, 73.210, 2.552
32.000, 95.476, 99.627, 0.201, 48.200, 73.260, 2.551
33.000, 95.684, 99.631, 0.192, 49.120, 72.980, 2.560
34.000, 95.899, 99.730, 0.181, 48.820, 73.280, 2.585
35.000, 96.346, 99.751, 0.166, 48.990, 73.700, 2.569
36.000, 96.676, 99.785, 0.154, 48.500, 73.280, 2.608
37.000, 96.824, 99.835, 0.145, 49.280, 72.930, 2.614
38.000, 97.124, 99.847, 0.136, 48.900, 73.420, 2.606
39.000, 97.248, 99.854, 0.130, 49.670, 73.420, 2.590
40.000, 97.528, 99.862, 0.121, 48.740, 73.380, 2.639
41.000, 97.724, 99.875, 0.114, 49.630, 73.380, 2.593
42.000, 97.963, 99.900, 0.106, 49.270, 73.820, 2.614
43.000, 97.970, 99.907, 0.104, 49.010, 73.670, 2.637
44.000, 98.057, 99.911, 0.099, 49.490, 73.740, 2.619
45.000, 98.223, 99.926, 0.092, 49.530, 73.920, 2.621
46.000, 98.347, 99.941, 0.088, 49.820, 73.810, 2.621
47.000, 98.385, 99.947, 0.084, 49.690, 73.800, 2.628
48.000, 98.591, 99.949, 0.079, 49.800, 73.580, 2.622
49.000, 98.613, 99.948, 0.078, 49.590, 73.840, 2.616
50.000, 98.698, 99.966, 0.073, 49.750, 73.920, 2.643
51.000, 98.779, 99.956, 0.070, 49.760, 73.960, 2.636
52.000, 98.775, 99.965, 0.069, 49.610, 74.190, 2.629
53.000, 98.915, 99.970, 0.065, 50.050, 73.630, 2.611
54.000, 99.003, 99.970, 0.061, 49.990, 73.920, 2.632
55.000, 98.993, 99.969, 0.061, 50.060, 73.640, 2.649
56.000, 99.051, 99.978, 0.058, 49.750, 74.340, 2.665
57.000, 99.082, 99.968, 0.057, 50.300, 73.940, 2.659
58.000, 99.124, 99.973, 0.054, 49.940, 73.910, 2.643
59.000, 99.172, 99.976, 0.052, 50.370, 74.090, 2.650
60.000, 99.249, 99.986, 0.051, 50.280, 74.410, 2.633
61.000, 99.225, 99.976, 0.049, 50.510, 74.500, 2.633
62.000, 99.297, 99.979, 0.048, 50.370, 74.640, 2.650
63.000, 99.272, 99.991, 0.047, 50.530, 74.190, 2.645
64.000, 99.316, 99.985, 0.046, 50.680, 74.060, 2.643
65.000, 99.335, 99.983, 0.045, 50.680, 74.600, 2.654
66.000, 99.368, 99.983, 0.043, 50.260, 74.300, 2.637
67.000, 99.428, 99.987, 0.042, 50.430, 74.710, 2.636
68.000, 99.397, 99.986, 0.042, 50.200, 74.670, 2.633
69.000, 99.421, 99.992, 0.041, 50.900, 74.310, 2.660
70.000, 99.451, 99.991, 0.039, 51.080, 74.820, 2.632
71.000, 99.461, 99.985, 0.039, 50.490, 74.160, 2.655
72.000, 99.492, 99.994, 0.038, 50.600, 74.470, 2.647
73.000, 99.465, 99.990, 0.038, 50.890, 74.500, 2.649
74.000, 99.505, 99.991, 0.037, 50.590, 74.410, 2.651
75.000, 99.503, 99.995, 0.036, 50.990, 74.770, 2.632
76.000, 99.538, 99.992, 0.035, 50.500, 74.720, 2.655
77.000, 99.559, 99.988, 0.035, 50.540, 74.120, 2.660
78.000, 99.577, 99.987, 0.035, 51.330, 74.740, 2.622
79.000, 99.576, 99.996, 0.035, 50.450, 74.390, 2.641
80.000, 99.561, 99.991, 0.034, 51.110, 74.760, 2.623
81.000, 99.592, 99.993, 0.033, 50.670, 74.650, 2.643
82.000, 99.594, 99.995, 0.033, 50.240, 74.670, 2.651
83.000, 99.581, 99.994, 0.033, 51.190, 74.470, 2.641
84.000, 99.616, 99.998, 0.032, 50.600, 75.000, 2.644
85.000, 99.591, 99.987, 0.033, 50.910, 74.490, 2.653
86.000, 99.593, 99.995, 0.032, 50.970, 74.550, 2.652
87.000, 99.605, 99.990, 0.032, 50.600, 74.490, 2.660
