architecture id: 13559
model parameters: 74457960
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 8.716, 24.245, 4.418, 15.250, 37.850, 3.866
1.000, 21.753, 47.138, 3.474, 24.620, 51.490, 3.272
2.000, 29.052, 56.455, 3.051, 30.700, 57.510, 2.980
3.000, 35.089, 63.149, 2.733, 33.030, 60.410, 2.870
4.000, 40.020, 68.108, 2.482, 37.530, 64.980, 2.642
5.000, 44.333, 72.066, 2.272, 39.590, 66.720, 2.551
6.000, 48.491, 75.590, 2.082, 40.620, 67.330, 2.520
7.000, 52.132, 78.713, 1.906, 41.930, 69.430, 2.438
8.000, 55.484, 81.069, 1.755, 42.200, 69.570, 2.452
9.000, 58.564, 83.457, 1.617, 44.410, 71.270, 2.355
10.000, 61.872, 85.627, 1.476, 45.210, 71.420, 2.339
11.000, 64.678, 87.585, 1.356, 45.610, 71.960, 2.325
12.000, 67.688, 89.262, 1.238, 46.030, 71.990, 2.337
13.000, 70.407, 91.000, 1.122, 45.820, 71.500, 2.387
14.000, 72.851, 92.320, 1.022, 46.280, 71.950, 2.356
15.000, 75.464, 93.523, 0.927, 46.440, 72.180, 2.386
16.000, 77.813, 94.543, 0.838, 46.930, 72.290, 2.389
17.000, 79.909, 95.488, 0.759, 47.130, 72.210, 2.389
18.000, 81.954, 96.224, 0.682, 47.640, 72.590, 2.425
19.000, 83.815, 96.819, 0.618, 47.920, 73.000, 2.408
20.000, 85.447, 97.465, 0.558, 47.680, 72.910, 2.441
21.000, 86.883, 97.874, 0.506, 47.620, 72.990, 2.438
22.000, 87.987, 98.155, 0.463, 47.870, 72.370, 2.471
23.000, 89.133, 98.481, 0.424, 48.160, 73.100, 2.472
24.000, 90.218, 98.766, 0.384, 48.020, 72.680, 2.497
25.000, 91.351, 98.913, 0.348, 48.590, 73.790, 2.463
26.000, 92.131, 99.141, 0.318, 48.890, 73.070, 2.514
27.000, 92.879, 99.233, 0.292, 49.120, 73.600, 2.474
28.000, 93.352, 99.356, 0.272, 48.420, 73.300, 2.533
29.000, 93.960, 99.453, 0.250, 49.140, 73.470, 2.514
30.000, 94.516, 99.560, 0.232, 49.090, 73.100, 2.521
31.000, 94.975, 99.596, 0.213, 49.100, 73.600, 2.547
32.000, 95.444, 99.645, 0.199, 49.220, 73.540, 2.522
33.000, 95.820, 99.679, 0.186, 49.390, 73.640, 2.538
34.000, 96.135, 99.709, 0.173, 49.220, 73.910, 2.555
35.000, 96.299, 99.753, 0.165, 49.040, 73.770, 2.565
36.000, 96.668, 99.773, 0.154, 49.680, 73.900, 2.553
37.000, 96.942, 99.830, 0.141, 49.680, 74.340, 2.546
38.000, 97.163, 99.845, 0.133, 50.180, 74.090, 2.554
39.000, 97.238, 99.835, 0.130, 49.860, 73.890, 2.562
40.000, 97.554, 99.855, 0.121, 49.880, 74.350, 2.562
41.000, 97.627, 99.896, 0.114, 50.200, 74.170, 2.571
42.000, 97.882, 99.918, 0.107, 49.950, 74.070, 2.582
43.000, 97.948, 99.916, 0.102, 49.870, 73.980, 2.591
44.000, 98.017, 99.908, 0.099, 49.860, 74.190, 2.594
45.000, 98.096, 99.905, 0.095, 50.060, 74.780, 2.573
46.000, 98.291, 99.935, 0.089, 50.320, 74.400, 2.586
47.000, 98.413, 99.923, 0.084, 50.540, 74.700, 2.572
48.000, 98.538, 99.938, 0.081, 50.440, 74.680, 2.575
49.000, 98.608, 99.960, 0.077, 50.130, 74.470, 2.598
50.000, 98.713, 99.959, 0.073, 50.690, 74.580, 2.595
51.000, 98.720, 99.954, 0.070, 50.930, 74.460, 2.585
52.000, 98.830, 99.958, 0.069, 50.600, 74.950, 2.576
53.000, 98.832, 99.966, 0.066, 51.170, 74.830, 2.582
54.000, 98.952, 99.961, 0.063, 50.790, 74.330, 2.615
55.000, 98.973, 99.962, 0.061, 50.770, 75.050, 2.576
56.000, 99.100, 99.978, 0.057, 50.460, 74.850, 2.604
57.000, 99.081, 99.976, 0.056, 51.060, 74.760, 2.595
58.000, 99.147, 99.972, 0.055, 51.070, 74.860, 2.595
59.000, 99.214, 99.975, 0.052, 50.960, 75.220, 2.606
60.000, 99.209, 99.984, 0.051, 50.980, 74.840, 2.617
61.000, 99.207, 99.981, 0.051, 51.220, 75.030, 2.605
62.000, 99.232, 99.984, 0.049, 50.600, 75.260, 2.600
63.000, 99.325, 99.977, 0.047, 51.110, 75.510, 2.603
64.000, 99.252, 99.987, 0.046, 51.140, 75.250, 2.587
65.000, 99.373, 99.982, 0.044, 51.770, 75.280, 2.602
66.000, 99.349, 99.984, 0.043, 51.170, 74.850, 2.602
67.000, 99.401, 99.989, 0.042, 51.580, 75.060, 2.619
68.000, 99.379, 99.987, 0.042, 50.990, 75.070, 2.605
69.000, 99.420, 99.989, 0.041, 51.640, 74.880, 2.621
70.000, 99.417, 99.978, 0.041, 51.360, 75.440, 2.604
71.000, 99.421, 99.990, 0.040, 50.420, 75.210, 2.621
72.000, 99.450, 99.983, 0.039, 51.610, 75.240, 2.609
73.000, 99.466, 99.987, 0.039, 51.420, 74.620, 2.632
74.000, 99.502, 99.992, 0.037, 51.410, 75.360, 2.617
75.000, 99.518, 99.988, 0.037, 51.570, 75.000, 2.606
76.000, 99.540, 99.996, 0.036, 51.430, 75.160, 2.617
77.000, 99.511, 99.991, 0.036, 51.730, 75.210, 2.628
78.000, 99.507, 99.990, 0.036, 51.650, 75.050, 2.595
79.000, 99.553, 99.989, 0.035, 51.590, 75.430, 2.602
80.000, 99.511, 99.989, 0.036, 51.660, 75.340, 2.604
81.000, 99.530, 99.991, 0.035, 51.280, 75.290, 2.621
82.000, 99.555, 99.996, 0.034, 51.590, 75.330, 2.607
83.000, 99.576, 99.994, 0.034, 52.080, 75.300, 2.594
84.000, 99.581, 99.994, 0.034, 51.490, 75.110, 2.611
85.000, 99.606, 99.992, 0.033, 51.710, 74.830, 2.616
86.000, 99.594, 99.995, 0.033, 51.450, 75.360, 2.600
87.000, 99.603, 99.987, 0.033, 51.820, 75.390, 2.591
88.000, 99.599, 99.992, 0.033, 51.510, 75.230, 2.615
89.000, 99.600, 99.993, 0.032, 51.880, 75.120, 2.597
90.000, 99.591, 99.995, 0.033, 51.160, 75.330, 2.637
91.000, 99.602, 99.989, 0.032, 51.750, 75.220, 2.585
92.000, 99.608, 99.995, 0.032, 51.320, 74.940, 2.613
93.000, 99.623, 99.989, 0.032, 51.850, 75.150, 2.613
94.000, 99.619, 99.988, 0.032, 51.650, 75.150, 2.621
95.000, 99.591, 99.996, 0.032, 51.290, 75.670, 2.598
96.000, 99.652, 99.995, 0.031, 51.340, 75.280, 2.615
97.000, 99.608, 99.993, 0.032, 51.530, 75.370, 2.601
98.000, 99.630, 99.996, 0.031, 52.190, 75.450, 2.580
99.000, 99.632, 99.993, 0.031, 51.550, 75.590, 2.599
test top1: 52.350, test tpo5: 75.4
firing rate of layers: 0.084, -1.000, 0.118, 0.349, -1.000, 0.094, 0.067, -1.000, 0.085, 0.191, -1.000, 0.053, 0.149, 0.068, 0.112, 0.137
Elapsed time: 7.0hour48.0minute38.2second
