architecture id: 11227
model parameters: 20869860
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 25.156, 2.004, 34.764, 1.800
1.000, 45.856, 1.456, 51.952, 1.323
2.000, 56.288, 1.196, 56.996, 1.187
3.000, 62.104, 1.056, 55.004, 1.377
4.000, 66.860, 0.927, 68.596, 0.902
5.000, 70.376, 0.835, 68.228, 0.896
6.000, 73.140, 0.763, 69.232, 0.869
7.000, 75.368, 0.697, 70.924, 0.829
8.000, 76.972, 0.653, 74.528, 0.723
9.000, 79.128, 0.604, 72.528, 0.793
10.000, 80.796, 0.546, 79.160, 0.604
11.000, 81.964, 0.507, 77.468, 0.648
12.000, 83.684, 0.467, 78.076, 0.645
13.000, 85.068, 0.432, 77.484, 0.663
14.000, 85.748, 0.404, 79.068, 0.615
15.000, 86.996, 0.374, 78.700, 0.640
16.000, 87.592, 0.357, 81.008, 0.571
17.000, 88.548, 0.326, 81.340, 0.558
18.000, 89.484, 0.304, 81.632, 0.550
19.000, 90.092, 0.284, 81.560, 0.566
20.000, 90.704, 0.265, 81.980, 0.549
21.000, 91.500, 0.243, 82.244, 0.563
22.000, 91.916, 0.234, 83.364, 0.527
23.000, 92.416, 0.220, 81.824, 0.573
24.000, 93.048, 0.201, 83.552, 0.518
25.000, 93.376, 0.189, 83.132, 0.551
26.000, 93.944, 0.173, 83.924, 0.510
27.000, 94.456, 0.160, 83.252, 0.545
28.000, 94.876, 0.150, 82.832, 0.569
29.000, 95.232, 0.137, 83.676, 0.564
30.000, 95.628, 0.126, 84.488, 0.542
31.000, 96.036, 0.116, 82.068, 0.653
32.000, 96.476, 0.107, 84.448, 0.552
33.000, 96.768, 0.098, 84.012, 0.568
34.000, 96.788, 0.090, 83.940, 0.592
35.000, 97.220, 0.084, 85.648, 0.519
36.000, 97.492, 0.074, 85.776, 0.524
37.000, 97.228, 0.076, 85.428, 0.530
38.000, 97.836, 0.063, 85.388, 0.538
39.000, 97.936, 0.061, 85.468, 0.550
40.000, 98.008, 0.059, 84.952, 0.571
41.000, 98.432, 0.047, 85.384, 0.581
42.000, 98.696, 0.043, 86.516, 0.536
43.000, 98.716, 0.041, 86.444, 0.527
44.000, 98.656, 0.040, 86.088, 0.559
45.000, 98.912, 0.034, 86.112, 0.557
46.000, 98.904, 0.034, 86.288, 0.552
47.000, 99.196, 0.028, 86.740, 0.543
48.000, 99.272, 0.025, 86.292, 0.569
49.000, 99.216, 0.027, 86.700, 0.546
50.000, 99.496, 0.019, 87.072, 0.539
51.000, 99.384, 0.021, 87.084, 0.553
52.000, 99.444, 0.019, 86.608, 0.562
53.000, 99.544, 0.016, 87.064, 0.550
54.000, 99.584, 0.015, 87.204, 0.556
55.000, 99.608, 0.014, 87.100, 0.554
56.000, 99.592, 0.014, 87.264, 0.562
57.000, 99.716, 0.011, 87.448, 0.550
58.000, 99.792, 0.009, 87.372, 0.555
59.000, 99.680, 0.011, 87.436, 0.567
60.000, 99.724, 0.010, 87.404, 0.562
61.000, 99.832, 0.008, 87.708, 0.555
62.000, 99.768, 0.008, 87.484, 0.566
63.000, 99.840, 0.008, 87.488, 0.558
64.000, 99.824, 0.008, 87.704, 0.551
65.000, 99.868, 0.006, 87.888, 0.541
66.000, 99.856, 0.007, 87.740, 0.553
67.000, 99.812, 0.008, 87.736, 0.550
68.000, 99.872, 0.006, 87.604, 0.553
69.000, 99.912, 0.005, 87.488, 0.561
70.000, 99.848, 0.006, 87.784, 0.557
71.000, 99.936, 0.004, 87.836, 0.556
72.000, 99.908, 0.004, 87.608, 0.565
73.000, 99.920, 0.004, 87.680, 0.567
74.000, 99.936, 0.004, 87.840, 0.562
75.000, 99.928, 0.004, 87.548, 0.573
76.000, 99.960, 0.003, 87.788, 0.556
77.000, 99.932, 0.004, 87.708, 0.577
78.000, 99.904, 0.004, 87.760, 0.560
79.000, 99.956, 0.004, 87.780, 0.556
80.000, 99.964, 0.003, 87.868, 0.561
81.000, 99.948, 0.003, 87.756, 0.573
82.000, 99.944, 0.004, 87.880, 0.560
83.000, 99.928, 0.004, 87.636, 0.567
84.000, 99.948, 0.003, 87.876, 0.575
85.000, 99.960, 0.003, 87.892, 0.566
86.000, 99.972, 0.003, 87.832, 0.563
87.000, 99.948, 0.003, 87.980, 0.569
88.000, 99.948, 0.003, 88.008, 0.575
89.000, 99.980, 0.003, 88.056, 0.561
90.000, 99.964, 0.003, 87.680, 0.575
91.000, 99.956, 0.003, 88.044, 0.572
92.000, 99.976, 0.002, 87.856, 0.565
93.000, 99.960, 0.003, 87.832, 0.569
94.000, 99.972, 0.003, 87.892, 0.564
95.000, 99.940, 0.003, 87.716, 0.566
96.000, 99.976, 0.003, 87.728, 0.570
97.000, 99.964, 0.003, 88.004, 0.574
98.000, 99.964, 0.002, 87.856, 0.566
99.000, 99.956, 0.003, 88.004, 0.562
test accuracy: 88.500
firing rate of layers: 0.234, -1.000, 0.029, 0.038, 0.186, 0.064, 0.202, -1.000, 0.024, 0.029, 0.182, 0.045, 0.087, 0.108, 0.219, 0.104
Elapsed time: 2.0hour41.0minute27.3second
