architecture id: 7720
model parameters: 20131812
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 25.112, 2.002, 32.872, 1.836
1.000, 44.312, 1.506, 46.852, 1.439
2.000, 53.652, 1.271, 54.304, 1.281
3.000, 59.168, 1.126, 57.844, 1.172
4.000, 63.696, 1.011, 62.744, 1.046
5.000, 66.464, 0.937, 67.812, 0.913
6.000, 69.556, 0.863, 66.908, 0.941
7.000, 71.516, 0.801, 69.800, 0.850
8.000, 73.680, 0.748, 69.668, 0.865
9.000, 74.624, 0.707, 69.716, 0.880
10.000, 76.420, 0.670, 72.980, 0.766
11.000, 77.984, 0.623, 74.660, 0.740
12.000, 79.520, 0.584, 74.428, 0.729
13.000, 80.756, 0.546, 74.872, 0.728
14.000, 81.748, 0.518, 75.992, 0.690
15.000, 83.052, 0.482, 74.444, 0.761
16.000, 83.880, 0.460, 77.100, 0.680
17.000, 84.740, 0.436, 77.680, 0.650
18.000, 85.880, 0.404, 78.396, 0.642
19.000, 86.704, 0.382, 77.860, 0.660
20.000, 87.484, 0.357, 80.348, 0.579
21.000, 87.916, 0.347, 80.028, 0.592
22.000, 88.444, 0.332, 80.648, 0.584
23.000, 89.660, 0.301, 80.120, 0.602
24.000, 90.008, 0.287, 80.860, 0.582
25.000, 90.672, 0.271, 80.980, 0.589
26.000, 91.104, 0.255, 81.204, 0.581
27.000, 91.880, 0.236, 79.204, 0.654
28.000, 92.216, 0.228, 82.412, 0.542
29.000, 92.628, 0.218, 80.960, 0.596
30.000, 93.132, 0.199, 82.268, 0.559
31.000, 93.724, 0.189, 82.560, 0.551
32.000, 94.072, 0.172, 82.892, 0.541
33.000, 94.228, 0.167, 83.424, 0.535
34.000, 94.616, 0.157, 84.108, 0.518
35.000, 95.028, 0.149, 82.420, 0.577
36.000, 95.344, 0.137, 83.820, 0.539
37.000, 95.796, 0.129, 84.004, 0.539
38.000, 95.916, 0.123, 83.304, 0.559
39.000, 96.276, 0.112, 84.160, 0.520
40.000, 96.668, 0.106, 83.368, 0.567
41.000, 96.628, 0.102, 83.876, 0.538
42.000, 97.068, 0.092, 84.432, 0.526
43.000, 97.060, 0.091, 84.160, 0.560
44.000, 97.512, 0.079, 84.292, 0.542
45.000, 97.480, 0.079, 83.044, 0.613
46.000, 97.640, 0.074, 84.512, 0.543
47.000, 98.184, 0.065, 84.204, 0.567
48.000, 98.024, 0.065, 84.288, 0.563
49.000, 98.192, 0.058, 85.084, 0.541
50.000, 98.488, 0.052, 85.280, 0.556
51.000, 98.656, 0.048, 85.156, 0.545
52.000, 98.592, 0.048, 85.052, 0.546
53.000, 98.724, 0.044, 84.584, 0.575
54.000, 98.804, 0.041, 85.296, 0.550
55.000, 98.872, 0.040, 85.356, 0.556
56.000, 98.988, 0.037, 85.640, 0.536
57.000, 98.924, 0.036, 85.236, 0.561
58.000, 99.108, 0.033, 85.432, 0.569
59.000, 99.180, 0.031, 85.732, 0.553
60.000, 99.332, 0.028, 85.524, 0.561
61.000, 99.208, 0.027, 85.524, 0.557
62.000, 99.344, 0.027, 85.808, 0.560
63.000, 99.460, 0.023, 85.556, 0.573
64.000, 99.484, 0.022, 85.840, 0.565
65.000, 99.384, 0.023, 85.888, 0.561
66.000, 99.584, 0.019, 85.880, 0.565
67.000, 99.604, 0.019, 86.156, 0.559
68.000, 99.600, 0.018, 85.948, 0.562
69.000, 99.680, 0.017, 86.208, 0.563
70.000, 99.608, 0.018, 86.280, 0.564
71.000, 99.600, 0.017, 86.104, 0.561
72.000, 99.656, 0.016, 86.056, 0.559
73.000, 99.732, 0.015, 86.168, 0.569
74.000, 99.760, 0.013, 86.168, 0.572
75.000, 99.768, 0.013, 86.300, 0.564
76.000, 99.748, 0.013, 86.336, 0.557
77.000, 99.736, 0.013, 86.036, 0.569
78.000, 99.784, 0.013, 86.096, 0.569
79.000, 99.744, 0.013, 86.140, 0.566
80.000, 99.824, 0.011, 86.288, 0.563
81.000, 99.824, 0.011, 86.272, 0.569
82.000, 99.792, 0.012, 86.272, 0.568
83.000, 99.832, 0.011, 86.184, 0.566
84.000, 99.772, 0.011, 86.120, 0.574
85.000, 99.816, 0.010, 86.212, 0.578
86.000, 99.828, 0.011, 86.196, 0.575
87.000, 99.804, 0.010, 86.216, 0.567
88.000, 99.824, 0.010, 86.276, 0.570
89.000, 99.864, 0.010, 86.400, 0.577
90.000, 99.844, 0.010, 86.152, 0.567
91.000, 99.788, 0.010, 86.444, 0.572
92.000, 99.856, 0.010, 86.224, 0.574
93.000, 99.880, 0.010, 86.528, 0.569
94.000, 99.864, 0.010, 86.220, 0.568
95.000, 99.840, 0.009, 86.168, 0.578
96.000, 99.812, 0.010, 86.316, 0.567
97.000, 99.856, 0.009, 86.200, 0.578
98.000, 99.860, 0.010, 86.148, 0.578
99.000, 99.828, 0.010, 86.096, 0.570
test accuracy: 86.490
firing rate of layers: -1.000, 0.046, -1.000, 0.111, 0.000, 0.143, -1.000, 0.033, -1.000, 0.087, 0.000, 0.156, 0.071, 0.095, 0.200, 0.074
Elapsed time: 2.0hour16.0minute4.8second
