architecture id: 2222
model parameters: 20869860
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 18.264, 2.187, 26.280, 1.998
1.000, 36.112, 1.721, 41.028, 1.595
2.000, 49.584, 1.362, 52.452, 1.310
3.000, 57.368, 1.182, 56.444, 1.240
4.000, 62.108, 1.052, 58.844, 1.162
5.000, 65.952, 0.960, 62.420, 1.050
6.000, 68.660, 0.882, 62.704, 1.042
7.000, 70.424, 0.824, 63.216, 1.092
8.000, 73.412, 0.752, 71.716, 0.800
9.000, 75.544, 0.685, 72.104, 0.800
10.000, 76.920, 0.655, 71.528, 0.795
11.000, 78.072, 0.619, 74.764, 0.726
12.000, 79.432, 0.580, 73.032, 0.790
13.000, 80.636, 0.546, 73.848, 0.749
14.000, 82.336, 0.508, 76.416, 0.702
15.000, 83.252, 0.481, 76.988, 0.666
16.000, 84.356, 0.447, 77.420, 0.664
17.000, 85.316, 0.423, 79.636, 0.593
18.000, 85.444, 0.408, 77.752, 0.665
19.000, 86.828, 0.378, 79.540, 0.606
20.000, 87.660, 0.354, 76.116, 0.748
21.000, 88.332, 0.338, 79.960, 0.600
22.000, 88.864, 0.320, 79.880, 0.616
23.000, 89.252, 0.309, 80.852, 0.586
24.000, 89.960, 0.288, 77.280, 0.719
25.000, 90.436, 0.272, 81.800, 0.555
26.000, 90.872, 0.260, 80.780, 0.593
27.000, 91.208, 0.254, 82.600, 0.527
28.000, 91.760, 0.237, 79.648, 0.655
29.000, 92.508, 0.215, 81.880, 0.576
30.000, 92.956, 0.204, 80.248, 0.637
31.000, 93.468, 0.188, 80.264, 0.668
32.000, 93.912, 0.180, 82.364, 0.565
33.000, 94.308, 0.170, 82.152, 0.596
34.000, 94.640, 0.160, 83.336, 0.542
35.000, 94.948, 0.148, 83.936, 0.530
36.000, 95.320, 0.136, 83.640, 0.533
37.000, 95.160, 0.142, 81.672, 0.638
38.000, 95.696, 0.124, 83.540, 0.560
39.000, 96.184, 0.115, 83.276, 0.587
40.000, 96.452, 0.106, 83.468, 0.575
41.000, 96.664, 0.103, 83.316, 0.589
42.000, 96.844, 0.096, 84.360, 0.554
43.000, 97.020, 0.089, 84.336, 0.563
44.000, 97.376, 0.081, 84.600, 0.555
45.000, 97.660, 0.073, 83.212, 0.611
46.000, 97.712, 0.071, 84.992, 0.553
47.000, 97.844, 0.068, 84.456, 0.558
48.000, 98.052, 0.062, 84.868, 0.557
49.000, 98.224, 0.058, 85.320, 0.546
50.000, 98.284, 0.054, 84.852, 0.585
51.000, 98.564, 0.049, 84.876, 0.580
52.000, 98.708, 0.045, 84.872, 0.587
53.000, 98.580, 0.046, 85.748, 0.550
54.000, 98.836, 0.040, 84.988, 0.596
55.000, 98.896, 0.038, 85.024, 0.588
56.000, 99.140, 0.032, 85.668, 0.562
57.000, 99.076, 0.034, 85.424, 0.581
58.000, 99.128, 0.031, 85.568, 0.570
59.000, 99.300, 0.028, 85.960, 0.564
60.000, 99.416, 0.025, 85.776, 0.577
61.000, 99.404, 0.024, 85.672, 0.592
62.000, 99.408, 0.023, 86.128, 0.563
63.000, 99.468, 0.022, 86.164, 0.574
64.000, 99.548, 0.021, 86.140, 0.580
65.000, 99.552, 0.019, 86.024, 0.580
66.000, 99.664, 0.017, 86.340, 0.565
67.000, 99.676, 0.016, 86.152, 0.578
68.000, 99.696, 0.015, 86.324, 0.575
69.000, 99.696, 0.015, 86.192, 0.583
70.000, 99.744, 0.014, 86.412, 0.574
71.000, 99.744, 0.013, 86.440, 0.569
72.000, 99.728, 0.014, 86.476, 0.568
73.000, 99.748, 0.012, 86.372, 0.570
74.000, 99.832, 0.011, 86.424, 0.572
75.000, 99.792, 0.011, 86.456, 0.579
76.000, 99.800, 0.011, 86.500, 0.577
77.000, 99.776, 0.011, 86.468, 0.578
78.000, 99.780, 0.011, 86.456, 0.582
79.000, 99.784, 0.011, 86.332, 0.584
80.000, 99.848, 0.010, 86.628, 0.579
81.000, 99.864, 0.009, 86.512, 0.580
82.000, 99.860, 0.009, 86.524, 0.585
83.000, 99.816, 0.009, 86.636, 0.573
84.000, 99.868, 0.009, 86.632, 0.578
85.000, 99.840, 0.010, 86.396, 0.580
86.000, 99.864, 0.009, 86.340, 0.580
87.000, 99.868, 0.009, 86.588, 0.581
88.000, 99.856, 0.009, 86.400, 0.585
89.000, 99.872, 0.008, 86.780, 0.570
90.000, 99.836, 0.009, 86.580, 0.580
91.000, 99.892, 0.008, 86.528, 0.578
92.000, 99.892, 0.008, 86.708, 0.580
93.000, 99.884, 0.008, 86.580, 0.569
94.000, 99.888, 0.008, 86.492, 0.581
95.000, 99.900, 0.008, 86.440, 0.587
96.000, 99.852, 0.008, 86.448, 0.581
97.000, 99.884, 0.008, 86.416, 0.582
98.000, 99.856, 0.009, 86.524, 0.577
99.000, 99.900, 0.008, 86.480, 0.578
test accuracy: 86.520
firing rate of layers: 0.204, 0.029, 0.198, 0.071, 0.068, -1.000, 0.184, 0.019, 0.178, 0.062, 0.055, -1.000, 0.067, 0.111, 0.247, 0.105
Elapsed time: 2.0hour18.0minute44.3second
