architecture id: 82
model parameters: 18655716
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 18.836, 2.192, 27.068, 2.010
1.000, 33.388, 1.792, 39.248, 1.626
2.000, 46.220, 1.445, 49.948, 1.371
3.000, 53.384, 1.270, 54.932, 1.244
4.000, 57.844, 1.167, 54.128, 1.328
5.000, 61.604, 1.063, 62.488, 1.047
6.000, 64.968, 0.982, 59.548, 1.139
7.000, 67.368, 0.919, 65.176, 0.996
8.000, 68.864, 0.870, 64.064, 1.029
9.000, 70.740, 0.820, 67.756, 0.915
10.000, 72.892, 0.762, 70.160, 0.859
11.000, 74.072, 0.729, 70.040, 0.878
12.000, 75.768, 0.689, 71.872, 0.813
13.000, 76.748, 0.661, 74.220, 0.752
14.000, 78.100, 0.629, 73.172, 0.775
15.000, 78.612, 0.607, 73.816, 0.760
16.000, 79.376, 0.581, 72.596, 0.800
17.000, 80.112, 0.561, 72.432, 0.836
18.000, 81.128, 0.546, 74.552, 0.728
19.000, 82.304, 0.508, 77.452, 0.659
20.000, 82.788, 0.489, 77.048, 0.663
21.000, 83.572, 0.470, 78.088, 0.641
22.000, 83.996, 0.449, 74.704, 0.761
23.000, 84.988, 0.428, 78.080, 0.644
24.000, 85.644, 0.414, 76.060, 0.706
25.000, 86.012, 0.400, 77.700, 0.668
26.000, 86.532, 0.383, 78.232, 0.658
27.000, 86.904, 0.371, 78.876, 0.632
28.000, 87.860, 0.355, 79.996, 0.602
29.000, 87.768, 0.348, 78.892, 0.653
30.000, 88.756, 0.324, 77.548, 0.689
31.000, 89.260, 0.310, 76.800, 0.692
32.000, 89.608, 0.303, 80.012, 0.598
33.000, 89.680, 0.296, 80.476, 0.599
34.000, 90.056, 0.290, 77.284, 0.738
35.000, 90.640, 0.271, 80.228, 0.604
36.000, 90.868, 0.265, 79.464, 0.649
37.000, 91.560, 0.250, 80.416, 0.608
38.000, 91.620, 0.246, 81.048, 0.593
39.000, 92.320, 0.225, 80.800, 0.593
40.000, 92.408, 0.222, 81.668, 0.570
41.000, 92.792, 0.213, 80.360, 0.634
42.000, 92.964, 0.209, 81.788, 0.565
43.000, 93.452, 0.201, 82.056, 0.565
44.000, 93.612, 0.190, 82.200, 0.562
45.000, 94.016, 0.180, 82.236, 0.560
46.000, 94.372, 0.174, 81.872, 0.574
47.000, 94.440, 0.167, 82.312, 0.567
48.000, 94.800, 0.161, 82.180, 0.575
49.000, 95.092, 0.154, 82.572, 0.564
50.000, 95.348, 0.143, 83.124, 0.549
51.000, 95.324, 0.144, 82.708, 0.571
52.000, 95.600, 0.137, 83.164, 0.552
53.000, 95.708, 0.132, 82.980, 0.575
54.000, 95.840, 0.130, 82.152, 0.592
55.000, 96.188, 0.123, 81.972, 0.613
56.000, 96.092, 0.120, 83.408, 0.546
57.000, 96.640, 0.109, 83.804, 0.546
58.000, 96.680, 0.110, 83.428, 0.559
59.000, 96.732, 0.106, 83.664, 0.558
60.000, 96.864, 0.100, 83.032, 0.574
61.000, 97.076, 0.097, 83.528, 0.559
62.000, 97.052, 0.094, 83.056, 0.588
63.000, 97.228, 0.092, 83.756, 0.546
64.000, 97.656, 0.084, 83.788, 0.549
65.000, 97.568, 0.084, 83.628, 0.573
66.000, 97.656, 0.078, 84.060, 0.549
67.000, 97.868, 0.076, 84.116, 0.543
68.000, 97.924, 0.072, 83.932, 0.551
69.000, 97.944, 0.072, 84.008, 0.558
70.000, 97.936, 0.072, 83.904, 0.560
71.000, 98.120, 0.068, 84.112, 0.551
72.000, 98.236, 0.067, 84.404, 0.558
73.000, 98.324, 0.065, 84.276, 0.554
74.000, 98.316, 0.063, 84.196, 0.553
75.000, 98.508, 0.058, 84.428, 0.549
76.000, 98.372, 0.061, 84.324, 0.555
77.000, 98.604, 0.057, 84.180, 0.557
78.000, 98.640, 0.056, 84.492, 0.551
79.000, 98.460, 0.056, 84.316, 0.555
80.000, 98.656, 0.055, 84.368, 0.551
81.000, 98.760, 0.052, 84.288, 0.556
82.000, 98.652, 0.054, 84.572, 0.550
83.000, 98.720, 0.052, 84.492, 0.551
84.000, 98.696, 0.051, 84.472, 0.550
85.000, 98.836, 0.049, 84.796, 0.549
86.000, 98.844, 0.049, 84.616, 0.550
87.000, 98.808, 0.049, 84.508, 0.554
88.000, 98.744, 0.049, 84.600, 0.551
89.000, 98.808, 0.048, 84.276, 0.555
90.000, 98.852, 0.048, 84.604, 0.554
91.000, 98.976, 0.046, 84.500, 0.555
92.000, 98.960, 0.046, 84.656, 0.555
93.000, 98.876, 0.046, 84.656, 0.552
94.000, 98.908, 0.046, 84.696, 0.553
95.000, 98.920, 0.045, 84.684, 0.553
96.000, 98.848, 0.047, 84.636, 0.552
97.000, 98.976, 0.045, 84.560, 0.549
98.000, 99.024, 0.045, 84.860, 0.556
99.000, 98.792, 0.046, 84.628, 0.552
test accuracy: 84.770
firing rate of layers: 0.257, -1.000, -1.000, 0.099, -1.000, -1.000, 0.192, -1.000, -1.000, 0.065, -1.000, -1.000, 0.064, 0.107, 0.222, 0.134
Elapsed time: 1.0hour23.0minute41.3second
