architecture id: 12444
model parameters: 21607908
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 18.060, 2.204, 26.840, 2.009
1.000, 34.292, 1.793, 40.064, 1.583
2.000, 46.536, 1.433, 51.112, 1.331
3.000, 54.636, 1.252, 55.384, 1.239
4.000, 60.164, 1.110, 56.288, 1.243
5.000, 64.340, 0.997, 62.556, 1.048
6.000, 67.328, 0.919, 61.044, 1.108
7.000, 69.316, 0.862, 64.604, 1.009
8.000, 72.116, 0.784, 66.956, 0.938
9.000, 73.776, 0.735, 65.984, 0.989
10.000, 76.084, 0.681, 70.704, 0.863
11.000, 77.460, 0.643, 70.180, 0.870
12.000, 79.256, 0.597, 70.944, 0.878
13.000, 80.376, 0.557, 73.472, 0.777
14.000, 81.428, 0.527, 74.248, 0.760
15.000, 82.772, 0.493, 76.916, 0.669
16.000, 83.988, 0.458, 76.400, 0.706
17.000, 84.804, 0.434, 68.016, 1.102
18.000, 86.100, 0.402, 78.872, 0.634
19.000, 87.020, 0.371, 78.736, 0.639
20.000, 87.788, 0.349, 79.308, 0.628
21.000, 88.520, 0.327, 78.160, 0.691
22.000, 89.060, 0.311, 80.164, 0.608
23.000, 89.864, 0.289, 81.096, 0.588
24.000, 90.612, 0.265, 79.196, 0.671
25.000, 91.152, 0.258, 80.760, 0.616
26.000, 91.800, 0.235, 80.936, 0.604
27.000, 92.268, 0.224, 80.992, 0.605
28.000, 93.216, 0.195, 81.128, 0.619
29.000, 93.612, 0.185, 80.716, 0.640
30.000, 93.392, 0.188, 80.416, 0.652
31.000, 93.792, 0.175, 80.756, 0.643
32.000, 94.680, 0.156, 80.904, 0.654
33.000, 94.532, 0.155, 82.100, 0.628
34.000, 95.460, 0.133, 81.768, 0.644
35.000, 96.108, 0.116, 83.116, 0.590
36.000, 96.376, 0.107, 72.824, 1.121
37.000, 96.872, 0.096, 82.748, 0.631
38.000, 97.084, 0.090, 82.312, 0.652
39.000, 97.452, 0.079, 83.336, 0.623
40.000, 97.244, 0.079, 82.340, 0.675
41.000, 97.628, 0.071, 83.580, 0.615
42.000, 97.804, 0.068, 82.712, 0.655
43.000, 98.424, 0.054, 83.068, 0.675
44.000, 98.136, 0.057, 84.336, 0.615
45.000, 98.328, 0.053, 84.700, 0.593
46.000, 98.536, 0.045, 83.940, 0.631
47.000, 98.932, 0.036, 83.952, 0.650
48.000, 98.976, 0.035, 84.464, 0.614
49.000, 99.040, 0.033, 84.448, 0.636
50.000, 99.292, 0.026, 84.828, 0.621
51.000, 99.276, 0.026, 84.712, 0.619
52.000, 99.412, 0.023, 84.224, 0.676
53.000, 99.372, 0.023, 85.084, 0.628
54.000, 99.576, 0.019, 85.180, 0.625
55.000, 99.572, 0.017, 85.120, 0.614
56.000, 99.612, 0.016, 85.284, 0.633
57.000, 99.660, 0.015, 85.324, 0.639
58.000, 99.724, 0.013, 85.516, 0.620
59.000, 99.776, 0.012, 85.668, 0.619
60.000, 99.788, 0.011, 85.664, 0.632
61.000, 99.764, 0.011, 85.820, 0.631
62.000, 99.748, 0.011, 85.676, 0.639
63.000, 99.820, 0.009, 85.808, 0.626
64.000, 99.872, 0.008, 85.624, 0.638
65.000, 99.860, 0.008, 85.956, 0.633
66.000, 99.876, 0.008, 85.600, 0.631
67.000, 99.856, 0.008, 86.052, 0.621
68.000, 99.884, 0.007, 85.976, 0.625
69.000, 99.888, 0.006, 86.064, 0.628
70.000, 99.936, 0.005, 85.652, 0.636
71.000, 99.900, 0.006, 85.976, 0.629
72.000, 99.928, 0.005, 85.912, 0.636
73.000, 99.928, 0.005, 86.112, 0.629
74.000, 99.948, 0.005, 86.288, 0.624
75.000, 99.944, 0.005, 86.364, 0.628
76.000, 99.932, 0.005, 86.136, 0.634
77.000, 99.956, 0.005, 86.120, 0.639
78.000, 99.940, 0.004, 86.040, 0.637
79.000, 99.928, 0.005, 86.104, 0.638
80.000, 99.932, 0.005, 86.136, 0.636
81.000, 99.964, 0.004, 86.056, 0.642
82.000, 99.936, 0.005, 86.060, 0.639
83.000, 99.964, 0.004, 86.188, 0.638
84.000, 99.952, 0.004, 86.104, 0.635
85.000, 99.956, 0.004, 86.068, 0.637
86.000, 99.928, 0.004, 85.924, 0.644
87.000, 99.960, 0.004, 85.924, 0.638
88.000, 99.960, 0.004, 86.056, 0.637
89.000, 99.944, 0.004, 86.180, 0.641
90.000, 99.944, 0.004, 86.116, 0.637
91.000, 99.964, 0.004, 86.136, 0.622
92.000, 99.944, 0.004, 85.948, 0.637
93.000, 99.940, 0.004, 86.196, 0.629
94.000, 99.952, 0.004, 86.124, 0.639
95.000, 99.976, 0.003, 85.988, 0.634
96.000, 99.940, 0.004, 85.980, 0.647
97.000, 99.960, 0.003, 86.320, 0.635
98.000, 99.940, 0.004, 86.308, 0.634
99.000, 99.976, 0.003, 86.296, 0.635
test accuracy: 86.200
firing rate of layers: 0.032, 0.077, 0.021, 0.210, 0.021, 0.106, 0.035, 0.091, 0.026, 0.215, 0.026, 0.129, 0.075, 0.118, 0.252, 0.082
Elapsed time: 2.0hour40.0minute54.5second
