architecture id: 12388
model parameters: 20869860
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 24.520, 2.014, 33.952, 1.808
1.000, 44.792, 1.479, 47.780, 1.447
2.000, 54.468, 1.239, 54.896, 1.222
3.000, 60.536, 1.092, 61.132, 1.093
4.000, 65.084, 0.973, 64.772, 0.992
5.000, 68.140, 0.879, 65.980, 0.950
6.000, 71.028, 0.811, 68.132, 0.905
7.000, 73.604, 0.743, 68.564, 0.913
8.000, 75.492, 0.689, 70.536, 0.839
9.000, 77.448, 0.634, 73.864, 0.743
10.000, 78.808, 0.601, 73.736, 0.761
11.000, 80.440, 0.561, 73.612, 0.761
12.000, 81.768, 0.516, 78.016, 0.641
13.000, 82.840, 0.489, 75.876, 0.695
14.000, 83.992, 0.455, 78.160, 0.635
15.000, 85.192, 0.416, 79.600, 0.605
16.000, 86.172, 0.394, 77.100, 0.679
17.000, 87.220, 0.365, 79.632, 0.597
18.000, 88.268, 0.336, 81.236, 0.564
19.000, 88.928, 0.318, 80.996, 0.577
20.000, 89.600, 0.297, 80.780, 0.604
21.000, 90.600, 0.271, 81.072, 0.583
22.000, 90.716, 0.263, 80.708, 0.610
23.000, 91.336, 0.249, 80.644, 0.614
24.000, 92.148, 0.227, 82.168, 0.568
25.000, 92.676, 0.210, 82.796, 0.540
26.000, 93.372, 0.193, 83.756, 0.520
27.000, 93.684, 0.181, 83.636, 0.523
28.000, 94.376, 0.163, 82.112, 0.602
29.000, 94.552, 0.159, 84.124, 0.521
30.000, 95.184, 0.139, 83.868, 0.544
31.000, 95.376, 0.136, 83.780, 0.540
32.000, 95.652, 0.124, 84.144, 0.539
33.000, 96.192, 0.114, 83.820, 0.565
34.000, 96.420, 0.105, 83.744, 0.581
35.000, 96.524, 0.104, 83.604, 0.602
36.000, 96.536, 0.100, 84.956, 0.538
37.000, 97.456, 0.077, 84.700, 0.552
38.000, 97.452, 0.076, 85.764, 0.519
39.000, 97.788, 0.069, 84.724, 0.572
40.000, 98.052, 0.062, 85.972, 0.529
41.000, 98.076, 0.059, 86.136, 0.521
42.000, 98.256, 0.053, 85.640, 0.546
43.000, 98.340, 0.050, 85.228, 0.573
44.000, 98.572, 0.045, 86.288, 0.539
45.000, 98.612, 0.043, 85.332, 0.602
46.000, 98.764, 0.038, 85.200, 0.599
47.000, 98.764, 0.038, 85.800, 0.562
48.000, 99.212, 0.030, 85.984, 0.568
49.000, 99.212, 0.027, 86.500, 0.556
50.000, 99.264, 0.026, 86.064, 0.588
51.000, 99.036, 0.030, 86.292, 0.578
52.000, 99.368, 0.023, 86.556, 0.558
53.000, 99.376, 0.021, 86.504, 0.573
54.000, 99.348, 0.021, 87.008, 0.568
55.000, 99.624, 0.016, 86.916, 0.561
56.000, 99.556, 0.016, 86.852, 0.573
57.000, 99.588, 0.015, 86.768, 0.569
58.000, 99.644, 0.014, 86.596, 0.583
59.000, 99.628, 0.013, 86.948, 0.564
60.000, 99.688, 0.012, 87.216, 0.559
61.000, 99.760, 0.010, 87.152, 0.563
62.000, 99.760, 0.010, 86.868, 0.574
63.000, 99.776, 0.010, 86.940, 0.599
64.000, 99.792, 0.009, 87.072, 0.571
65.000, 99.812, 0.008, 87.240, 0.577
66.000, 99.800, 0.008, 87.324, 0.573
67.000, 99.868, 0.007, 87.224, 0.579
68.000, 99.832, 0.008, 87.264, 0.572
69.000, 99.864, 0.007, 87.132, 0.589
70.000, 99.916, 0.006, 87.500, 0.574
71.000, 99.908, 0.006, 87.240, 0.586
72.000, 99.884, 0.005, 87.416, 0.576
73.000, 99.876, 0.005, 87.600, 0.581
74.000, 99.904, 0.005, 87.492, 0.576
75.000, 99.944, 0.004, 87.588, 0.574
76.000, 99.932, 0.005, 87.512, 0.576
77.000, 99.932, 0.004, 87.600, 0.574
78.000, 99.916, 0.004, 87.276, 0.585
79.000, 99.916, 0.004, 87.372, 0.587
80.000, 99.952, 0.004, 87.608, 0.568
81.000, 99.904, 0.005, 87.584, 0.581
82.000, 99.948, 0.003, 87.632, 0.578
83.000, 99.912, 0.004, 87.508, 0.581
84.000, 99.952, 0.004, 87.652, 0.575
85.000, 99.972, 0.003, 87.432, 0.586
86.000, 99.948, 0.004, 87.484, 0.582
87.000, 99.964, 0.003, 87.692, 0.579
88.000, 99.924, 0.004, 87.696, 0.579
89.000, 99.936, 0.004, 87.344, 0.589
90.000, 99.936, 0.004, 87.572, 0.577
91.000, 99.952, 0.003, 87.360, 0.588
92.000, 99.976, 0.003, 87.352, 0.590
93.000, 99.928, 0.004, 87.576, 0.577
94.000, 99.940, 0.004, 87.504, 0.581
95.000, 99.964, 0.003, 87.620, 0.578
96.000, 99.956, 0.003, 87.456, 0.584
97.000, 99.964, 0.003, 87.624, 0.584
98.000, 99.952, 0.003, 87.544, 0.578
99.000, 99.964, 0.003, 87.596, 0.589
test accuracy: 87.750
firing rate of layers: 0.086, 0.239, 0.025, -1.000, 0.025, 0.098, 0.083, 0.202, 0.027, -1.000, 0.027, 0.128, 0.090, 0.104, 0.213, 0.094
Elapsed time: 2.0hour41.0minute4.6second
