architecture id: 10576
model parameters: 19393764
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 25.896, 1.992, 40.396, 1.608
1.000, 46.568, 1.444, 49.372, 1.396
2.000, 55.344, 1.228, 57.288, 1.179
3.000, 60.968, 1.084, 61.596, 1.069
4.000, 66.868, 0.938, 61.940, 1.064
5.000, 69.388, 0.858, 66.432, 0.940
6.000, 72.916, 0.772, 70.836, 0.829
7.000, 74.840, 0.715, 72.884, 0.787
8.000, 77.288, 0.650, 73.032, 0.779
9.000, 78.608, 0.609, 73.320, 0.775
10.000, 80.036, 0.571, 74.732, 0.722
11.000, 81.564, 0.526, 77.756, 0.642
12.000, 83.180, 0.481, 78.736, 0.627
13.000, 83.892, 0.455, 78.936, 0.605
14.000, 84.712, 0.435, 79.432, 0.600
15.000, 85.988, 0.401, 79.408, 0.610
16.000, 87.248, 0.371, 80.420, 0.578
17.000, 87.844, 0.348, 80.788, 0.575
18.000, 88.472, 0.331, 81.688, 0.550
19.000, 89.060, 0.314, 79.004, 0.651
20.000, 89.904, 0.292, 81.036, 0.590
21.000, 90.348, 0.280, 82.540, 0.527
22.000, 91.056, 0.255, 81.764, 0.562
23.000, 91.564, 0.243, 81.724, 0.560
24.000, 92.096, 0.227, 83.888, 0.503
25.000, 92.408, 0.221, 82.324, 0.551
26.000, 93.308, 0.198, 83.436, 0.524
27.000, 93.460, 0.190, 82.480, 0.561
28.000, 94.264, 0.172, 83.040, 0.560
29.000, 94.360, 0.160, 84.320, 0.510
30.000, 94.936, 0.150, 83.700, 0.538
31.000, 94.888, 0.146, 84.576, 0.499
32.000, 95.528, 0.131, 83.764, 0.541
33.000, 96.052, 0.120, 84.396, 0.525
34.000, 95.944, 0.119, 83.576, 0.559
35.000, 96.404, 0.109, 82.720, 0.605
36.000, 96.620, 0.102, 84.316, 0.529
37.000, 96.876, 0.094, 85.364, 0.502
38.000, 96.936, 0.090, 84.492, 0.554
39.000, 97.144, 0.088, 85.188, 0.531
40.000, 97.400, 0.082, 85.088, 0.542
41.000, 97.664, 0.069, 85.516, 0.512
42.000, 97.952, 0.065, 85.028, 0.552
43.000, 97.936, 0.063, 85.528, 0.512
44.000, 98.072, 0.058, 85.332, 0.545
45.000, 98.332, 0.054, 86.260, 0.510
46.000, 98.488, 0.050, 85.872, 0.527
47.000, 98.780, 0.044, 85.892, 0.533
48.000, 98.644, 0.045, 86.072, 0.522
49.000, 98.816, 0.041, 85.456, 0.561
50.000, 98.920, 0.037, 85.956, 0.555
51.000, 98.884, 0.036, 86.140, 0.529
52.000, 99.072, 0.033, 85.796, 0.542
53.000, 99.204, 0.030, 85.892, 0.547
54.000, 99.208, 0.028, 86.496, 0.537
55.000, 99.068, 0.030, 86.344, 0.529
56.000, 99.376, 0.024, 86.480, 0.544
57.000, 99.392, 0.024, 86.536, 0.547
58.000, 99.344, 0.024, 86.304, 0.550
59.000, 99.452, 0.021, 86.876, 0.530
60.000, 99.432, 0.021, 86.364, 0.552
61.000, 99.548, 0.018, 86.656, 0.544
62.000, 99.448, 0.020, 86.696, 0.532
63.000, 99.692, 0.015, 86.752, 0.541
64.000, 99.676, 0.015, 86.920, 0.531
65.000, 99.644, 0.015, 86.800, 0.539
66.000, 99.664, 0.014, 86.876, 0.542
67.000, 99.676, 0.013, 87.016, 0.537
68.000, 99.684, 0.013, 86.988, 0.540
69.000, 99.784, 0.012, 87.196, 0.531
70.000, 99.776, 0.011, 86.956, 0.543
71.000, 99.764, 0.011, 86.864, 0.551
72.000, 99.796, 0.010, 87.104, 0.541
73.000, 99.800, 0.010, 87.236, 0.542
74.000, 99.792, 0.009, 87.076, 0.540
75.000, 99.832, 0.010, 87.328, 0.541
76.000, 99.800, 0.010, 87.224, 0.543
77.000, 99.868, 0.009, 87.208, 0.551
78.000, 99.824, 0.009, 87.280, 0.539
79.000, 99.864, 0.009, 87.092, 0.542
80.000, 99.844, 0.008, 87.484, 0.532
81.000, 99.860, 0.008, 87.216, 0.548
82.000, 99.872, 0.008, 87.200, 0.549
83.000, 99.916, 0.007, 87.180, 0.545
84.000, 99.896, 0.007, 87.416, 0.539
85.000, 99.860, 0.008, 87.192, 0.550
86.000, 99.892, 0.007, 87.096, 0.550
87.000, 99.920, 0.007, 87.060, 0.553
88.000, 99.900, 0.007, 87.084, 0.552
89.000, 99.896, 0.007, 87.212, 0.543
90.000, 99.852, 0.007, 87.372, 0.538
91.000, 99.888, 0.007, 87.268, 0.544
92.000, 99.928, 0.006, 87.248, 0.548
93.000, 99.916, 0.006, 87.296, 0.550
94.000, 99.876, 0.007, 87.260, 0.545
95.000, 99.892, 0.007, 87.284, 0.550
96.000, 99.900, 0.007, 87.280, 0.541
97.000, 99.864, 0.007, 87.104, 0.554
98.000, 99.932, 0.006, 87.276, 0.545
99.000, 99.916, 0.006, 87.172, 0.552
test accuracy: 87.500
firing rate of layers: -1.000, -1.000, 0.040, 0.107, -1.000, 0.050, -1.000, -1.000, 0.035, 0.094, -1.000, 0.036, 0.076, 0.098, 0.204, 0.067
Elapsed time: 1.0hour54.0minute3.7second
