architecture id: 8475
model parameters: 74457960
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 6.129, 18.564, 4.664, 10.130, 26.370, 4.396
1.000, 17.574, 40.675, 3.752, 18.580, 42.170, 3.719
2.000, 24.181, 50.047, 3.333, 24.400, 50.500, 3.342
3.000, 29.137, 56.285, 3.060, 28.600, 56.310, 3.082
4.000, 33.464, 60.911, 2.835, 30.710, 57.730, 2.968
5.000, 37.221, 65.080, 2.636, 34.370, 61.670, 2.790
6.000, 40.432, 68.203, 2.471, 36.100, 62.700, 2.741
7.000, 43.802, 71.233, 2.308, 36.370, 62.630, 2.735
8.000, 46.918, 73.914, 2.171, 37.450, 64.320, 2.673
9.000, 49.371, 76.346, 2.033, 39.030, 65.060, 2.634
10.000, 52.029, 78.566, 1.911, 39.630, 66.510, 2.611
11.000, 54.815, 80.798, 1.786, 38.940, 66.150, 2.643
12.000, 57.574, 82.732, 1.670, 40.680, 66.660, 2.596
13.000, 60.148, 84.690, 1.552, 41.090, 67.230, 2.577
14.000, 62.520, 86.338, 1.448, 41.620, 67.160, 2.593
15.000, 64.926, 87.863, 1.345, 41.040, 67.310, 2.615
16.000, 67.350, 89.296, 1.254, 41.590, 67.730, 2.600
17.000, 69.636, 90.572, 1.164, 41.520, 68.000, 2.608
18.000, 71.849, 91.862, 1.076, 41.890, 67.560, 2.647
19.000, 73.878, 92.939, 0.995, 42.280, 67.580, 2.645
20.000, 76.168, 93.787, 0.917, 42.460, 68.310, 2.630
21.000, 77.772, 94.602, 0.853, 42.820, 67.870, 2.688
22.000, 79.423, 95.346, 0.787, 42.130, 67.390, 2.713
23.000, 81.080, 95.937, 0.725, 43.050, 68.060, 2.671
24.000, 82.659, 96.661, 0.670, 42.770, 68.050, 2.731
25.000, 84.036, 97.070, 0.617, 42.370, 68.150, 2.753
26.000, 85.320, 97.479, 0.573, 43.360, 68.080, 2.742
27.000, 86.500, 97.749, 0.532, 43.200, 68.560, 2.746
28.000, 87.352, 97.986, 0.497, 42.960, 68.220, 2.782
29.000, 88.409, 98.278, 0.459, 43.020, 67.870, 2.785
30.000, 89.591, 98.544, 0.423, 43.120, 67.510, 2.833
31.000, 90.121, 98.671, 0.401, 42.900, 67.910, 2.842
32.000, 91.019, 98.897, 0.368, 43.190, 68.550, 2.820
33.000, 91.443, 98.934, 0.355, 42.370, 67.800, 2.851
34.000, 92.110, 99.066, 0.328, 43.560, 68.470, 2.837
35.000, 92.666, 99.200, 0.307, 43.400, 68.550, 2.837
36.000, 93.273, 99.270, 0.289, 43.350, 68.210, 2.837
