architecture id: 13937
model parameters: 20869860
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 26.112, 1.943, 37.192, 1.734
1.000, 48.296, 1.406, 49.972, 1.397
2.000, 56.520, 1.190, 52.820, 1.320
3.000, 62.912, 1.029, 61.608, 1.060
4.000, 67.068, 0.922, 65.080, 0.981
5.000, 70.520, 0.825, 66.596, 0.953
6.000, 73.000, 0.759, 68.684, 0.887
7.000, 75.108, 0.704, 72.428, 0.783
8.000, 77.240, 0.645, 73.020, 0.780
9.000, 79.144, 0.591, 76.340, 0.687
10.000, 80.516, 0.552, 75.100, 0.726
11.000, 82.076, 0.510, 76.420, 0.685
12.000, 83.384, 0.478, 78.644, 0.613
13.000, 84.220, 0.447, 79.980, 0.584
14.000, 85.716, 0.412, 78.504, 0.626
15.000, 86.500, 0.391, 78.760, 0.631
16.000, 86.996, 0.365, 80.620, 0.566
17.000, 87.912, 0.342, 80.896, 0.566
18.000, 89.008, 0.324, 79.976, 0.599
19.000, 89.692, 0.301, 82.668, 0.515
20.000, 90.204, 0.277, 80.192, 0.599
21.000, 91.148, 0.251, 80.648, 0.621
22.000, 91.272, 0.249, 83.328, 0.507
23.000, 92.036, 0.226, 83.328, 0.516
24.000, 92.916, 0.209, 83.240, 0.526
25.000, 93.316, 0.193, 83.652, 0.523
26.000, 93.664, 0.184, 83.872, 0.513
27.000, 93.864, 0.175, 83.028, 0.549
28.000, 94.496, 0.159, 83.096, 0.554
29.000, 95.024, 0.148, 84.428, 0.508
30.000, 95.264, 0.140, 84.492, 0.502
31.000, 95.840, 0.126, 85.016, 0.484
32.000, 96.004, 0.121, 83.916, 0.554
33.000, 96.328, 0.109, 84.156, 0.551
34.000, 96.648, 0.101, 84.588, 0.526
35.000, 96.900, 0.095, 84.928, 0.524
36.000, 97.236, 0.086, 85.232, 0.524
37.000, 97.324, 0.082, 84.744, 0.547
38.000, 97.448, 0.079, 85.236, 0.531
39.000, 97.668, 0.071, 84.856, 0.537
40.000, 98.108, 0.063, 86.220, 0.496
41.000, 98.124, 0.061, 85.892, 0.511
42.000, 98.332, 0.054, 85.752, 0.521
43.000, 98.396, 0.051, 85.896, 0.530
44.000, 98.696, 0.046, 85.500, 0.559
45.000, 98.792, 0.042, 86.592, 0.512
46.000, 98.724, 0.040, 86.184, 0.527
47.000, 98.832, 0.037, 86.396, 0.535
48.000, 98.948, 0.035, 86.896, 0.505
49.000, 99.180, 0.030, 86.108, 0.528
50.000, 99.268, 0.027, 86.852, 0.514
51.000, 99.228, 0.028, 86.240, 0.538
52.000, 99.296, 0.024, 86.692, 0.535
53.000, 99.304, 0.023, 86.884, 0.538
54.000, 99.392, 0.021, 86.836, 0.527
55.000, 99.456, 0.020, 87.208, 0.518
56.000, 99.624, 0.016, 87.024, 0.527
57.000, 99.676, 0.015, 87.308, 0.530
58.000, 99.668, 0.015, 87.404, 0.511
59.000, 99.656, 0.014, 87.560, 0.516
60.000, 99.624, 0.014, 87.104, 0.531
61.000, 99.668, 0.013, 87.616, 0.519
62.000, 99.704, 0.012, 87.296, 0.520
63.000, 99.832, 0.010, 87.676, 0.513
64.000, 99.852, 0.009, 87.492, 0.530
65.000, 99.812, 0.009, 87.496, 0.522
66.000, 99.772, 0.010, 87.568, 0.523
67.000, 99.812, 0.009, 87.732, 0.520
68.000, 99.908, 0.007, 87.900, 0.518
69.000, 99.824, 0.008, 87.604, 0.526
70.000, 99.852, 0.007, 87.692, 0.525
71.000, 99.856, 0.008, 87.584, 0.538
72.000, 99.884, 0.007, 87.860, 0.520
73.000, 99.896, 0.007, 87.952, 0.518
74.000, 99.864, 0.007, 87.796, 0.533
75.000, 99.920, 0.006, 87.828, 0.528
76.000, 99.892, 0.006, 87.680, 0.524
77.000, 99.928, 0.005, 88.052, 0.516
78.000, 99.920, 0.005, 87.704, 0.529
79.000, 99.924, 0.005, 87.736, 0.531
80.000, 99.936, 0.005, 87.832, 0.522
81.000, 99.928, 0.005, 87.756, 0.531
82.000, 99.924, 0.005, 87.740, 0.533
83.000, 99.956, 0.005, 88.036, 0.516
84.000, 99.952, 0.005, 87.900, 0.531
85.000, 99.932, 0.005, 87.800, 0.528
86.000, 99.948, 0.004, 87.892, 0.528
87.000, 99.944, 0.004, 87.848, 0.539
88.000, 99.960, 0.004, 87.776, 0.528
89.000, 99.940, 0.004, 87.728, 0.539
90.000, 99.968, 0.004, 87.996, 0.528
91.000, 99.940, 0.004, 87.884, 0.526
92.000, 99.928, 0.004, 88.068, 0.523
93.000, 99.944, 0.004, 87.788, 0.534
94.000, 99.912, 0.005, 87.712, 0.532
95.000, 99.952, 0.004, 87.968, 0.529
96.000, 99.964, 0.004, 87.876, 0.526
97.000, 99.956, 0.004, 87.832, 0.532
98.000, 99.976, 0.004, 87.844, 0.527
99.000, 99.972, 0.004, 88.204, 0.524
test accuracy: 88.550
firing rate of layers: 0.237, 0.237, -1.000, 0.237, 0.225, 0.064, 0.183, 0.183, -1.000, 0.183, 0.170, 0.046, 0.066, 0.089, 0.214, 0.166
Elapsed time: 2.0hour38.0minute57.3second
