architecture id: 9466
model parameters: 19393764
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 31.184, 1.836, 42.840, 1.531
1.000, 49.208, 1.383, 53.244, 1.288
2.000, 57.136, 1.177, 59.340, 1.149
3.000, 63.288, 1.026, 63.064, 1.028
4.000, 67.136, 0.913, 66.472, 0.952
5.000, 70.400, 0.829, 68.688, 0.887
6.000, 73.228, 0.756, 72.848, 0.773
7.000, 75.664, 0.692, 73.392, 0.759
8.000, 77.008, 0.645, 73.624, 0.760
9.000, 79.244, 0.589, 75.300, 0.714
10.000, 80.736, 0.548, 76.352, 0.687
11.000, 82.404, 0.507, 76.100, 0.678
12.000, 83.440, 0.474, 78.104, 0.645
13.000, 84.424, 0.447, 78.544, 0.625
14.000, 85.684, 0.412, 80.980, 0.558
15.000, 86.260, 0.389, 80.428, 0.581
16.000, 87.316, 0.360, 82.224, 0.521
17.000, 88.164, 0.339, 82.060, 0.532
18.000, 88.512, 0.324, 80.952, 0.566
19.000, 89.600, 0.301, 81.568, 0.565
20.000, 90.124, 0.279, 81.292, 0.584
21.000, 90.508, 0.266, 83.204, 0.508
22.000, 91.368, 0.247, 82.492, 0.547
23.000, 92.240, 0.228, 83.932, 0.493
24.000, 92.828, 0.206, 83.576, 0.516
25.000, 92.956, 0.202, 84.028, 0.489
26.000, 93.624, 0.187, 84.176, 0.497
27.000, 93.972, 0.173, 84.756, 0.482
28.000, 94.524, 0.163, 84.892, 0.476
29.000, 94.676, 0.153, 85.428, 0.469
30.000, 95.248, 0.140, 84.388, 0.511
31.000, 95.672, 0.130, 85.436, 0.484
32.000, 95.996, 0.121, 84.200, 0.526
33.000, 96.048, 0.117, 85.196, 0.500
34.000, 96.324, 0.110, 85.864, 0.463
35.000, 96.832, 0.099, 86.112, 0.470
36.000, 96.796, 0.092, 85.288, 0.506
37.000, 97.108, 0.089, 86.008, 0.486
38.000, 97.276, 0.081, 85.672, 0.493
39.000, 97.616, 0.077, 85.808, 0.508
40.000, 97.512, 0.075, 85.500, 0.517
41.000, 98.004, 0.063, 86.660, 0.489
42.000, 98.004, 0.065, 86.444, 0.484
43.000, 98.052, 0.059, 86.284, 0.501
44.000, 98.252, 0.055, 86.244, 0.485
45.000, 98.496, 0.050, 86.580, 0.488
46.000, 98.376, 0.049, 86.748, 0.482
47.000, 98.548, 0.047, 86.612, 0.491
48.000, 98.816, 0.039, 86.712, 0.476
49.000, 98.976, 0.036, 86.804, 0.488
50.000, 99.036, 0.034, 86.960, 0.489
51.000, 99.020, 0.035, 86.700, 0.509
52.000, 99.080, 0.031, 87.224, 0.495
53.000, 99.228, 0.028, 87.108, 0.493
54.000, 99.096, 0.029, 87.024, 0.513
55.000, 99.252, 0.026, 87.388, 0.486
56.000, 99.320, 0.024, 87.420, 0.487
57.000, 99.440, 0.020, 87.364, 0.499
58.000, 99.452, 0.020, 87.172, 0.516
59.000, 99.516, 0.018, 87.128, 0.512
60.000, 99.560, 0.017, 87.544, 0.497
61.000, 99.564, 0.018, 87.692, 0.498
62.000, 99.528, 0.018, 87.420, 0.509
63.000, 99.564, 0.017, 87.708, 0.488
64.000, 99.652, 0.015, 87.736, 0.490
65.000, 99.612, 0.015, 87.704, 0.498
66.000, 99.672, 0.014, 87.700, 0.494
67.000, 99.644, 0.013, 87.812, 0.501
68.000, 99.748, 0.011, 87.608, 0.502
69.000, 99.784, 0.010, 87.788, 0.510
70.000, 99.784, 0.011, 87.752, 0.499
71.000, 99.764, 0.010, 88.080, 0.502
72.000, 99.776, 0.011, 87.800, 0.497
73.000, 99.816, 0.009, 88.036, 0.502
74.000, 99.788, 0.009, 87.864, 0.501
75.000, 99.792, 0.009, 87.872, 0.502
76.000, 99.844, 0.008, 87.896, 0.503
77.000, 99.832, 0.008, 88.028, 0.511
78.000, 99.828, 0.008, 87.928, 0.501
79.000, 99.788, 0.009, 87.984, 0.507
80.000, 99.864, 0.008, 87.708, 0.506
81.000, 99.852, 0.008, 88.176, 0.499
82.000, 99.844, 0.008, 87.972, 0.505
83.000, 99.892, 0.007, 87.888, 0.507
84.000, 99.904, 0.007, 88.052, 0.503
85.000, 99.844, 0.008, 88.036, 0.507
86.000, 99.820, 0.008, 87.716, 0.509
87.000, 99.888, 0.006, 88.052, 0.502
88.000, 99.884, 0.007, 88.108, 0.497
89.000, 99.856, 0.007, 87.944, 0.501
90.000, 99.888, 0.007, 88.020, 0.503
91.000, 99.860, 0.007, 88.040, 0.504
92.000, 99.856, 0.007, 88.272, 0.511
93.000, 99.888, 0.007, 88.200, 0.500
94.000, 99.872, 0.007, 88.100, 0.503
95.000, 99.856, 0.007, 88.148, 0.503
96.000, 99.832, 0.007, 88.252, 0.502
97.000, 99.860, 0.007, 88.108, 0.498
98.000, 99.888, 0.007, 88.148, 0.512
99.000, 99.872, 0.007, 88.260, 0.500
test accuracy: 88.480
firing rate of layers: -1.000, 0.135, -1.000, 0.135, -1.000, 0.052, -1.000, 0.103, -1.000, 0.103, -1.000, 0.037, 0.085, 0.078, 0.157, 0.095
Elapsed time: 2.0hour6.0minute30.5second
