architecture id: 10940
model parameters: 75196008
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 8.425, 23.587, 4.447, 15.290, 38.060, 3.850
1.000, 20.831, 45.791, 3.527, 23.700, 49.550, 3.341
2.000, 27.750, 54.899, 3.121, 27.380, 54.440, 3.166
3.000, 33.378, 61.361, 2.824, 32.350, 59.540, 2.883
4.000, 37.952, 66.091, 2.577, 35.150, 62.720, 2.748
5.000, 42.265, 70.053, 2.373, 37.430, 65.350, 2.626
6.000, 46.066, 73.680, 2.187, 39.250, 66.530, 2.572
7.000, 49.414, 76.505, 2.026, 39.550, 66.330, 2.575
8.000, 52.782, 79.228, 1.869, 41.100, 67.960, 2.503
9.000, 56.106, 81.664, 1.727, 42.280, 69.380, 2.461
10.000, 59.008, 83.853, 1.596, 42.610, 68.670, 2.475
11.000, 61.859, 85.739, 1.471, 43.930, 70.040, 2.418
12.000, 64.830, 87.659, 1.349, 44.360, 70.890, 2.413
13.000, 67.792, 89.339, 1.230, 44.580, 71.110, 2.404
14.000, 69.976, 90.816, 1.134, 44.970, 71.220, 2.433
15.000, 72.613, 92.170, 1.038, 45.270, 70.920, 2.446
16.000, 75.071, 93.408, 0.939, 45.030, 71.160, 2.466
17.000, 77.068, 94.296, 0.864, 44.830, 70.360, 2.502
18.000, 79.318, 95.221, 0.779, 46.290, 71.270, 2.452
19.000, 81.136, 95.981, 0.711, 46.470, 71.380, 2.462
20.000, 82.903, 96.600, 0.651, 47.140, 71.720, 2.471
21.000, 84.333, 97.212, 0.591, 45.580, 71.410, 2.537
22.000, 85.970, 97.673, 0.537, 46.620, 71.770, 2.511
23.000, 87.423, 98.112, 0.488, 46.540, 71.920, 2.525
24.000, 88.298, 98.318, 0.452, 46.570, 72.260, 2.524
25.000, 89.692, 98.603, 0.406, 46.510, 71.470, 2.563
26.000, 90.397, 98.825, 0.379, 46.880, 71.370, 2.572
27.000, 91.469, 98.998, 0.344, 47.500, 72.050, 2.535
28.000, 92.187, 99.154, 0.318, 47.360, 72.040, 2.587
29.000, 92.851, 99.253, 0.292, 47.400, 72.050, 2.575
30.000, 93.309, 99.336, 0.276, 47.550, 71.960, 2.611
31.000, 93.881, 99.477, 0.254, 46.860, 72.440, 2.621
32.000, 94.577, 99.492, 0.233, 47.590, 72.600, 2.624
33.000, 94.812, 99.589, 0.222, 47.780, 72.480, 2.615
34.000, 95.428, 99.618, 0.202, 47.480, 72.650, 2.633
35.000, 95.783, 99.708, 0.188, 48.000, 72.790, 2.598
36.000, 95.969, 99.747, 0.179, 48.350, 72.600, 2.626
37.000, 96.192, 99.734, 0.171, 48.170, 72.720, 2.638
38.000, 96.378, 99.790, 0.162, 47.970, 73.000, 2.646
39.000, 96.719, 99.760, 0.152, 48.760, 72.670, 2.639
40.000, 96.889, 99.833, 0.144, 48.270, 72.950, 2.637
41.000, 97.090, 99.851, 0.136, 48.510, 72.920, 2.661
42.000, 97.246, 99.873, 0.128, 48.240, 72.340, 2.666
43.000, 97.494, 99.891, 0.119, 48.680, 72.950, 2.647
44.000, 97.609, 99.877, 0.117, 48.920, 73.230, 2.664
45.000, 97.838, 99.896, 0.111, 49.210, 72.890, 2.665
46.000, 97.844, 99.898, 0.107, 48.800, 72.980, 2.706
47.000, 98.023, 99.906, 0.101, 48.850, 72.740, 2.671
48.000, 98.163, 99.913, 0.096, 49.020, 73.060, 2.670
49.000, 98.248, 99.919, 0.092, 49.150, 73.150, 2.674
50.000, 98.407, 99.924, 0.087, 48.700, 73.020, 2.695
51.000, 98.438, 99.938, 0.085, 48.970, 73.050, 2.695
52.000, 98.595, 99.950, 0.080, 49.190, 73.450, 2.664
53.000, 98.578, 99.950, 0.078, 48.760, 73.230, 2.689
54.000, 98.669, 99.958, 0.076, 49.090, 73.040, 2.697
55.000, 98.771, 99.959, 0.071, 49.470, 73.830, 2.676
56.000, 98.798, 99.961, 0.070, 49.580, 73.470, 2.678
57.000, 98.895, 99.971, 0.066, 48.790, 73.140, 2.707
58.000, 98.929, 99.975, 0.065, 49.350, 73.430, 2.707
59.000, 98.959, 99.962, 0.063, 49.980, 73.870, 2.673
60.000, 98.997, 99.971, 0.061, 49.380, 73.680, 2.689
61.000, 99.011, 99.971, 0.060, 49.790, 73.390, 2.687
62.000, 99.136, 99.969, 0.056, 49.880, 73.730, 2.703
63.000, 99.124, 99.975, 0.056, 49.460, 73.420, 2.698
64.000, 99.155, 99.975, 0.054, 49.270, 73.090, 2.721
65.000, 99.120, 99.977, 0.055, 49.700, 73.410, 2.703
66.000, 99.212, 99.980, 0.052, 49.980, 73.500, 2.715
67.000, 99.224, 99.984, 0.052, 49.200, 73.740, 2.703
68.000, 99.273, 99.982, 0.049, 49.390, 73.660, 2.713
69.000, 99.293, 99.976, 0.050, 49.670, 73.670, 2.712
70.000, 99.287, 99.982, 0.048, 49.620, 73.800, 2.688
71.000, 99.276, 99.976, 0.047, 50.240, 73.860, 2.700
72.000, 99.343, 99.987, 0.046, 49.860, 73.530, 2.701
73.000, 99.370, 99.985, 0.045, 49.870, 73.920, 2.700
74.000, 99.389, 99.990, 0.044, 49.750, 73.510, 2.706
75.000, 99.409, 99.987, 0.044, 50.260, 74.040, 2.688
76.000, 99.425, 99.993, 0.042, 49.770, 73.620, 2.732
77.000, 99.433, 99.984, 0.042, 49.860, 73.590, 2.720
78.000, 99.436, 99.992, 0.042, 49.650, 73.890, 2.717
79.000, 99.442, 99.981, 0.041, 49.630, 73.890, 2.719
80.000, 99.451, 99.977, 0.041, 49.720, 73.450, 2.715
81.000, 99.504, 99.988, 0.040, 49.970, 73.970, 2.710
82.000, 99.506, 99.996, 0.039, 49.880, 73.830, 2.709
83.000, 99.480, 99.995, 0.040, 49.570, 73.430, 2.712
84.000, 99.497, 99.988, 0.039, 49.510, 73.910, 2.713
85.000, 99.502, 99.994, 0.039, 50.500, 74.050, 2.701
86.000, 99.455, 99.988, 0.039, 49.830, 73.800, 2.723
87.000, 99.465, 99.987, 0.039, 49.480, 74.070, 2.693
88.000, 99.493, 99.989, 0.038, 49.970, 73.870, 2.711
89.000, 99.495, 99.996, 0.038, 49.480, 73.380, 2.708
90.000, 99.507, 99.986, 0.038, 50.420, 73.870, 2.704
91.000, 99.518, 99.990, 0.038, 49.720, 73.470, 2.705
92.000, 99.532, 99.989, 0.037, 50.210, 74.380, 2.680
93.000, 99.538, 99.997, 0.037, 49.940, 74.080, 2.688
94.000, 99.500, 99.993, 0.038, 50.000, 74.120, 2.695
