architecture id: 13221
model parameters: 73719912
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 9.016, 24.745, 4.411, 16.670, 40.490, 3.764
1.000, 21.909, 47.376, 3.458, 25.650, 51.750, 3.267
2.000, 29.295, 56.561, 3.046, 30.820, 58.260, 2.982
3.000, 34.749, 62.751, 2.756, 34.190, 61.530, 2.816
4.000, 39.308, 67.395, 2.517, 36.660, 63.720, 2.674
5.000, 43.718, 71.376, 2.309, 37.970, 65.220, 2.624
6.000, 47.372, 74.427, 2.135, 39.810, 66.980, 2.551
7.000, 50.508, 77.296, 1.977, 40.620, 67.940, 2.503
8.000, 53.874, 79.945, 1.827, 42.790, 69.210, 2.427
9.000, 57.007, 82.324, 1.687, 42.760, 69.270, 2.433
10.000, 59.819, 84.377, 1.561, 43.810, 69.880, 2.393
11.000, 62.666, 86.284, 1.441, 44.080, 70.250, 2.390
12.000, 65.477, 88.181, 1.321, 43.180, 69.660, 2.441
13.000, 68.374, 89.742, 1.207, 44.400, 70.780, 2.426
14.000, 70.548, 91.235, 1.113, 45.190, 71.200, 2.405
15.000, 73.365, 92.469, 1.014, 44.760, 71.060, 2.439
16.000, 75.644, 93.576, 0.923, 45.820, 71.290, 2.433
17.000, 77.794, 94.704, 0.839, 45.340, 71.630, 2.446
18.000, 79.847, 95.403, 0.765, 45.470, 71.220, 2.474
19.000, 81.670, 96.136, 0.701, 45.790, 71.640, 2.482
20.000, 83.236, 96.811, 0.636, 46.360, 72.080, 2.464
21.000, 84.898, 97.353, 0.580, 44.880, 70.980, 2.543
22.000, 86.576, 97.717, 0.524, 45.820, 71.010, 2.561
23.000, 87.776, 98.134, 0.476, 46.230, 71.150, 2.562
24.000, 88.462, 98.349, 0.447, 45.910, 71.680, 2.549
25.000, 89.704, 98.621, 0.406, 46.780, 71.630, 2.555
26.000, 90.660, 98.832, 0.374, 46.680, 71.550, 2.586
27.000, 91.598, 98.973, 0.341, 46.680, 71.700, 2.572
28.000, 92.243, 99.141, 0.317, 46.800, 71.600, 2.610
29.000, 92.929, 99.265, 0.292, 46.370, 72.030, 2.620
30.000, 93.590, 99.361, 0.270, 47.440, 71.920, 2.623
31.000, 94.003, 99.443, 0.254, 46.830, 71.900, 2.634
32.000, 94.355, 99.490, 0.238, 46.930, 72.380, 2.613
33.000, 94.867, 99.580, 0.223, 47.170, 71.890, 2.641
34.000, 95.333, 99.620, 0.205, 47.020, 72.000, 2.644
35.000, 95.589, 99.676, 0.195, 46.950, 71.870, 2.684
36.000, 95.815, 99.727, 0.183, 47.870, 72.470, 2.642
37.000, 96.141, 99.737, 0.172, 47.430, 72.030, 2.667
38.000, 96.547, 99.779, 0.159, 47.790, 72.400, 2.662
39.000, 96.727, 99.780, 0.152, 47.380, 72.440, 2.676
40.000, 96.892, 99.798, 0.145, 47.970, 72.710, 2.663
41.000, 97.096, 99.821, 0.138, 47.640, 73.010, 2.672
42.000, 97.300, 99.850, 0.129, 48.090, 72.900, 2.669
43.000, 97.649, 99.875, 0.118, 47.610, 72.780, 2.680
