architecture id: 14722
model parameters: 75934056
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.870, 22.529, 4.488, 14.260, 36.490, 3.924
1.000, 20.127, 44.962, 3.565, 20.860, 46.400, 3.507
2.000, 27.461, 54.672, 3.136, 27.400, 54.490, 3.147
3.000, 33.318, 60.957, 2.829, 32.410, 59.770, 2.890
4.000, 38.240, 66.456, 2.572, 35.650, 63.680, 2.704
5.000, 42.666, 70.472, 2.350, 37.430, 64.350, 2.652
6.000, 46.541, 74.072, 2.158, 39.400, 67.120, 2.538
7.000, 50.070, 77.114, 1.990, 40.660, 68.680, 2.486
8.000, 53.745, 79.906, 1.828, 42.800, 70.540, 2.393
9.000, 57.323, 82.548, 1.670, 44.010, 70.710, 2.393
10.000, 60.281, 84.713, 1.538, 43.720, 70.480, 2.405
11.000, 63.516, 86.755, 1.403, 45.510, 71.800, 2.336
12.000, 66.433, 88.681, 1.280, 45.250, 71.560, 2.354
13.000, 69.123, 90.494, 1.167, 45.530, 71.970, 2.373
14.000, 72.086, 91.870, 1.054, 45.570, 71.660, 2.377
15.000, 74.800, 93.190, 0.950, 47.040, 72.520, 2.326
16.000, 77.081, 94.350, 0.859, 46.250, 71.840, 2.404
17.000, 79.249, 95.355, 0.777, 46.590, 72.160, 2.411
18.000, 81.415, 96.085, 0.702, 47.940, 72.430, 2.386
19.000, 83.385, 96.829, 0.629, 48.120, 73.400, 2.362
20.000, 85.108, 97.354, 0.567, 47.690, 72.990, 2.411
21.000, 86.637, 97.904, 0.511, 47.910, 72.610, 2.418
22.000, 88.058, 98.292, 0.459, 48.330, 73.100, 2.455
23.000, 89.216, 98.508, 0.419, 47.910, 73.020, 2.438
24.000, 90.364, 98.758, 0.380, 48.440, 72.860, 2.471
25.000, 91.525, 98.990, 0.340, 48.500, 73.470, 2.453
26.000, 92.288, 99.134, 0.312, 48.170, 73.530, 2.477
27.000, 93.068, 99.296, 0.286, 48.910, 73.260, 2.500
28.000, 93.695, 99.412, 0.262, 48.960, 73.520, 2.487
29.000, 94.253, 99.510, 0.239, 48.830, 73.310, 2.504
30.000, 94.746, 99.586, 0.222, 48.950, 74.120, 2.515
31.000, 95.139, 99.658, 0.207, 49.460, 73.710, 2.516
32.000, 95.680, 99.697, 0.189, 49.270, 74.080, 2.501
33.000, 95.991, 99.720, 0.178, 49.500, 74.100, 2.523
34.000, 96.224, 99.743, 0.169, 49.560, 74.270, 2.553
35.000, 96.601, 99.783, 0.157, 49.630, 74.190, 2.542
36.000, 96.782, 99.824, 0.148, 49.930, 74.450, 2.547
37.000, 97.158, 99.833, 0.134, 49.940, 74.230, 2.526
38.000, 97.363, 99.861, 0.126, 50.310, 74.080, 2.559
39.000, 97.543, 99.891, 0.119, 50.480, 74.870, 2.525
40.000, 97.675, 99.896, 0.112, 49.850, 74.650, 2.543
41.000, 97.887, 99.909, 0.106, 49.810, 74.820, 2.543
42.000, 97.991, 99.920, 0.101, 50.940, 74.590, 2.527
43.000, 98.213, 99.922, 0.095, 50.000, 74.590, 2.579
44.000, 98.273, 99.937, 0.090, 50.480, 74.880, 2.574
45.000, 98.391, 99.929, 0.086, 49.830, 74.500, 2.578
46.000, 98.465, 99.954, 0.081, 50.320, 74.690, 2.560
47.000, 98.635, 99.945, 0.076, 50.400, 74.690, 2.568
48.000, 98.690, 99.957, 0.072, 50.690, 74.660, 2.570
49.000, 98.784, 99.948, 0.070, 50.670, 74.520, 2.585
50.000, 98.769, 99.963, 0.067, 50.290, 74.570, 2.585
51.000, 98.854, 99.959, 0.065, 51.140, 75.090, 2.563
52.000, 98.935, 99.971, 0.062, 51.070, 74.690, 2.586
53.000, 99.002, 99.974, 0.061, 50.910, 74.920, 2.612
54.000, 99.046, 99.978, 0.057, 50.610, 74.700, 2.588
55.000, 99.103, 99.978, 0.055, 50.830, 75.140, 2.610
56.000, 99.171, 99.976, 0.053, 50.730, 74.780, 2.602
57.000, 99.181, 99.983, 0.050, 51.340, 75.130, 2.571
58.000, 99.193, 99.974, 0.050, 51.310, 75.120, 2.591
59.000, 99.267, 99.975, 0.048, 51.350, 74.470, 2.594
60.000, 99.220, 99.982, 0.047, 51.270, 75.300, 2.586
61.000, 99.320, 99.983, 0.045, 51.670, 74.810, 2.575
62.000, 99.368, 99.984, 0.044, 51.430, 75.460, 2.589
63.000, 99.361, 99.987, 0.043, 51.340, 75.060, 2.587
64.000, 99.359, 99.986, 0.042, 50.960, 75.130, 2.601
65.000, 99.418, 99.991, 0.040, 51.190, 74.980, 2.585
66.000, 99.429, 99.982, 0.040, 51.730, 75.530, 2.574
67.000, 99.433, 99.991, 0.039, 51.390, 75.170, 2.595
68.000, 99.464, 99.993, 0.038, 51.610, 75.690, 2.566
69.000, 99.521, 99.991, 0.036, 51.700, 75.290, 2.605
70.000, 99.534, 99.994, 0.036, 51.780, 75.770, 2.581
71.000, 99.548, 99.991, 0.035, 51.400, 75.550, 2.591
72.000, 99.530, 99.996, 0.035, 51.720, 75.600, 2.583
73.000, 99.570, 99.991, 0.035, 51.530, 75.240, 2.610
74.000, 99.578, 99.990, 0.033, 51.510, 74.870, 2.609
75.000, 99.587, 99.995, 0.033, 51.390, 75.260, 2.577
76.000, 99.543, 99.991, 0.033, 51.400, 75.340, 2.599
77.000, 99.592, 99.994, 0.032, 51.330, 75.110, 2.616
78.000, 99.622, 99.994, 0.031, 51.850, 75.330, 2.599
79.000, 99.616, 99.991, 0.031, 51.760, 75.490, 2.592
80.000, 99.612, 99.993, 0.031, 51.920, 75.260, 2.604
81.000, 99.626, 99.990, 0.030, 52.030, 74.900, 2.598
82.000, 99.646, 99.996, 0.030, 51.640, 75.320, 2.602
83.000, 99.663, 99.991, 0.030, 51.640, 75.610, 2.599
84.000, 99.645, 99.999, 0.029, 52.010, 75.460, 2.596
85.000, 99.621, 99.994, 0.029, 51.260, 75.660, 2.586
86.000, 99.695, 99.995, 0.028, 51.700, 75.380, 2.607
87.000, 99.665, 99.996, 0.029, 51.650, 75.090, 2.597
88.000, 99.672, 99.995, 0.029, 51.590, 75.480, 2.587
89.000, 99.642, 99.999, 0.029, 51.590, 75.320, 2.607
90.000, 99.648, 99.994, 0.029, 51.110, 75.190, 2.626
91.000, 99.660, 99.996, 0.029, 51.580, 75.450, 2.617
92.000, 99.633, 99.996, 0.029, 51.410, 75.310, 2.603
93.000, 99.665, 99.996, 0.028, 51.950, 75.290, 2.594
94.000, 99.678, 99.997, 0.028, 52.060, 75.220, 2.589
