architecture id: 184
model parameters: 18655716
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 19.504, 2.127, 27.584, 2.034
1.000, 41.224, 1.581, 46.404, 1.445
2.000, 50.904, 1.337, 54.072, 1.257
3.000, 56.516, 1.191, 58.212, 1.162
4.000, 61.488, 1.073, 60.324, 1.132
5.000, 64.220, 1.010, 63.236, 1.035
6.000, 66.800, 0.938, 65.716, 0.968
7.000, 69.032, 0.867, 66.432, 0.956
8.000, 71.748, 0.800, 69.232, 0.870
9.000, 73.120, 0.763, 70.300, 0.829
10.000, 74.772, 0.715, 69.232, 0.894
11.000, 76.052, 0.681, 69.964, 0.875
12.000, 77.240, 0.648, 73.404, 0.777
13.000, 78.336, 0.614, 72.896, 0.776
14.000, 78.916, 0.600, 68.932, 0.933
15.000, 80.188, 0.563, 76.016, 0.690
16.000, 80.692, 0.547, 76.224, 0.682
17.000, 81.788, 0.517, 75.464, 0.706
18.000, 82.648, 0.498, 76.660, 0.677
19.000, 83.580, 0.471, 76.596, 0.681
20.000, 84.184, 0.453, 78.424, 0.630
21.000, 84.356, 0.449, 78.056, 0.643
22.000, 85.008, 0.423, 77.444, 0.664
23.000, 85.660, 0.408, 79.720, 0.603
24.000, 86.316, 0.394, 79.220, 0.613
25.000, 86.548, 0.386, 78.688, 0.632
26.000, 87.240, 0.364, 76.920, 0.683
27.000, 87.824, 0.351, 79.052, 0.638
28.000, 88.284, 0.335, 80.732, 0.576
29.000, 89.068, 0.316, 80.540, 0.586
30.000, 89.268, 0.306, 80.984, 0.569
31.000, 90.096, 0.291, 81.384, 0.561
32.000, 90.164, 0.284, 80.580, 0.588
33.000, 90.572, 0.272, 80.412, 0.609
34.000, 90.800, 0.264, 81.496, 0.564
35.000, 91.208, 0.259, 82.116, 0.550
36.000, 91.940, 0.241, 80.772, 0.590
37.000, 91.944, 0.233, 81.988, 0.568
38.000, 92.500, 0.223, 81.928, 0.556
39.000, 92.588, 0.219, 80.820, 0.601
40.000, 92.752, 0.214, 81.320, 0.581
41.000, 93.264, 0.199, 82.944, 0.532
42.000, 93.748, 0.192, 82.080, 0.565
43.000, 93.976, 0.183, 82.916, 0.527
44.000, 94.188, 0.174, 82.792, 0.535
45.000, 94.332, 0.172, 83.128, 0.544
46.000, 94.616, 0.164, 82.952, 0.544
47.000, 94.624, 0.162, 82.344, 0.560
48.000, 95.072, 0.152, 82.088, 0.570
49.000, 95.592, 0.138, 83.292, 0.544
50.000, 95.632, 0.139, 83.164, 0.541
51.000, 95.792, 0.135, 83.652, 0.537
52.000, 96.208, 0.123, 82.968, 0.555
53.000, 96.148, 0.124, 83.268, 0.553
54.000, 96.396, 0.117, 83.272, 0.550
55.000, 96.440, 0.115, 83.244, 0.558
56.000, 96.672, 0.109, 83.444, 0.557
57.000, 96.788, 0.107, 83.708, 0.539
58.000, 96.808, 0.104, 83.220, 0.548
59.000, 97.104, 0.098, 84.436, 0.520
60.000, 97.012, 0.096, 84.120, 0.533
61.000, 97.276, 0.093, 83.428, 0.549
62.000, 97.644, 0.085, 84.532, 0.516
63.000, 97.672, 0.085, 84.488, 0.520
64.000, 97.580, 0.083, 83.780, 0.543
65.000, 97.732, 0.080, 84.296, 0.532
66.000, 98.064, 0.073, 84.376, 0.537
67.000, 97.968, 0.074, 83.580, 0.563
68.000, 98.220, 0.069, 83.860, 0.557
69.000, 98.224, 0.068, 84.612, 0.519
70.000, 98.372, 0.066, 84.552, 0.530
71.000, 98.308, 0.065, 84.600, 0.533
72.000, 98.460, 0.061, 84.876, 0.523
73.000, 98.408, 0.062, 84.308, 0.540
74.000, 98.588, 0.057, 84.496, 0.532
75.000, 98.556, 0.057, 85.072, 0.523
76.000, 98.536, 0.058, 84.884, 0.527
77.000, 98.616, 0.056, 84.860, 0.523
78.000, 98.820, 0.052, 84.860, 0.522
79.000, 98.648, 0.054, 85.024, 0.522
80.000, 98.852, 0.050, 85.032, 0.520
81.000, 98.848, 0.050, 84.836, 0.528
82.000, 98.796, 0.051, 85.328, 0.510
83.000, 98.860, 0.048, 84.932, 0.523
84.000, 98.980, 0.049, 84.872, 0.525
85.000, 98.972, 0.047, 85.264, 0.522
86.000, 98.992, 0.046, 85.152, 0.523
87.000, 99.000, 0.046, 85.076, 0.529
88.000, 98.996, 0.046, 85.276, 0.522
89.000, 99.024, 0.046, 85.368, 0.515
90.000, 98.988, 0.046, 85.056, 0.520
91.000, 99.120, 0.043, 85.228, 0.524
92.000, 98.896, 0.046, 85.204, 0.523
93.000, 98.960, 0.046, 85.028, 0.523
94.000, 99.084, 0.043, 85.024, 0.520
95.000, 99.064, 0.044, 85.136, 0.526
96.000, 99.028, 0.044, 85.180, 0.520
97.000, 99.020, 0.044, 85.104, 0.521
98.000, 99.020, 0.045, 85.356, 0.520
99.000, 99.072, 0.044, 85.136, 0.520
test accuracy: 85.460
firing rate of layers: 0.031, -1.000, -1.000, 0.191, -1.000, -1.000, 0.015, -1.000, -1.000, 0.169, -1.000, -1.000, 0.061, 0.094, 0.220, 0.094
Elapsed time: 1.0hour21.0minute7.2second
