architecture id: 12013
model parameters: 20131812
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 24.016, 2.030, 36.552, 1.702
1.000, 44.904, 1.482, 47.932, 1.417
2.000, 53.400, 1.270, 50.512, 1.407
3.000, 60.284, 1.109, 59.924, 1.119
4.000, 64.744, 0.983, 63.476, 1.046
5.000, 67.848, 0.898, 67.576, 0.915
6.000, 70.224, 0.831, 68.304, 0.886
7.000, 73.140, 0.760, 70.044, 0.865
8.000, 74.496, 0.717, 72.628, 0.766
9.000, 76.944, 0.653, 71.256, 0.836
10.000, 78.800, 0.605, 72.124, 0.802
11.000, 79.964, 0.563, 74.148, 0.745
12.000, 81.296, 0.533, 73.024, 0.774
13.000, 82.660, 0.500, 78.296, 0.622
14.000, 83.848, 0.456, 79.048, 0.602
15.000, 84.588, 0.438, 79.192, 0.617
16.000, 85.844, 0.402, 78.292, 0.627
17.000, 86.660, 0.384, 80.112, 0.595
18.000, 87.652, 0.354, 79.756, 0.615
19.000, 88.504, 0.329, 80.344, 0.593
20.000, 89.252, 0.308, 80.768, 0.577
21.000, 89.744, 0.288, 80.872, 0.579
22.000, 90.716, 0.269, 81.260, 0.578
23.000, 91.100, 0.254, 80.984, 0.589
24.000, 91.700, 0.239, 82.520, 0.553
25.000, 92.708, 0.216, 82.120, 0.571
26.000, 92.988, 0.202, 83.652, 0.519
27.000, 93.780, 0.185, 82.876, 0.552
28.000, 93.864, 0.177, 83.652, 0.517
29.000, 94.412, 0.159, 82.952, 0.558
30.000, 95.008, 0.150, 82.644, 0.591
31.000, 94.888, 0.148, 81.172, 0.637
32.000, 95.624, 0.129, 83.748, 0.564
33.000, 95.860, 0.122, 84.264, 0.529
34.000, 96.252, 0.109, 83.816, 0.555
35.000, 96.584, 0.102, 84.456, 0.533
36.000, 96.980, 0.093, 84.176, 0.562
37.000, 96.984, 0.089, 84.708, 0.546
38.000, 97.644, 0.075, 83.752, 0.611
39.000, 97.312, 0.080, 85.328, 0.527
40.000, 97.832, 0.066, 84.420, 0.578
41.000, 98.100, 0.062, 85.396, 0.535
42.000, 98.272, 0.055, 85.560, 0.540
43.000, 98.252, 0.053, 85.696, 0.548
44.000, 98.276, 0.054, 84.496, 0.605
45.000, 98.548, 0.046, 85.692, 0.544
46.000, 98.672, 0.043, 86.124, 0.541
47.000, 98.756, 0.039, 85.632, 0.564
48.000, 98.824, 0.039, 85.796, 0.553
49.000, 99.028, 0.033, 85.980, 0.553
50.000, 99.048, 0.032, 85.548, 0.564
51.000, 99.120, 0.029, 86.028, 0.569
52.000, 99.200, 0.028, 85.792, 0.586
53.000, 99.180, 0.028, 86.556, 0.553
54.000, 99.428, 0.021, 86.452, 0.571
55.000, 99.404, 0.021, 86.516, 0.568
56.000, 99.596, 0.018, 86.716, 0.556
57.000, 99.448, 0.020, 86.260, 0.571
58.000, 99.564, 0.017, 86.776, 0.552
59.000, 99.648, 0.015, 86.756, 0.556
60.000, 99.672, 0.013, 86.800, 0.556
61.000, 99.680, 0.013, 87.080, 0.562
62.000, 99.744, 0.012, 86.980, 0.568
63.000, 99.744, 0.010, 86.892, 0.567
64.000, 99.792, 0.009, 86.700, 0.582
65.000, 99.704, 0.011, 86.952, 0.562
66.000, 99.768, 0.011, 86.880, 0.584
67.000, 99.828, 0.008, 87.144, 0.567
68.000, 99.836, 0.008, 86.772, 0.588
69.000, 99.796, 0.009, 86.840, 0.582
70.000, 99.868, 0.008, 86.992, 0.572
71.000, 99.864, 0.007, 86.792, 0.585
72.000, 99.852, 0.008, 87.072, 0.578
73.000, 99.856, 0.008, 86.920, 0.585
74.000, 99.872, 0.007, 86.960, 0.579
75.000, 99.892, 0.006, 87.024, 0.571
76.000, 99.920, 0.005, 87.012, 0.579
77.000, 99.896, 0.006, 87.300, 0.571
78.000, 99.884, 0.006, 87.160, 0.570
79.000, 99.908, 0.005, 87.300, 0.576
80.000, 99.896, 0.006, 87.276, 0.562
81.000, 99.936, 0.005, 87.160, 0.587
82.000, 99.944, 0.005, 87.336, 0.576
83.000, 99.916, 0.005, 87.248, 0.577
84.000, 99.964, 0.004, 87.176, 0.585
85.000, 99.920, 0.005, 87.140, 0.586
86.000, 99.916, 0.005, 87.156, 0.581
87.000, 99.944, 0.004, 87.404, 0.572
88.000, 99.940, 0.004, 87.148, 0.589
89.000, 99.940, 0.005, 87.124, 0.581
90.000, 99.928, 0.004, 87.160, 0.581
91.000, 99.952, 0.004, 87.140, 0.580
92.000, 99.928, 0.005, 86.936, 0.588
93.000, 99.936, 0.004, 87.200, 0.579
94.000, 99.940, 0.004, 87.140, 0.582
95.000, 99.952, 0.004, 87.016, 0.581
96.000, 99.944, 0.005, 87.308, 0.571
97.000, 99.944, 0.004, 87.324, 0.580
98.000, 99.944, 0.004, 87.168, 0.583
99.000, 99.964, 0.004, 87.324, 0.579
test accuracy: 87.330
firing rate of layers: 0.082, 0.228, -1.000, -1.000, 0.018, 0.121, 0.078, 0.197, -1.000, -1.000, 0.023, 0.160, 0.083, 0.102, 0.212, 0.108
Elapsed time: 2.0hour17.0minute11.7second
