architecture id: 12735
model parameters: 19393764
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 24.272, 2.035, 33.136, 1.753
1.000, 43.780, 1.512, 46.536, 1.472
2.000, 54.572, 1.239, 54.456, 1.266
3.000, 60.760, 1.081, 61.156, 1.078
4.000, 66.100, 0.947, 63.448, 1.047
5.000, 68.964, 0.873, 68.260, 0.899
6.000, 72.220, 0.782, 66.520, 0.953
7.000, 74.576, 0.720, 71.968, 0.797
8.000, 76.364, 0.665, 73.476, 0.770
9.000, 77.708, 0.625, 76.664, 0.665
10.000, 79.812, 0.571, 77.032, 0.663
11.000, 81.212, 0.531, 75.080, 0.740
12.000, 82.308, 0.499, 76.072, 0.700
13.000, 83.424, 0.472, 78.084, 0.633
14.000, 84.704, 0.438, 78.892, 0.613
15.000, 85.808, 0.406, 79.456, 0.606
16.000, 86.264, 0.388, 81.828, 0.546
17.000, 87.396, 0.356, 79.760, 0.605
18.000, 88.252, 0.337, 81.288, 0.563
19.000, 88.280, 0.328, 81.276, 0.560
20.000, 89.428, 0.303, 81.788, 0.537
21.000, 90.264, 0.275, 81.728, 0.556
22.000, 91.152, 0.260, 82.044, 0.557
23.000, 91.428, 0.241, 82.384, 0.547
24.000, 92.112, 0.226, 83.484, 0.513
25.000, 92.644, 0.216, 83.016, 0.543
26.000, 93.404, 0.192, 83.736, 0.509
27.000, 93.812, 0.181, 83.960, 0.513
28.000, 93.828, 0.177, 83.744, 0.529
29.000, 94.196, 0.168, 84.460, 0.506
30.000, 95.024, 0.149, 83.700, 0.530
31.000, 94.948, 0.144, 84.572, 0.520
32.000, 94.984, 0.143, 83.980, 0.546
33.000, 95.432, 0.130, 84.388, 0.540
34.000, 96.004, 0.115, 85.092, 0.497
35.000, 96.292, 0.110, 84.920, 0.532
36.000, 96.872, 0.095, 84.524, 0.549
37.000, 96.824, 0.094, 83.464, 0.589
38.000, 96.976, 0.090, 84.828, 0.551
39.000, 97.024, 0.089, 85.664, 0.514
40.000, 97.736, 0.072, 85.712, 0.522
41.000, 97.912, 0.065, 84.780, 0.571
42.000, 97.508, 0.073, 85.812, 0.524
43.000, 97.744, 0.066, 85.848, 0.525
44.000, 98.236, 0.055, 85.400, 0.558
45.000, 98.448, 0.051, 85.268, 0.570
46.000, 98.360, 0.050, 85.404, 0.564
47.000, 98.488, 0.047, 86.184, 0.528
48.000, 98.780, 0.039, 85.800, 0.554
49.000, 98.804, 0.038, 85.440, 0.576
50.000, 98.932, 0.034, 86.344, 0.544
51.000, 99.068, 0.032, 86.400, 0.544
52.000, 99.172, 0.029, 86.280, 0.553
53.000, 99.228, 0.027, 86.448, 0.537
54.000, 99.184, 0.027, 86.512, 0.561
55.000, 99.332, 0.024, 86.716, 0.539
56.000, 99.364, 0.023, 86.696, 0.548
57.000, 99.452, 0.020, 86.556, 0.569
58.000, 99.484, 0.019, 86.852, 0.541
59.000, 99.556, 0.018, 87.152, 0.541
60.000, 99.540, 0.017, 86.532, 0.568
61.000, 99.588, 0.016, 86.828, 0.555
62.000, 99.616, 0.015, 86.852, 0.566
63.000, 99.624, 0.015, 86.820, 0.558
64.000, 99.644, 0.014, 86.960, 0.561
65.000, 99.676, 0.013, 86.972, 0.558
66.000, 99.716, 0.012, 86.820, 0.561
67.000, 99.752, 0.011, 86.864, 0.560
68.000, 99.808, 0.010, 87.036, 0.562
69.000, 99.836, 0.009, 87.252, 0.550
70.000, 99.752, 0.010, 87.020, 0.574
71.000, 99.832, 0.009, 86.860, 0.568
72.000, 99.816, 0.009, 87.128, 0.565
73.000, 99.808, 0.009, 87.016, 0.571
74.000, 99.864, 0.008, 87.132, 0.570
75.000, 99.852, 0.008, 87.156, 0.560
76.000, 99.824, 0.008, 87.068, 0.563
77.000, 99.840, 0.008, 87.240, 0.563
78.000, 99.848, 0.008, 87.404, 0.555
79.000, 99.852, 0.007, 87.052, 0.569
80.000, 99.880, 0.007, 87.152, 0.572
81.000, 99.848, 0.007, 87.328, 0.564
82.000, 99.864, 0.007, 87.404, 0.561
83.000, 99.864, 0.007, 87.280, 0.568
84.000, 99.828, 0.007, 87.128, 0.566
85.000, 99.916, 0.007, 87.424, 0.560
86.000, 99.888, 0.006, 87.332, 0.573
87.000, 99.892, 0.006, 87.332, 0.564
88.000, 99.892, 0.006, 87.108, 0.569
89.000, 99.892, 0.006, 87.384, 0.562
90.000, 99.876, 0.006, 87.008, 0.576
91.000, 99.868, 0.006, 87.156, 0.562
92.000, 99.896, 0.006, 87.324, 0.561
93.000, 99.912, 0.006, 87.400, 0.562
94.000, 99.904, 0.006, 87.272, 0.567
95.000, 99.916, 0.006, 87.352, 0.564
96.000, 99.900, 0.005, 87.144, 0.570
97.000, 99.876, 0.006, 87.296, 0.562
98.000, 99.920, 0.005, 87.368, 0.574
99.000, 99.904, 0.006, 87.072, 0.572
test accuracy: 87.660
firing rate of layers: -1.000, 0.248, -1.000, 0.042, -1.000, 0.041, -1.000, 0.201, -1.000, 0.030, -1.000, 0.026, 0.090, 0.104, 0.212, 0.100
Elapsed time: 1.0hour53.0minute18.8second
