architecture id: 12960
model parameters: 74457960
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.105, 20.812, 4.550, 14.750, 37.080, 3.891
1.000, 19.904, 44.852, 3.574, 23.110, 49.580, 3.382
2.000, 27.468, 54.709, 3.131, 27.600, 55.360, 3.118
3.000, 33.505, 61.224, 2.825, 32.810, 59.710, 2.865
4.000, 38.097, 66.415, 2.574, 36.280, 63.890, 2.693
5.000, 42.271, 70.175, 2.371, 37.610, 65.230, 2.636
6.000, 45.867, 73.345, 2.196, 39.610, 67.180, 2.546
7.000, 49.299, 76.459, 2.029, 42.010, 68.380, 2.454
8.000, 52.733, 79.173, 1.875, 41.540, 68.290, 2.485
9.000, 55.608, 81.474, 1.740, 42.690, 69.630, 2.437
10.000, 58.578, 83.522, 1.609, 43.990, 70.450, 2.393
11.000, 61.643, 85.658, 1.482, 44.430, 70.800, 2.383
12.000, 64.424, 87.485, 1.362, 44.720, 70.970, 2.358
13.000, 66.832, 89.158, 1.255, 45.110, 70.950, 2.380
14.000, 69.581, 90.596, 1.149, 44.700, 71.200, 2.423
15.000, 72.230, 92.011, 1.047, 46.100, 71.550, 2.383
16.000, 74.660, 93.131, 0.955, 46.200, 72.200, 2.396
17.000, 76.711, 94.186, 0.873, 45.860, 71.760, 2.428
18.000, 78.947, 95.267, 0.793, 46.020, 71.300, 2.463
19.000, 80.900, 95.892, 0.724, 46.520, 72.270, 2.424
20.000, 82.579, 96.606, 0.660, 46.900, 71.780, 2.468
21.000, 84.176, 97.031, 0.604, 45.830, 71.500, 2.515
22.000, 85.493, 97.552, 0.552, 46.930, 71.770, 2.508
23.000, 86.933, 97.898, 0.504, 46.870, 71.700, 2.527
24.000, 88.157, 98.256, 0.461, 46.940, 71.610, 2.525
25.000, 89.233, 98.510, 0.423, 46.900, 71.930, 2.533
26.000, 90.234, 98.733, 0.387, 46.910, 72.110, 2.533
27.000, 91.063, 98.890, 0.357, 47.750, 71.920, 2.538
28.000, 91.806, 99.065, 0.331, 46.950, 72.360, 2.568
29.000, 92.771, 99.248, 0.297, 47.440, 72.760, 2.577
30.000, 93.180, 99.288, 0.282, 47.480, 72.190, 2.571
31.000, 93.696, 99.405, 0.262, 47.480, 71.500, 2.620
32.000, 94.248, 99.494, 0.245, 47.270, 72.110, 2.601
33.000, 94.668, 99.537, 0.228, 48.080, 72.320, 2.590
34.000, 95.137, 99.627, 0.211, 47.880, 71.790, 2.619
35.000, 95.346, 99.627, 0.202, 48.070, 72.850, 2.611
36.000, 95.870, 99.707, 0.184, 47.970, 73.340, 2.588
37.000, 96.147, 99.730, 0.174, 48.280, 72.990, 2.620
38.000, 96.419, 99.774, 0.164, 48.450, 72.780, 2.611
39.000, 96.586, 99.806, 0.155, 48.380, 72.690, 2.625
40.000, 96.939, 99.785, 0.143, 48.690, 72.720, 2.627
41.000, 97.121, 99.832, 0.138, 48.750, 72.500, 2.631
42.000, 97.245, 99.852, 0.131, 49.060, 73.440, 2.617
43.000, 97.483, 99.837, 0.125, 49.000, 72.830, 2.648
44.000, 97.572, 99.881, 0.117, 49.030, 73.060, 2.643
45.000, 97.826, 99.894, 0.111, 49.120, 73.200, 2.660
46.000, 97.829, 99.902, 0.107, 48.990, 73.230, 2.649
47.000, 98.025, 99.901, 0.101, 49.350, 73.060, 2.647
48.000, 98.093, 99.921, 0.098, 48.450, 72.790, 2.682
