architecture id: 6582
model parameters: 20131812
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 26.524, 1.948, 39.516, 1.622
1.000, 47.636, 1.419, 51.424, 1.340
2.000, 56.196, 1.199, 56.504, 1.203
3.000, 62.724, 1.030, 62.920, 1.034
4.000, 67.140, 0.916, 65.624, 0.965
5.000, 70.320, 0.836, 62.536, 1.085
6.000, 73.308, 0.758, 70.144, 0.849
7.000, 75.216, 0.697, 70.628, 0.831
8.000, 77.136, 0.646, 74.788, 0.724
9.000, 79.124, 0.594, 72.824, 0.775
10.000, 80.312, 0.557, 76.056, 0.691
11.000, 81.416, 0.521, 75.316, 0.714
12.000, 82.992, 0.485, 77.712, 0.651
13.000, 84.044, 0.459, 78.188, 0.637
14.000, 84.852, 0.431, 79.736, 0.596
15.000, 86.212, 0.394, 80.388, 0.567
16.000, 87.096, 0.367, 80.332, 0.588
17.000, 87.804, 0.350, 82.212, 0.521
18.000, 88.428, 0.330, 80.212, 0.592
19.000, 89.472, 0.302, 80.200, 0.613
20.000, 90.224, 0.283, 82.712, 0.528
21.000, 90.788, 0.266, 81.812, 0.555
22.000, 91.192, 0.255, 82.236, 0.544
23.000, 91.892, 0.232, 81.468, 0.577
24.000, 92.304, 0.223, 83.592, 0.502
25.000, 92.960, 0.208, 84.528, 0.485
26.000, 93.492, 0.188, 83.896, 0.511
27.000, 93.820, 0.180, 82.828, 0.561
28.000, 94.464, 0.165, 84.084, 0.522
29.000, 94.920, 0.150, 83.600, 0.543
30.000, 95.340, 0.138, 83.932, 0.537
31.000, 95.232, 0.138, 84.060, 0.538
32.000, 95.756, 0.128, 84.168, 0.533
33.000, 95.984, 0.118, 84.756, 0.512
34.000, 96.164, 0.114, 84.776, 0.522
35.000, 96.616, 0.102, 84.160, 0.547
36.000, 96.988, 0.094, 83.544, 0.594
37.000, 97.204, 0.086, 84.784, 0.537
38.000, 97.168, 0.085, 85.252, 0.510
39.000, 97.288, 0.079, 85.136, 0.525
40.000, 97.800, 0.070, 84.920, 0.532
41.000, 97.764, 0.068, 85.072, 0.528
42.000, 98.224, 0.060, 85.388, 0.533
43.000, 98.196, 0.059, 85.304, 0.559
44.000, 98.360, 0.054, 85.980, 0.538
45.000, 98.700, 0.046, 86.428, 0.516
46.000, 98.716, 0.044, 85.940, 0.525
47.000, 98.836, 0.041, 85.912, 0.537
48.000, 98.696, 0.042, 86.072, 0.540
49.000, 98.928, 0.037, 85.772, 0.558
50.000, 99.112, 0.031, 86.292, 0.539
51.000, 99.068, 0.032, 86.340, 0.521
52.000, 99.240, 0.027, 86.232, 0.530
53.000, 99.224, 0.028, 86.372, 0.526
54.000, 99.236, 0.027, 86.380, 0.530
55.000, 99.516, 0.022, 86.752, 0.529
56.000, 99.508, 0.021, 87.132, 0.519
57.000, 99.452, 0.020, 86.836, 0.522
58.000, 99.420, 0.020, 87.112, 0.512
59.000, 99.548, 0.019, 87.008, 0.520
60.000, 99.628, 0.016, 87.152, 0.515
61.000, 99.628, 0.015, 87.184, 0.525
62.000, 99.728, 0.014, 87.284, 0.524
63.000, 99.652, 0.014, 87.428, 0.519
64.000, 99.776, 0.011, 87.292, 0.526
65.000, 99.756, 0.012, 87.168, 0.530
66.000, 99.760, 0.011, 87.404, 0.532
67.000, 99.760, 0.011, 87.412, 0.528
68.000, 99.760, 0.011, 87.452, 0.529
69.000, 99.828, 0.010, 87.232, 0.536
70.000, 99.792, 0.010, 87.444, 0.530
71.000, 99.792, 0.009, 87.352, 0.540
72.000, 99.848, 0.008, 87.600, 0.522
73.000, 99.796, 0.009, 87.432, 0.535
74.000, 99.880, 0.008, 87.488, 0.526
75.000, 99.876, 0.008, 87.452, 0.530
76.000, 99.852, 0.008, 87.572, 0.534
77.000, 99.840, 0.008, 87.660, 0.533
78.000, 99.908, 0.007, 87.668, 0.532
79.000, 99.892, 0.007, 87.484, 0.530
80.000, 99.896, 0.007, 87.472, 0.535
81.000, 99.900, 0.006, 87.648, 0.531
82.000, 99.928, 0.006, 87.804, 0.533
83.000, 99.888, 0.007, 87.460, 0.539
84.000, 99.908, 0.006, 87.564, 0.526
85.000, 99.916, 0.006, 87.588, 0.544
86.000, 99.932, 0.005, 87.536, 0.536
87.000, 99.904, 0.006, 87.420, 0.545
88.000, 99.928, 0.005, 87.620, 0.539
89.000, 99.932, 0.005, 87.648, 0.532
90.000, 99.936, 0.006, 87.668, 0.533
91.000, 99.944, 0.005, 87.672, 0.533
92.000, 99.916, 0.006, 87.748, 0.537
93.000, 99.924, 0.006, 87.824, 0.531
94.000, 99.968, 0.005, 87.504, 0.537
95.000, 99.936, 0.005, 87.368, 0.542
96.000, 99.944, 0.005, 87.540, 0.540
97.000, 99.908, 0.006, 87.488, 0.543
98.000, 99.924, 0.005, 87.596, 0.538
99.000, 99.932, 0.005, 87.444, 0.534
test accuracy: 88.040
firing rate of layers: 0.181, -1.000, 0.216, 0.059, -1.000, 0.276, 0.147, -1.000, 0.199, 0.046, -1.000, 0.238, 0.070, 0.086, 0.205, 0.155
Elapsed time: 2.0hour16.0minute57.2second
