architecture id: 8306
model parameters: 19393764
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 28.548, 1.892, 43.304, 1.526
1.000, 50.668, 1.346, 51.704, 1.336
2.000, 58.804, 1.136, 60.612, 1.102
3.000, 63.680, 0.999, 64.368, 0.999
4.000, 67.668, 0.904, 68.420, 0.896
5.000, 70.536, 0.829, 68.716, 0.877
6.000, 73.460, 0.753, 67.556, 0.939
7.000, 75.188, 0.703, 70.684, 0.841
8.000, 76.752, 0.654, 74.372, 0.731
9.000, 78.700, 0.608, 75.332, 0.699
10.000, 80.024, 0.563, 75.892, 0.698
11.000, 81.176, 0.536, 75.448, 0.710
12.000, 82.276, 0.504, 77.000, 0.663
13.000, 83.340, 0.476, 78.284, 0.639
14.000, 84.460, 0.441, 77.708, 0.643
15.000, 85.336, 0.418, 77.396, 0.652
16.000, 86.080, 0.397, 78.648, 0.625
17.000, 86.700, 0.381, 80.280, 0.583
18.000, 87.896, 0.350, 79.884, 0.594
19.000, 87.948, 0.345, 79.056, 0.617
20.000, 89.108, 0.314, 79.340, 0.627
21.000, 89.560, 0.300, 80.472, 0.585
22.000, 90.096, 0.282, 81.068, 0.583
23.000, 90.404, 0.271, 81.192, 0.573
24.000, 91.212, 0.252, 81.344, 0.576
25.000, 91.652, 0.244, 81.824, 0.560
26.000, 91.924, 0.232, 81.956, 0.555
27.000, 92.328, 0.224, 81.992, 0.555
28.000, 92.796, 0.207, 82.732, 0.545
29.000, 93.424, 0.196, 82.052, 0.557
30.000, 93.532, 0.188, 83.036, 0.527
31.000, 94.096, 0.172, 82.228, 0.575
32.000, 94.328, 0.167, 82.140, 0.582
33.000, 94.368, 0.162, 82.220, 0.590
34.000, 94.956, 0.152, 82.544, 0.584
35.000, 95.208, 0.144, 81.904, 0.610
36.000, 95.388, 0.136, 83.996, 0.528
37.000, 95.772, 0.129, 83.804, 0.536
38.000, 96.068, 0.120, 83.280, 0.574
39.000, 96.436, 0.110, 83.532, 0.566
40.000, 96.200, 0.113, 83.628, 0.552
41.000, 96.612, 0.108, 83.316, 0.569
42.000, 96.636, 0.102, 83.840, 0.549
43.000, 97.116, 0.091, 83.340, 0.595
44.000, 97.104, 0.088, 84.164, 0.544
45.000, 97.364, 0.083, 83.440, 0.573
46.000, 97.504, 0.079, 84.316, 0.543
47.000, 97.648, 0.073, 84.960, 0.541
48.000, 97.712, 0.072, 84.616, 0.541
49.000, 97.700, 0.072, 84.844, 0.541
50.000, 98.104, 0.062, 84.864, 0.553
51.000, 98.064, 0.063, 84.408, 0.563
52.000, 98.296, 0.057, 84.648, 0.569
53.000, 98.176, 0.058, 84.572, 0.552
54.000, 98.452, 0.052, 85.008, 0.550
55.000, 98.524, 0.050, 85.400, 0.534
56.000, 98.604, 0.048, 84.980, 0.568
57.000, 98.620, 0.047, 84.604, 0.567
58.000, 98.600, 0.046, 84.968, 0.563
59.000, 98.696, 0.043, 85.272, 0.541
60.000, 98.768, 0.041, 85.692, 0.537
61.000, 98.720, 0.042, 84.756, 0.576
62.000, 98.988, 0.036, 85.496, 0.551
63.000, 98.912, 0.036, 85.572, 0.558
64.000, 98.968, 0.035, 85.612, 0.554
65.000, 99.044, 0.034, 85.816, 0.543
66.000, 99.192, 0.030, 85.764, 0.544
67.000, 99.128, 0.032, 85.660, 0.551
68.000, 99.116, 0.031, 85.824, 0.548
69.000, 99.188, 0.028, 85.532, 0.553
70.000, 99.248, 0.027, 86.144, 0.547
71.000, 99.204, 0.028, 85.468, 0.561
