architecture id: 7405
model parameters: 18655716
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 30.048, 1.869, 43.732, 1.496
1.000, 51.448, 1.328, 49.320, 1.518
2.000, 59.092, 1.129, 59.588, 1.134
3.000, 63.404, 1.010, 61.720, 1.080
4.000, 67.624, 0.910, 62.292, 1.059
5.000, 69.972, 0.850, 70.092, 0.848
6.000, 72.552, 0.775, 70.336, 0.843
7.000, 74.360, 0.721, 72.872, 0.763
8.000, 76.284, 0.671, 72.536, 0.785
9.000, 77.648, 0.625, 73.324, 0.751
10.000, 78.384, 0.604, 74.412, 0.726
11.000, 79.892, 0.568, 75.052, 0.712
12.000, 81.044, 0.538, 76.056, 0.695
13.000, 82.272, 0.512, 77.456, 0.644
14.000, 82.972, 0.481, 77.072, 0.674
15.000, 83.784, 0.462, 78.736, 0.621
16.000, 84.572, 0.441, 78.124, 0.625
17.000, 85.368, 0.418, 78.784, 0.623
18.000, 86.592, 0.390, 78.984, 0.624
19.000, 86.872, 0.376, 79.460, 0.603
20.000, 87.784, 0.359, 79.860, 0.592
21.000, 88.012, 0.343, 80.680, 0.571
22.000, 88.940, 0.322, 79.540, 0.612
23.000, 89.480, 0.310, 80.740, 0.577
24.000, 89.696, 0.295, 81.224, 0.563
25.000, 90.272, 0.281, 81.288, 0.561
26.000, 90.684, 0.268, 80.948, 0.577
27.000, 91.544, 0.249, 81.908, 0.554
28.000, 91.908, 0.238, 82.304, 0.537
29.000, 92.444, 0.226, 82.452, 0.541
30.000, 92.736, 0.217, 81.732, 0.550
31.000, 92.916, 0.210, 81.256, 0.575
32.000, 93.392, 0.197, 82.448, 0.556
33.000, 93.888, 0.186, 82.840, 0.545
34.000, 94.048, 0.177, 82.644, 0.537
35.000, 94.396, 0.171, 81.848, 0.575
36.000, 94.816, 0.160, 82.576, 0.553
37.000, 95.132, 0.156, 82.848, 0.541
38.000, 95.556, 0.139, 83.268, 0.533
39.000, 95.604, 0.140, 83.244, 0.533
40.000, 96.060, 0.127, 83.408, 0.535
41.000, 96.140, 0.121, 83.500, 0.523
42.000, 96.364, 0.120, 83.552, 0.540
43.000, 96.344, 0.117, 83.756, 0.528
44.000, 96.612, 0.108, 83.804, 0.523
45.000, 96.948, 0.099, 83.832, 0.531
46.000, 96.928, 0.100, 83.712, 0.543
47.000, 97.404, 0.091, 83.904, 0.530
48.000, 97.452, 0.088, 84.232, 0.521
49.000, 97.540, 0.082, 83.884, 0.528
50.000, 97.764, 0.080, 84.172, 0.529
51.000, 97.684, 0.080, 84.364, 0.518
52.000, 97.900, 0.075, 84.296, 0.527
53.000, 98.272, 0.065, 84.752, 0.519
54.000, 98.272, 0.065, 84.756, 0.504
55.000, 98.396, 0.062, 84.740, 0.519
56.000, 98.440, 0.059, 84.696, 0.516
57.000, 98.456, 0.059, 84.984, 0.513
58.000, 98.536, 0.058, 84.408, 0.538
59.000, 98.552, 0.055, 84.736, 0.535
60.000, 98.676, 0.049, 84.644, 0.522
61.000, 98.884, 0.048, 85.100, 0.514
62.000, 98.688, 0.048, 84.476, 0.536
63.000, 98.852, 0.046, 85.096, 0.511
64.000, 98.928, 0.046, 85.148, 0.516
65.000, 98.984, 0.043, 85.152, 0.516
66.000, 99.088, 0.040, 85.248, 0.522
67.000, 99.092, 0.039, 85.460, 0.517
68.000, 99.176, 0.038, 84.784, 0.532
69.000, 99.084, 0.039, 85.312, 0.520
70.000, 99.128, 0.037, 85.076, 0.527
71.000, 99.184, 0.035, 85.552, 0.519
72.000, 99.276, 0.035, 85.472, 0.511
73.000, 99.304, 0.033, 85.480, 0.527
74.000, 99.356, 0.031, 85.468, 0.511
75.000, 99.276, 0.033, 85.568, 0.517
76.000, 99.284, 0.033, 85.404, 0.523
77.000, 99.420, 0.030, 85.640, 0.514
78.000, 99.384, 0.029, 85.456, 0.530
79.000, 99.404, 0.029, 85.728, 0.517
80.000, 99.440, 0.028, 85.564, 0.516
81.000, 99.480, 0.028, 85.404, 0.522
82.000, 99.468, 0.028, 85.560, 0.526
83.000, 99.440, 0.028, 85.280, 0.525
84.000, 99.436, 0.028, 85.588, 0.521
85.000, 99.488, 0.027, 85.616, 0.522
86.000, 99.504, 0.026, 85.696, 0.516
87.000, 99.572, 0.026, 85.708, 0.518
88.000, 99.504, 0.027, 85.580, 0.517
89.000, 99.524, 0.026, 85.612, 0.524
90.000, 99.536, 0.026, 85.520, 0.520
91.000, 99.560, 0.025, 85.312, 0.525
92.000, 99.532, 0.025, 85.776, 0.513
93.000, 99.580, 0.025, 85.660, 0.517
94.000, 99.560, 0.025, 85.964, 0.516
95.000, 99.524, 0.024, 85.760, 0.514
96.000, 99.548, 0.025, 85.780, 0.520
97.000, 99.584, 0.024, 85.900, 0.519
98.000, 99.612, 0.024, 85.748, 0.522
99.000, 99.636, 0.024, 85.288, 0.525
test accuracy: 85.910
firing rate of layers: -1.000, -1.000, 0.000, -1.000, -1.000, 0.252, -1.000, -1.000, 0.000, -1.000, -1.000, 0.112, 0.067, 0.080, 0.180, 0.092
Elapsed time: 1.0hour28.0minute23.1second
