architecture id: 8100
model parameters: 74457960
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 6.040, 18.298, 4.674, 12.080, 31.470, 4.149
1.000, 16.854, 39.693, 3.792, 19.670, 43.160, 3.625
2.000, 23.616, 49.419, 3.374, 24.820, 51.110, 3.297
3.000, 28.604, 55.562, 3.096, 27.850, 54.640, 3.152
4.000, 32.659, 60.429, 2.869, 31.110, 58.430, 2.951
5.000, 36.510, 64.251, 2.676, 30.750, 56.680, 3.035
6.000, 39.981, 67.568, 2.498, 34.630, 61.690, 2.791
7.000, 43.139, 70.595, 2.346, 36.290, 62.430, 2.748
8.000, 46.113, 73.587, 2.194, 37.820, 64.480, 2.660
9.000, 48.850, 75.950, 2.057, 38.470, 65.020, 2.650
10.000, 51.806, 78.281, 1.928, 39.850, 66.380, 2.592
11.000, 54.399, 80.564, 1.799, 39.910, 66.760, 2.583
12.000, 57.038, 82.481, 1.686, 41.090, 67.040, 2.573
13.000, 59.688, 84.513, 1.566, 40.830, 67.330, 2.579
14.000, 62.607, 86.098, 1.455, 41.150, 67.300, 2.579
15.000, 65.073, 87.770, 1.351, 40.910, 67.020, 2.649
16.000, 67.055, 89.186, 1.265, 41.180, 67.330, 2.638
17.000, 69.609, 90.548, 1.167, 41.660, 66.880, 2.633
18.000, 71.962, 91.878, 1.074, 41.900, 67.610, 2.648
19.000, 73.972, 92.913, 0.991, 42.130, 67.760, 2.657
20.000, 75.909, 93.825, 0.920, 41.610, 67.850, 2.676
21.000, 77.789, 94.677, 0.846, 42.730, 67.790, 2.664
22.000, 79.457, 95.386, 0.785, 42.170, 67.880, 2.707
23.000, 81.306, 96.055, 0.719, 43.050, 68.570, 2.688
24.000, 82.530, 96.495, 0.671, 42.820, 68.320, 2.689
25.000, 84.302, 97.087, 0.613, 42.850, 67.590, 2.750
26.000, 85.425, 97.477, 0.568, 42.340, 68.220, 2.762
27.000, 86.662, 97.755, 0.525, 42.500, 68.700, 2.751
28.000, 87.723, 98.080, 0.488, 42.970, 68.400, 2.784
29.000, 88.780, 98.369, 0.451, 43.160, 67.870, 2.796
30.000, 89.537, 98.587, 0.421, 43.500, 68.600, 2.796
31.000, 90.366, 98.738, 0.393, 42.570, 67.900, 2.841
32.000, 90.892, 98.884, 0.370, 43.030, 67.970, 2.806
33.000, 91.697, 99.040, 0.344, 43.200, 68.180, 2.837
34.000, 92.201, 99.165, 0.322, 43.280, 68.400, 2.846
35.000, 92.785, 99.216, 0.303, 43.240, 68.250, 2.844
36.000, 93.497, 99.303, 0.281, 43.790, 68.750, 2.838
37.000, 93.692, 99.338, 0.271, 43.650, 68.060, 2.882
38.000, 94.097, 99.438, 0.254, 43.860, 68.800, 2.864
39.000, 94.465, 99.492, 0.241, 43.660, 68.450, 2.879
40.000, 94.957, 99.545, 0.226, 43.640, 68.400, 2.897
41.000, 95.298, 99.593, 0.215, 43.860, 68.830, 2.881
42.000, 95.506, 99.618, 0.205, 44.310, 68.810, 2.892
43.000, 95.785, 99.688, 0.192, 43.440, 68.360, 2.918
44.000, 96.076, 99.703, 0.183, 44.210, 68.530, 2.908
45.000, 96.258, 99.717, 0.176, 44.260, 69.200, 2.899
46.000, 96.554, 99.766, 0.166, 44.150, 68.840, 2.918
47.000, 96.684, 99.791, 0.159, 44.430, 68.600, 2.899
48.000, 96.844, 99.812, 0.152, 44.610, 68.860, 2.927
49.000, 97.014, 99.816, 0.146, 44.060, 68.940, 2.911
50.000, 97.126, 99.809, 0.142, 44.680, 68.900, 2.930
51.000, 97.364, 99.834, 0.136, 43.790, 68.680, 2.945
52.000, 97.402, 99.821, 0.132, 44.550, 69.480, 2.916
53.000, 97.707, 99.868, 0.124, 44.230, 68.830, 2.955
54.000, 97.677, 99.868, 0.121, 44.850, 69.180, 2.940
55.000, 97.790, 99.887, 0.117, 44.240, 68.720, 2.941
56.000, 97.880, 99.886, 0.112, 44.970, 68.990, 2.928
57.000, 97.978, 99.911, 0.109, 44.380, 68.920, 2.950
58.000, 98.125, 99.898, 0.104, 44.750, 69.520, 2.937
59.000, 98.118, 99.911, 0.102, 45.030, 69.150, 2.942
60.000, 98.259, 99.916, 0.098, 44.940, 69.400, 2.936
