architecture id: 15340
model parameters: 75196008
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.375, 21.511, 4.535, 15.010, 37.000, 3.893
1.000, 20.280, 45.216, 3.556, 24.380, 50.660, 3.301
2.000, 27.716, 54.989, 3.124, 28.530, 55.690, 3.077
3.000, 33.637, 61.566, 2.811, 32.900, 59.980, 2.866
4.000, 38.495, 66.538, 2.565, 32.800, 60.300, 2.896
5.000, 42.571, 70.356, 2.361, 37.930, 64.660, 2.630
6.000, 46.192, 73.758, 2.176, 40.350, 67.590, 2.515
7.000, 49.650, 76.472, 2.025, 41.240, 68.620, 2.459
8.000, 52.873, 79.169, 1.870, 42.510, 69.030, 2.446
9.000, 55.913, 81.511, 1.734, 42.880, 69.700, 2.425
10.000, 58.605, 83.599, 1.610, 43.150, 69.710, 2.433
11.000, 61.548, 85.686, 1.480, 44.630, 70.400, 2.406
12.000, 64.372, 87.394, 1.363, 43.640, 70.500, 2.410
13.000, 67.076, 89.007, 1.256, 44.700, 71.380, 2.381
14.000, 69.766, 90.667, 1.147, 45.340, 71.300, 2.412
15.000, 72.091, 92.008, 1.052, 45.650, 71.740, 2.404
16.000, 74.557, 93.179, 0.960, 45.820, 71.970, 2.409
17.000, 76.501, 94.212, 0.880, 46.170, 71.130, 2.448
18.000, 78.800, 94.990, 0.799, 46.010, 71.350, 2.463
19.000, 80.681, 95.812, 0.727, 46.310, 71.570, 2.451
20.000, 82.397, 96.445, 0.669, 46.490, 72.100, 2.465
21.000, 84.203, 97.075, 0.605, 45.690, 71.310, 2.503
22.000, 85.594, 97.581, 0.551, 46.750, 72.280, 2.488
23.000, 86.741, 97.872, 0.507, 46.420, 71.990, 2.501
24.000, 88.244, 98.256, 0.459, 46.750, 72.450, 2.506
25.000, 89.102, 98.502, 0.427, 46.380, 71.670, 2.542
26.000, 90.216, 98.747, 0.387, 46.660, 72.180, 2.557
27.000, 91.102, 98.901, 0.358, 46.220, 72.460, 2.560
28.000, 91.754, 99.055, 0.334, 47.590, 72.160, 2.556
29.000, 92.548, 99.243, 0.306, 47.520, 72.250, 2.575
30.000, 93.237, 99.356, 0.278, 47.450, 72.160, 2.579
31.000, 93.823, 99.415, 0.261, 47.850, 72.870, 2.564
32.000, 94.227, 99.498, 0.246, 47.760, 72.490, 2.583
33.000, 94.642, 99.571, 0.228, 47.590, 73.310, 2.594
34.000, 95.005, 99.629, 0.214, 47.960, 72.560, 2.588
35.000, 95.357, 99.622, 0.202, 47.910, 72.400, 2.626
36.000, 95.766, 99.685, 0.189, 47.910, 72.610, 2.634
37.000, 96.015, 99.683, 0.178, 47.950, 72.710, 2.633
38.000, 96.325, 99.754, 0.165, 47.890, 72.390, 2.649
39.000, 96.527, 99.800, 0.159, 48.470, 72.500, 2.624
40.000, 96.901, 99.828, 0.148, 48.000, 72.530, 2.663
41.000, 97.012, 99.820, 0.141, 48.310, 72.880, 2.639
42.000, 97.145, 99.847, 0.135, 48.690, 72.970, 2.631
43.000, 97.375, 99.869, 0.128, 48.040, 72.960, 2.649
44.000, 97.517, 99.875, 0.120, 48.650, 72.980, 2.649
45.000, 97.684, 99.893, 0.114, 48.750, 73.200, 2.641
46.000, 97.828, 99.881, 0.109, 48.490, 72.920, 2.690
47.000, 97.943, 99.889, 0.104, 48.820, 73.030, 2.662
48.000, 97.983, 99.904, 0.101, 48.510, 73.260, 2.682
49.000, 98.153, 99.933, 0.096, 49.190, 73.190, 2.681
50.000, 98.287, 99.929, 0.090, 49.080, 72.870, 2.670
51.000, 98.382, 99.933, 0.088, 48.470, 72.960, 2.689
52.000, 98.408, 99.940, 0.085, 48.820, 73.140, 2.691
53.000, 98.480, 99.938, 0.082, 48.630, 73.040, 2.674
54.000, 98.590, 99.950, 0.078, 48.640, 73.130, 2.680
55.000, 98.668, 99.951, 0.075, 49.380, 73.150, 2.669
56.000, 98.708, 99.954, 0.072, 49.030, 73.580, 2.665
57.000, 98.789, 99.967, 0.070, 49.670, 73.570, 2.649
58.000, 98.855, 99.953, 0.069, 49.090, 72.890, 2.697
59.000, 98.927, 99.966, 0.066, 49.170, 73.630, 2.679
60.000, 98.895, 99.962, 0.065, 49.420, 74.080, 2.675
61.000, 98.970, 99.956, 0.062, 49.250, 73.580, 2.683
62.000, 98.960, 99.972, 0.062, 49.040, 73.670, 2.685
63.000, 99.101, 99.975, 0.058, 49.080, 73.390, 2.708
64.000, 99.075, 99.967, 0.058, 49.640, 73.590, 2.681
65.000, 99.162, 99.978, 0.055, 49.580, 73.850, 2.692
66.000, 99.205, 99.971, 0.053, 48.700, 73.300, 2.704
67.000, 99.204, 99.991, 0.052, 49.370, 73.310, 2.691
68.000, 99.139, 99.977, 0.053, 49.610, 73.870, 2.678
69.000, 99.277, 99.975, 0.051, 49.680, 74.010, 2.694
70.000, 99.253, 99.982, 0.050, 49.880, 73.580, 2.669
71.000, 99.254, 99.965, 0.050, 49.510, 73.240, 2.705
72.000, 99.285, 99.985, 0.048, 49.470, 73.690, 2.694
73.000, 99.332, 99.981, 0.047, 49.860, 73.900, 2.676
74.000, 99.335, 99.985, 0.047, 49.830, 74.080, 2.665
75.000, 99.322, 99.978, 0.046, 50.230, 73.970, 2.661
76.000, 99.433, 99.991, 0.044, 49.760, 73.380, 2.705
77.000, 99.390, 99.990, 0.043, 49.740, 73.550, 2.695
78.000, 99.379, 99.982, 0.044, 50.020, 73.510, 2.702
79.000, 99.425, 99.984, 0.043, 49.850, 73.260, 2.725
80.000, 99.418, 99.986, 0.043, 49.640, 73.850, 2.691
81.000, 99.426, 99.984, 0.042, 50.030, 74.200, 2.676
82.000, 99.443, 99.995, 0.041, 49.720, 73.560, 2.720
83.000, 99.447, 99.984, 0.042, 49.510, 73.940, 2.687
84.000, 99.457, 99.989, 0.041, 49.720, 73.810, 2.704
85.000, 99.445, 99.988, 0.042, 49.580, 73.670, 2.712
86.000, 99.438, 99.989, 0.041, 49.710, 73.440, 2.684
