architecture id: 7230
model parameters: 19393764
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 26.040, 1.989, 38.676, 1.661
1.000, 47.404, 1.421, 48.424, 1.429
2.000, 55.648, 1.224, 55.968, 1.209
3.000, 61.320, 1.077, 61.632, 1.068
4.000, 65.212, 0.968, 62.824, 1.043
5.000, 68.344, 0.887, 68.972, 0.879
6.000, 71.260, 0.813, 63.800, 1.051
7.000, 73.312, 0.752, 70.388, 0.838
8.000, 74.900, 0.710, 69.808, 0.870
9.000, 76.824, 0.660, 74.472, 0.725
10.000, 78.120, 0.621, 73.876, 0.751
11.000, 79.604, 0.587, 76.348, 0.672
12.000, 80.712, 0.546, 76.496, 0.671
13.000, 81.872, 0.512, 75.056, 0.723
14.000, 82.984, 0.487, 75.972, 0.693
15.000, 83.848, 0.462, 78.168, 0.631
16.000, 84.920, 0.430, 77.712, 0.659
17.000, 85.672, 0.411, 79.260, 0.605
18.000, 86.448, 0.387, 79.000, 0.613
19.000, 87.396, 0.361, 79.196, 0.632
20.000, 88.216, 0.337, 80.560, 0.574
21.000, 88.868, 0.325, 79.800, 0.595
22.000, 89.220, 0.304, 81.124, 0.564
23.000, 90.112, 0.291, 81.252, 0.560
24.000, 90.016, 0.282, 80.496, 0.593
25.000, 91.060, 0.259, 80.888, 0.590
26.000, 91.612, 0.244, 81.696, 0.568
27.000, 91.972, 0.228, 81.636, 0.564
28.000, 92.888, 0.213, 82.544, 0.537
29.000, 93.020, 0.206, 82.488, 0.553
30.000, 93.400, 0.193, 81.328, 0.595
31.000, 93.716, 0.181, 82.532, 0.558
32.000, 94.024, 0.175, 83.136, 0.534
33.000, 94.556, 0.160, 82.828, 0.542
34.000, 95.012, 0.149, 83.380, 0.536
35.000, 95.260, 0.143, 82.964, 0.562
36.000, 95.300, 0.141, 83.532, 0.541
37.000, 95.636, 0.132, 83.620, 0.541
38.000, 96.360, 0.116, 83.428, 0.552
39.000, 96.248, 0.115, 83.600, 0.539
40.000, 96.680, 0.103, 83.992, 0.544
41.000, 96.576, 0.104, 83.784, 0.542
42.000, 97.124, 0.091, 83.960, 0.554
43.000, 96.992, 0.093, 84.228, 0.553
44.000, 97.256, 0.087, 84.412, 0.526
45.000, 97.464, 0.079, 83.792, 0.572
46.000, 97.680, 0.076, 84.284, 0.554
47.000, 97.732, 0.074, 84.256, 0.560
48.000, 97.876, 0.070, 84.780, 0.538
49.000, 98.292, 0.059, 84.740, 0.539
50.000, 98.360, 0.058, 84.336, 0.553
51.000, 98.436, 0.054, 84.832, 0.541
52.000, 98.576, 0.050, 84.936, 0.545
53.000, 98.552, 0.049, 85.148, 0.549
54.000, 98.816, 0.044, 84.776, 0.569
55.000, 98.852, 0.043, 84.892, 0.552
56.000, 98.724, 0.043, 84.676, 0.561
57.000, 98.912, 0.039, 85.052, 0.554
58.000, 99.140, 0.036, 85.380, 0.543
59.000, 98.960, 0.039, 85.236, 0.550
60.000, 99.080, 0.035, 85.364, 0.551
61.000, 99.152, 0.033, 85.516, 0.546
62.000, 99.216, 0.032, 85.468, 0.549
63.000, 99.244, 0.030, 85.636, 0.555
64.000, 99.280, 0.029, 85.396, 0.557
65.000, 99.240, 0.029, 85.492, 0.556
66.000, 99.368, 0.028, 85.484, 0.546
67.000, 99.424, 0.026, 85.444, 0.558
68.000, 99.480, 0.023, 85.628, 0.560
69.000, 99.504, 0.022, 85.288, 0.564
70.000, 99.520, 0.022, 85.556, 0.564
71.000, 99.464, 0.024, 86.060, 0.543
72.000, 99.484, 0.023, 85.568, 0.556
73.000, 99.584, 0.021, 85.664, 0.561
74.000, 99.632, 0.019, 85.732, 0.566
75.000, 99.600, 0.020, 85.876, 0.553
76.000, 99.656, 0.018, 85.792, 0.556
77.000, 99.648, 0.019, 85.860, 0.554
78.000, 99.692, 0.017, 85.832, 0.570
79.000, 99.592, 0.018, 85.796, 0.562
80.000, 99.660, 0.018, 85.856, 0.552
81.000, 99.712, 0.016, 85.900, 0.564
82.000, 99.712, 0.016, 85.924, 0.554
83.000, 99.700, 0.016, 85.928, 0.564
84.000, 99.744, 0.016, 85.772, 0.561
85.000, 99.708, 0.015, 85.844, 0.562
86.000, 99.764, 0.015, 85.684, 0.567
87.000, 99.676, 0.015, 85.924, 0.562
88.000, 99.772, 0.014, 86.064, 0.556
89.000, 99.708, 0.015, 85.620, 0.572
90.000, 99.748, 0.014, 85.932, 0.564
91.000, 99.728, 0.015, 85.880, 0.554
92.000, 99.732, 0.015, 85.948, 0.567
93.000, 99.752, 0.014, 85.736, 0.571
94.000, 99.780, 0.014, 85.688, 0.572
95.000, 99.696, 0.015, 86.100, 0.560
96.000, 99.724, 0.015, 85.824, 0.562
97.000, 99.724, 0.015, 86.056, 0.564
98.000, 99.720, 0.014, 86.144, 0.561
99.000, 99.728, 0.014, 85.944, 0.560
test accuracy: 86.320
firing rate of layers: -1.000, -1.000, 0.000, 0.040, -1.000, 0.217, -1.000, -1.000, 0.000, 0.026, -1.000, 0.180, 0.074, 0.090, 0.191, 0.080
Elapsed time: 1.0hour52.0minute18.0second
