architecture id: 1029
model parameters: 18655716
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 17.964, 2.201, 27.844, 2.016
1.000, 33.604, 1.809, 38.948, 1.633
2.000, 45.652, 1.470, 44.248, 1.634
3.000, 52.976, 1.290, 52.468, 1.315
4.000, 57.892, 1.158, 49.904, 1.541
5.000, 61.468, 1.071, 60.144, 1.123
6.000, 65.360, 0.975, 64.788, 0.987
7.000, 67.800, 0.898, 66.476, 0.937
8.000, 70.612, 0.825, 65.444, 0.991
9.000, 71.564, 0.796, 67.688, 0.926
10.000, 74.160, 0.733, 70.836, 0.830
11.000, 75.684, 0.700, 73.152, 0.763
12.000, 76.176, 0.676, 73.144, 0.770
13.000, 77.588, 0.636, 72.868, 0.786
14.000, 78.948, 0.607, 73.712, 0.758
15.000, 79.528, 0.585, 76.168, 0.690
16.000, 80.980, 0.547, 75.924, 0.706
17.000, 81.912, 0.525, 75.908, 0.685
18.000, 82.468, 0.502, 77.016, 0.670
19.000, 82.908, 0.486, 77.252, 0.668
20.000, 83.924, 0.462, 78.540, 0.629
21.000, 84.260, 0.447, 78.564, 0.636
22.000, 84.976, 0.427, 78.436, 0.630
23.000, 85.412, 0.421, 79.300, 0.609
24.000, 86.072, 0.395, 78.304, 0.636
25.000, 87.152, 0.373, 78.688, 0.631
26.000, 87.456, 0.363, 76.248, 0.757
27.000, 87.636, 0.354, 79.440, 0.607
28.000, 88.140, 0.338, 80.652, 0.576
29.000, 88.960, 0.317, 80.732, 0.584
30.000, 89.364, 0.310, 78.844, 0.661
31.000, 89.464, 0.304, 80.776, 0.587
32.000, 90.232, 0.283, 81.104, 0.575
33.000, 90.484, 0.275, 79.448, 0.624
34.000, 90.780, 0.267, 81.492, 0.565
35.000, 91.172, 0.258, 81.244, 0.585
36.000, 91.620, 0.246, 80.924, 0.579
37.000, 91.796, 0.238, 81.604, 0.571
38.000, 92.036, 0.228, 81.096, 0.585
39.000, 92.700, 0.220, 81.732, 0.557
40.000, 93.136, 0.208, 81.112, 0.589
41.000, 93.208, 0.200, 81.380, 0.585
42.000, 93.668, 0.189, 81.772, 0.586
43.000, 93.632, 0.187, 80.264, 0.641
44.000, 94.248, 0.174, 81.308, 0.599
45.000, 94.368, 0.170, 81.680, 0.590
46.000, 94.536, 0.164, 82.596, 0.563
47.000, 94.588, 0.164, 82.500, 0.562
48.000, 94.940, 0.156, 82.424, 0.566
49.000, 95.104, 0.147, 81.984, 0.587
50.000, 95.272, 0.144, 82.216, 0.587
51.000, 95.496, 0.138, 83.172, 0.552
52.000, 95.724, 0.132, 82.948, 0.565
53.000, 95.944, 0.127, 83.216, 0.550
54.000, 95.972, 0.124, 82.752, 0.575
55.000, 96.124, 0.121, 83.440, 0.554
56.000, 96.596, 0.113, 83.260, 0.565
57.000, 96.664, 0.108, 83.484, 0.560
58.000, 96.624, 0.108, 83.492, 0.555
59.000, 96.876, 0.102, 83.632, 0.551
60.000, 97.168, 0.094, 83.836, 0.546
61.000, 97.128, 0.095, 83.432, 0.555
62.000, 97.372, 0.091, 83.672, 0.562
63.000, 97.400, 0.086, 83.604, 0.562
64.000, 97.524, 0.084, 82.096, 0.642
65.000, 97.568, 0.085, 83.632, 0.556
66.000, 97.664, 0.082, 83.892, 0.553
67.000, 97.900, 0.075, 83.932, 0.560
68.000, 97.864, 0.075, 83.904, 0.556
69.000, 98.068, 0.070, 83.876, 0.569
70.000, 97.996, 0.071, 84.064, 0.559
71.000, 98.268, 0.066, 83.852, 0.563
72.000, 98.136, 0.068, 84.296, 0.550
73.000, 98.264, 0.066, 84.072, 0.563
74.000, 98.188, 0.065, 84.252, 0.558
75.000, 98.304, 0.063, 84.200, 0.553
76.000, 98.312, 0.063, 83.980, 0.560
77.000, 98.472, 0.060, 84.300, 0.553
78.000, 98.520, 0.057, 84.204, 0.547
79.000, 98.548, 0.057, 84.192, 0.561
80.000, 98.524, 0.057, 84.240, 0.562
81.000, 98.636, 0.055, 84.408, 0.554
82.000, 98.756, 0.053, 84.056, 0.559
83.000, 98.824, 0.052, 84.356, 0.563
84.000, 98.644, 0.053, 84.208, 0.562
85.000, 98.752, 0.052, 84.604, 0.555
86.000, 98.772, 0.052, 84.460, 0.554
87.000, 98.680, 0.052, 84.400, 0.551
88.000, 98.816, 0.050, 84.356, 0.563
89.000, 98.748, 0.050, 84.352, 0.561
90.000, 98.764, 0.050, 84.572, 0.556
91.000, 98.832, 0.049, 84.808, 0.548
92.000, 98.788, 0.049, 84.392, 0.554
93.000, 98.808, 0.050, 84.336, 0.559
94.000, 98.952, 0.047, 84.408, 0.554
95.000, 98.796, 0.049, 84.780, 0.546
96.000, 98.872, 0.048, 84.412, 0.557
97.000, 98.920, 0.046, 84.568, 0.557
98.000, 98.904, 0.046, 84.560, 0.552
99.000, 98.984, 0.046, 84.576, 0.554
test accuracy: 84.900
firing rate of layers: 0.043, -1.000, 0.104, -1.000, -1.000, -1.000, 0.031, -1.000, 0.119, -1.000, -1.000, -1.000, 0.074, 0.106, 0.205, 0.078
Elapsed time: 1.0hour21.0minute3.0second
