architecture id: 13122
model parameters: 75196008
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 6.596, 19.868, 4.598, 12.880, 35.580, 3.986
1.000, 19.110, 43.339, 3.626, 22.430, 47.640, 3.432
2.000, 26.914, 54.075, 3.159, 27.900, 55.230, 3.122
3.000, 33.133, 61.177, 2.831, 32.420, 58.970, 2.904
4.000, 38.209, 66.387, 2.571, 35.130, 62.870, 2.755
5.000, 42.481, 70.415, 2.361, 39.210, 67.160, 2.545
6.000, 46.429, 73.875, 2.166, 39.740, 67.280, 2.518
7.000, 49.908, 76.855, 1.997, 42.170, 69.620, 2.410
8.000, 53.381, 79.663, 1.846, 43.250, 69.990, 2.394
9.000, 56.584, 82.007, 1.702, 43.900, 70.340, 2.366
10.000, 59.506, 84.150, 1.570, 44.750, 71.850, 2.332
11.000, 62.641, 86.335, 1.434, 45.940, 72.170, 2.307
12.000, 65.701, 88.125, 1.311, 45.770, 71.720, 2.335
13.000, 68.049, 89.784, 1.206, 46.350, 71.710, 2.340
14.000, 71.021, 91.332, 1.094, 47.060, 72.550, 2.313
15.000, 73.463, 92.627, 0.994, 47.100, 73.040, 2.300
16.000, 75.702, 93.766, 0.906, 47.150, 72.990, 2.324
17.000, 78.141, 94.748, 0.820, 48.350, 73.450, 2.306
18.000, 80.212, 95.693, 0.744, 47.820, 73.670, 2.321
19.000, 82.042, 96.375, 0.674, 47.720, 73.110, 2.370
20.000, 83.930, 96.995, 0.605, 48.570, 73.680, 2.371
21.000, 85.526, 97.561, 0.550, 48.250, 73.060, 2.395
22.000, 86.907, 97.956, 0.498, 49.300, 73.770, 2.382
23.000, 88.222, 98.265, 0.453, 49.230, 73.680, 2.392
24.000, 89.556, 98.568, 0.407, 48.710, 73.680, 2.430
25.000, 90.579, 98.829, 0.373, 48.920, 74.090, 2.415
26.000, 91.306, 99.049, 0.343, 48.880, 73.690, 2.469
27.000, 92.160, 99.199, 0.311, 49.680, 74.040, 2.443
28.000, 93.054, 99.324, 0.282, 49.700, 74.110, 2.451
29.000, 93.558, 99.406, 0.263, 49.870, 74.260, 2.437
30.000, 94.151, 99.504, 0.243, 50.150, 73.790, 2.451
31.000, 94.630, 99.562, 0.225, 49.790, 74.450, 2.464
32.000, 95.103, 99.613, 0.209, 49.910, 74.270, 2.479
33.000, 95.670, 99.699, 0.189, 50.070, 74.060, 2.487
34.000, 95.940, 99.689, 0.179, 50.250, 74.500, 2.481
35.000, 96.109, 99.740, 0.170, 50.340, 74.320, 2.506
36.000, 96.533, 99.809, 0.155, 50.490, 74.850, 2.481
37.000, 96.822, 99.824, 0.145, 50.460, 74.670, 2.505
38.000, 96.948, 99.823, 0.139, 50.380, 75.100, 2.500
