architecture id: 13121
model parameters: 74457960
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 6.689, 19.759, 4.605, 12.060, 32.900, 4.058
1.000, 19.095, 43.134, 3.643, 23.150, 49.460, 3.368
2.000, 26.589, 53.523, 3.190, 27.530, 54.480, 3.129
3.000, 32.293, 60.159, 2.881, 32.120, 58.930, 2.916
4.000, 37.249, 65.311, 2.626, 35.190, 62.270, 2.756
5.000, 41.411, 69.164, 2.425, 36.950, 64.490, 2.662
6.000, 45.120, 72.764, 2.240, 38.910, 66.480, 2.564
7.000, 48.427, 75.574, 2.072, 40.750, 67.640, 2.498
8.000, 51.575, 78.222, 1.925, 42.650, 69.490, 2.427
9.000, 54.845, 80.820, 1.777, 43.050, 69.580, 2.419
10.000, 57.826, 82.973, 1.646, 43.490, 69.870, 2.420
11.000, 60.649, 85.121, 1.523, 44.060, 70.320, 2.393
12.000, 63.374, 86.806, 1.406, 45.120, 70.890, 2.375
13.000, 66.023, 88.621, 1.292, 44.580, 70.940, 2.405
14.000, 68.808, 90.106, 1.183, 44.840, 71.000, 2.407
15.000, 71.337, 91.482, 1.087, 45.260, 70.620, 2.421
16.000, 73.533, 92.704, 0.995, 45.610, 71.710, 2.420
17.000, 76.051, 93.949, 0.904, 45.880, 71.230, 2.439
18.000, 78.165, 94.721, 0.829, 46.090, 71.590, 2.441
19.000, 80.154, 95.565, 0.755, 45.370, 71.510, 2.474
20.000, 81.875, 96.350, 0.686, 45.930, 71.300, 2.483
21.000, 83.594, 96.958, 0.620, 46.940, 71.940, 2.457
22.000, 85.224, 97.392, 0.569, 46.370, 71.560, 2.495
23.000, 86.464, 97.804, 0.522, 46.510, 72.060, 2.508
24.000, 87.750, 98.201, 0.476, 46.700, 72.260, 2.490
25.000, 88.951, 98.445, 0.435, 46.930, 71.680, 2.540
26.000, 89.824, 98.644, 0.401, 47.090, 71.890, 2.538
27.000, 90.778, 98.860, 0.368, 47.110, 72.170, 2.531
28.000, 91.648, 99.057, 0.339, 47.580, 72.190, 2.555
29.000, 92.306, 99.148, 0.314, 47.310, 72.640, 2.545
30.000, 92.796, 99.272, 0.295, 48.090, 72.530, 2.543
31.000, 93.499, 99.378, 0.272, 48.230, 72.380, 2.552
32.000, 94.207, 99.475, 0.249, 47.920, 72.590, 2.575
33.000, 94.510, 99.576, 0.233, 48.030, 71.920, 2.590
34.000, 94.959, 99.610, 0.218, 48.410, 72.840, 2.551
35.000, 95.341, 99.598, 0.204, 47.930, 73.120, 2.597
36.000, 95.634, 99.658, 0.192, 48.050, 72.830, 2.613
37.000, 96.084, 99.754, 0.177, 48.270, 72.630, 2.626
38.000, 96.385, 99.772, 0.165, 48.070, 73.020, 2.578
39.000, 96.685, 99.816, 0.155, 48.220, 73.020, 2.630
40.000, 96.783, 99.795, 0.150, 47.870, 72.480, 2.638
41.000, 96.995, 99.822, 0.143, 48.610, 72.640, 2.633
42.000, 97.184, 99.848, 0.134, 48.740, 72.920, 2.628
43.000, 97.341, 99.851, 0.128, 49.000, 73.130, 2.598
44.000, 97.560, 99.882, 0.120, 48.750, 72.590, 2.659
45.000, 97.792, 99.887, 0.114, 48.570, 73.250, 2.620
46.000, 97.809, 99.917, 0.110, 48.570, 72.760, 2.649
47.000, 97.957, 99.907, 0.106, 48.800, 72.570, 2.658
48.000, 98.113, 99.910, 0.099, 48.970, 72.910, 2.650
49.000, 98.169, 99.928, 0.095, 49.270, 72.930, 2.641
50.000, 98.238, 99.924, 0.094, 49.080, 73.450, 2.647
51.000, 98.423, 99.926, 0.088, 48.610, 72.890, 2.674
52.000, 98.442, 99.938, 0.084, 48.940, 73.140, 2.668
53.000, 98.531, 99.941, 0.081, 48.990, 72.940, 2.655
