architecture id: 13219
model parameters: 74457960
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.494, 21.523, 4.527, 15.030, 37.860, 3.860
1.000, 20.752, 45.910, 3.527, 24.540, 50.390, 3.322
2.000, 28.387, 55.710, 3.084, 29.070, 56.730, 3.028
3.000, 34.230, 62.076, 2.784, 32.190, 59.960, 2.886
4.000, 38.775, 66.805, 2.543, 36.280, 63.990, 2.693
5.000, 43.108, 70.685, 2.337, 37.990, 65.520, 2.624
6.000, 46.710, 74.164, 2.158, 39.730, 67.230, 2.524
7.000, 50.167, 76.833, 1.997, 41.120, 68.090, 2.479
8.000, 53.304, 79.493, 1.850, 42.070, 68.740, 2.466
9.000, 56.316, 81.886, 1.710, 42.330, 69.550, 2.433
10.000, 59.381, 83.874, 1.581, 44.310, 70.970, 2.353
11.000, 62.178, 85.901, 1.459, 44.590, 70.780, 2.382
12.000, 64.876, 87.825, 1.344, 45.180, 71.760, 2.349
13.000, 67.630, 89.514, 1.229, 45.390, 71.860, 2.363
14.000, 70.111, 90.820, 1.134, 45.630, 71.650, 2.364
15.000, 72.851, 92.255, 1.027, 46.100, 71.750, 2.362
16.000, 74.975, 93.314, 0.942, 46.780, 72.490, 2.357
17.000, 77.250, 94.381, 0.855, 46.150, 71.800, 2.415
18.000, 79.262, 95.256, 0.780, 46.460, 71.910, 2.426
19.000, 81.398, 96.136, 0.706, 47.060, 72.400, 2.402
20.000, 83.095, 96.662, 0.645, 46.980, 72.260, 2.436
21.000, 84.813, 97.287, 0.581, 46.860, 71.530, 2.462
22.000, 86.159, 97.667, 0.533, 46.680, 71.880, 2.476
23.000, 87.266, 98.094, 0.489, 46.670, 72.190, 2.492
24.000, 88.558, 98.375, 0.447, 47.310, 72.890, 2.464
25.000, 89.758, 98.657, 0.404, 47.240, 72.110, 2.519
26.000, 90.509, 98.777, 0.378, 47.480, 72.840, 2.501
27.000, 91.460, 98.995, 0.344, 47.750, 73.170, 2.516
28.000, 92.190, 99.143, 0.318, 48.140, 72.790, 2.524
29.000, 92.851, 99.259, 0.292, 48.180, 72.950, 2.526
30.000, 93.278, 99.318, 0.277, 47.950, 72.430, 2.545
31.000, 93.983, 99.460, 0.251, 47.790, 72.370, 2.557
32.000, 94.463, 99.515, 0.233, 48.480, 72.570, 2.565
33.000, 94.948, 99.570, 0.218, 48.390, 72.710, 2.568
34.000, 95.318, 99.631, 0.204, 48.380, 73.080, 2.562
35.000, 95.629, 99.657, 0.194, 48.870, 72.860, 2.580
36.000, 95.931, 99.725, 0.179, 48.560, 72.530, 2.600
37.000, 96.407, 99.748, 0.165, 49.310, 73.210, 2.569
38.000, 96.600, 99.769, 0.156, 48.300, 73.460, 2.600
39.000, 96.896, 99.806, 0.147, 48.620, 73.880, 2.589
40.000, 96.947, 99.828, 0.141, 48.870, 72.920, 2.592
41.000, 97.230, 99.845, 0.132, 49.440, 73.430, 2.611
42.000, 97.380, 99.863, 0.126, 48.760, 73.250, 2.613
43.000, 97.683, 99.881, 0.117, 49.120, 73.540, 2.603
44.000, 97.674, 99.896, 0.114, 49.110, 73.380, 2.615
45.000, 97.783, 99.894, 0.111, 49.020, 73.350, 2.622
46.000, 97.953, 99.893, 0.104, 49.240, 73.410, 2.617
47.000, 98.098, 99.928, 0.098, 49.140, 73.470, 2.623
48.000, 98.219, 99.925, 0.094, 49.940, 73.430, 2.622
49.000, 98.316, 99.928, 0.089, 48.920, 73.550, 2.630
50.000, 98.396, 99.939, 0.086, 49.520, 73.590, 2.635
51.000, 98.555, 99.939, 0.081, 49.200, 73.760, 2.631
52.000, 98.656, 99.954, 0.078, 49.620, 73.600, 2.634
53.000, 98.645, 99.950, 0.075, 50.190, 73.520, 2.619
54.000, 98.728, 99.955, 0.074, 49.890, 73.440, 2.633
55.000, 98.840, 99.953, 0.069, 50.020, 73.990, 2.623
56.000, 98.807, 99.951, 0.069, 49.640, 73.630, 2.622
57.000, 98.929, 99.967, 0.066, 49.930, 73.880, 2.609
58.000, 98.944, 99.974, 0.063, 50.240, 73.880, 2.613
59.000, 99.031, 99.969, 0.061, 49.520, 73.700, 2.637
60.000, 99.051, 99.977, 0.060, 49.310, 73.940, 2.641
61.000, 99.058, 99.969, 0.058, 50.520, 74.120, 2.629
62.000, 99.116, 99.970, 0.056, 50.120, 74.320, 2.636
63.000, 99.138, 99.981, 0.055, 50.040, 74.080, 2.634
64.000, 99.198, 99.975, 0.053, 50.250, 74.040, 2.629
65.000, 99.198, 99.986, 0.052, 50.100, 74.190, 2.629
66.000, 99.227, 99.977, 0.052, 50.290, 74.230, 2.628
67.000, 99.275, 99.980, 0.049, 49.940, 74.340, 2.649
68.000, 99.268, 99.984, 0.048, 50.470, 74.170, 2.639
69.000, 99.293, 99.983, 0.048, 50.410, 74.160, 2.635
70.000, 99.295, 99.985, 0.048, 50.150, 74.070, 2.663
71.000, 99.357, 99.992, 0.046, 50.750, 74.920, 2.616
72.000, 99.372, 99.990, 0.044, 50.290, 74.030, 2.648
73.000, 99.401, 99.985, 0.044, 50.600, 74.110, 2.648
74.000, 99.386, 99.984, 0.043, 50.660, 74.080, 2.647
75.000, 99.420, 99.989, 0.043, 50.440, 74.350, 2.649
76.000, 99.426, 99.988, 0.042, 50.270, 74.310, 2.637
77.000, 99.425, 99.990, 0.042, 50.670, 74.480, 2.630
78.000, 99.423, 99.987, 0.042, 50.600, 74.540, 2.639
79.000, 99.491, 99.994, 0.040, 50.380, 74.340, 2.631
80.000, 99.474, 99.989, 0.040, 50.490, 74.230, 2.622
81.000, 99.476, 99.990, 0.040, 50.770, 74.330, 2.631
82.000, 99.472, 99.991, 0.040, 49.640, 73.820, 2.677
83.000, 99.494, 99.991, 0.040, 50.670, 74.350, 2.668
84.000, 99.539, 99.993, 0.038, 51.460, 74.460, 2.632
85.000, 99.452, 99.989, 0.039, 50.440, 74.120, 2.656
86.000, 99.482, 99.984, 0.039, 50.180, 74.460, 2.641
87.000, 99.482, 99.988, 0.038, 50.380, 74.210, 2.644
88.000, 99.533, 99.991, 0.037, 50.460, 73.880, 2.662
89.000, 99.513, 99.990, 0.038, 50.670, 74.320, 2.626
90.000, 99.511, 99.989, 0.037, 50.710, 74.220, 2.648
91.000, 99.533, 99.990, 0.037, 50.720, 74.510, 2.627
92.000, 99.528, 99.995, 0.037, 50.540, 74.670, 2.626
93.000, 99.510, 99.995, 0.037, 50.730, 74.640, 2.639
94.000, 99.545, 99.987, 0.037, 50.580, 74.780, 2.636
95.000, 99.522, 99.995, 0.037, 50.410, 74.610, 2.651
96.000, 99.555, 99.992, 0.037, 50.500, 74.590, 2.635
97.000, 99.549, 99.996, 0.036, 50.160, 74.420, 2.637
98.000, 99.524, 99.988, 0.037, 50.590, 74.720, 2.639
99.000, 99.527, 99.985, 0.037, 50.950, 74.470, 2.649
test top1: 51.030, test tpo5: 74.4
firing rate of layers: 0.096, 0.227, -1.000, 0.227, -1.000, 0.059, 0.077, 0.138, -1.000, 0.138, -1.000, 0.044, 0.153, 0.072, 0.112, 0.133
Elapsed time: 7.0hour33.0minute5.6second
