architecture id: 15240
model parameters: 74457960
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.029, 20.370, 4.573, 14.840, 37.180, 3.900
1.000, 19.406, 44.040, 3.601, 22.880, 48.490, 3.423
2.000, 27.378, 54.524, 3.148, 28.720, 56.020, 3.063
3.000, 33.208, 61.157, 2.837, 30.660, 57.400, 2.992
4.000, 37.928, 65.947, 2.586, 35.780, 63.210, 2.712
5.000, 41.937, 69.751, 2.387, 36.760, 63.710, 2.693
6.000, 45.757, 73.282, 2.206, 39.970, 67.060, 2.532
7.000, 49.033, 76.013, 2.049, 41.280, 68.380, 2.476
8.000, 52.162, 78.580, 1.898, 41.970, 68.760, 2.471
9.000, 55.398, 80.980, 1.759, 42.280, 69.110, 2.448
10.000, 58.197, 83.167, 1.628, 43.920, 70.270, 2.387
11.000, 61.240, 85.318, 1.498, 44.140, 70.610, 2.403
12.000, 63.761, 87.097, 1.386, 44.400, 70.800, 2.382
13.000, 66.627, 88.893, 1.272, 45.160, 71.240, 2.367
14.000, 69.053, 90.335, 1.172, 45.670, 71.750, 2.368
15.000, 71.737, 91.923, 1.066, 44.430, 70.290, 2.457
16.000, 74.253, 93.118, 0.968, 46.970, 72.190, 2.360
17.000, 76.361, 94.010, 0.890, 46.530, 72.150, 2.387
18.000, 78.416, 94.897, 0.814, 46.270, 71.520, 2.432
19.000, 80.477, 95.831, 0.735, 46.860, 72.200, 2.407
20.000, 82.398, 96.468, 0.670, 46.790, 72.170, 2.442
21.000, 83.923, 97.021, 0.611, 47.200, 72.710, 2.421
22.000, 85.477, 97.461, 0.557, 46.880, 72.390, 2.452
23.000, 86.715, 97.851, 0.510, 47.390, 72.010, 2.474
24.000, 88.026, 98.292, 0.465, 47.070, 72.090, 2.505
25.000, 89.115, 98.462, 0.427, 47.120, 72.250, 2.521
26.000, 90.062, 98.689, 0.393, 47.350, 72.400, 2.511
27.000, 90.999, 98.954, 0.356, 47.550, 72.590, 2.525
28.000, 91.937, 99.115, 0.329, 48.210, 72.470, 2.526
29.000, 92.563, 99.240, 0.304, 47.530, 72.560, 2.540
30.000, 93.207, 99.315, 0.282, 47.920, 72.410, 2.562
31.000, 93.767, 99.405, 0.261, 48.270, 73.070, 2.528
32.000, 94.253, 99.494, 0.243, 48.290, 72.470, 2.565
33.000, 94.593, 99.567, 0.229, 47.830, 72.150, 2.602
34.000, 95.097, 99.606, 0.213, 47.890, 72.440, 2.575
35.000, 95.356, 99.685, 0.202, 47.860, 72.460, 2.606
36.000, 95.761, 99.688, 0.187, 48.370, 72.460, 2.596
37.000, 96.056, 99.730, 0.177, 48.380, 73.080, 2.592
38.000, 96.327, 99.760, 0.166, 48.440, 72.380, 2.614
39.000, 96.689, 99.811, 0.153, 48.530, 73.180, 2.593
40.000, 96.823, 99.817, 0.147, 48.700, 73.070, 2.615
