architecture id: 8130
model parameters: 72981864
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 8.760, 24.387, 4.418, 15.050, 37.670, 3.893
1.000, 20.093, 44.545, 3.588, 21.290, 46.290, 3.520
2.000, 26.744, 53.302, 3.201, 25.720, 52.670, 3.242
3.000, 31.642, 59.373, 2.929, 31.080, 57.830, 2.985
4.000, 35.623, 63.555, 2.711, 33.200, 60.130, 2.903
5.000, 39.650, 67.375, 2.512, 34.280, 61.950, 2.807
6.000, 42.941, 70.603, 2.346, 35.620, 63.400, 2.742
7.000, 46.170, 73.619, 2.189, 37.260, 64.710, 2.670
8.000, 49.089, 76.224, 2.047, 38.540, 65.360, 2.658
9.000, 52.148, 78.682, 1.908, 39.650, 65.830, 2.616
10.000, 55.118, 80.964, 1.773, 40.360, 66.580, 2.596
11.000, 58.103, 83.143, 1.648, 39.910, 66.250, 2.622
12.000, 60.686, 85.044, 1.531, 39.430, 66.010, 2.646
13.000, 63.254, 86.761, 1.419, 40.810, 66.530, 2.638
14.000, 65.642, 88.288, 1.321, 40.790, 67.280, 2.620
15.000, 68.364, 89.728, 1.217, 41.520, 67.380, 2.629
16.000, 70.895, 91.168, 1.115, 41.390, 67.340, 2.646
17.000, 73.081, 92.433, 1.030, 41.450, 67.350, 2.674
18.000, 75.091, 93.358, 0.951, 41.430, 66.460, 2.724
19.000, 77.218, 94.339, 0.877, 41.710, 67.210, 2.712
20.000, 78.862, 95.127, 0.807, 41.690, 67.630, 2.730
21.000, 80.695, 95.758, 0.744, 41.570, 67.280, 2.762
22.000, 82.199, 96.393, 0.683, 42.070, 67.950, 2.744
23.000, 83.636, 96.868, 0.631, 41.670, 66.730, 2.801
24.000, 85.050, 97.275, 0.585, 42.450, 67.530, 2.772
25.000, 86.267, 97.687, 0.538, 41.890, 67.730, 2.807
26.000, 87.358, 97.912, 0.500, 42.100, 68.180, 2.813
27.000, 88.404, 98.265, 0.462, 42.210, 67.600, 2.847
28.000, 89.254, 98.460, 0.431, 42.160, 66.630, 2.869
29.000, 90.093, 98.633, 0.400, 42.130, 67.390, 2.890
30.000, 90.971, 98.847, 0.370, 42.270, 67.400, 2.865
31.000, 91.379, 98.877, 0.354, 42.510, 67.390, 2.880
32.000, 92.179, 99.068, 0.326, 43.000, 67.730, 2.893
33.000, 92.632, 99.158, 0.308, 42.930, 67.690, 2.891
34.000, 93.188, 99.282, 0.288, 42.660, 67.870, 2.888
35.000, 93.577, 99.355, 0.272, 43.200, 68.040, 2.903
36.000, 94.156, 99.443, 0.254, 43.480, 68.440, 2.897
37.000, 94.555, 99.463, 0.242, 43.030, 67.790, 2.933
38.000, 94.970, 99.566, 0.225, 43.210, 67.420, 2.950
39.000, 95.246, 99.584, 0.215, 43.090, 67.760, 2.928
40.000, 95.509, 99.618, 0.204, 42.880, 67.650, 2.951
41.000, 95.790, 99.684, 0.193, 42.570, 67.600, 2.990
42.000, 96.045, 99.698, 0.182, 43.440, 68.070, 2.966
43.000, 96.242, 99.717, 0.175, 43.230, 67.940, 2.982
44.000, 96.407, 99.737, 0.168, 43.150, 68.200, 2.987
45.000, 96.560, 99.749, 0.161, 43.640, 67.850, 2.989
46.000, 96.730, 99.783, 0.156, 43.370, 68.260, 2.999
47.000, 96.891, 99.778, 0.148, 43.990, 68.160, 2.973
48.000, 97.308, 99.828, 0.136, 43.840, 68.530, 2.971
49.000, 97.380, 99.827, 0.132, 43.700, 68.160, 2.991
