architecture id: 12840
model parameters: 74457960
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.890, 22.366, 4.506, 12.490, 32.740, 4.087
1.000, 20.248, 45.257, 3.553, 24.100, 50.610, 3.330
2.000, 27.720, 54.728, 3.132, 28.050, 55.710, 3.105
3.000, 33.058, 61.019, 2.838, 33.170, 60.230, 2.857
4.000, 37.813, 65.823, 2.595, 35.260, 62.600, 2.737
5.000, 41.726, 69.857, 2.392, 37.930, 66.020, 2.598
6.000, 45.463, 73.008, 2.213, 39.300, 66.540, 2.570
7.000, 48.932, 75.870, 2.051, 40.740, 67.620, 2.512
8.000, 52.131, 78.717, 1.904, 41.560, 68.720, 2.470
9.000, 55.068, 81.066, 1.763, 42.800, 69.610, 2.417
10.000, 57.883, 83.144, 1.639, 42.460, 69.720, 2.443
11.000, 60.769, 85.066, 1.514, 43.310, 70.340, 2.425
12.000, 63.624, 86.999, 1.396, 44.150, 70.470, 2.411
13.000, 66.446, 88.739, 1.283, 44.550, 70.440, 2.414
14.000, 68.938, 90.246, 1.180, 45.000, 71.160, 2.401
15.000, 71.355, 91.520, 1.085, 44.890, 71.440, 2.416
16.000, 73.737, 92.845, 0.988, 45.070, 70.780, 2.444
17.000, 76.127, 93.910, 0.904, 45.960, 71.640, 2.433
18.000, 77.996, 94.766, 0.827, 45.920, 71.710, 2.436
19.000, 79.934, 95.649, 0.753, 46.330, 71.440, 2.473
20.000, 81.788, 96.341, 0.690, 44.810, 71.110, 2.513
21.000, 83.363, 96.875, 0.631, 45.930, 71.390, 2.495
22.000, 85.068, 97.391, 0.573, 46.210, 70.930, 2.526
23.000, 86.346, 97.811, 0.524, 45.970, 70.970, 2.543
24.000, 87.564, 98.126, 0.481, 46.560, 71.720, 2.525
25.000, 88.763, 98.417, 0.439, 46.790, 72.160, 2.530
26.000, 89.905, 98.658, 0.401, 47.290, 72.340, 2.534
27.000, 90.633, 98.855, 0.373, 47.020, 71.520, 2.582
28.000, 91.526, 99.009, 0.344, 47.450, 71.650, 2.567
29.000, 92.251, 99.172, 0.318, 46.690, 71.980, 2.591
30.000, 92.826, 99.288, 0.295, 47.500, 72.380, 2.584
31.000, 93.330, 99.363, 0.275, 47.340, 71.880, 2.600
32.000, 93.864, 99.435, 0.256, 47.360, 71.950, 2.608
33.000, 94.435, 99.512, 0.236, 47.230, 71.560, 2.655
34.000, 94.959, 99.564, 0.219, 47.730, 72.030, 2.621
35.000, 95.296, 99.648, 0.207, 47.550, 72.460, 2.632
36.000, 95.612, 99.697, 0.195, 47.710, 72.030, 2.652
37.000, 95.939, 99.739, 0.179, 47.760, 72.040, 2.655
38.000, 96.254, 99.749, 0.170, 47.520, 72.230, 2.682
39.000, 96.388, 99.762, 0.163, 48.030, 72.500, 2.642
40.000, 96.630, 99.745, 0.155, 47.290, 72.120, 2.670
41.000, 96.925, 99.803, 0.146, 48.320, 71.950, 2.684
42.000, 97.087, 99.819, 0.138, 48.480, 72.960, 2.631
43.000, 97.262, 99.836, 0.130, 48.550, 73.110, 2.657
44.000, 97.414, 99.874, 0.124, 48.740, 72.220, 2.679
45.000, 97.581, 99.875, 0.119, 48.410, 72.570, 2.675
46.000, 97.765, 99.900, 0.112, 48.250, 72.770, 2.700
47.000, 97.938, 99.914, 0.106, 48.380, 72.450, 2.686
48.000, 98.050, 99.916, 0.102, 48.870, 73.050, 2.687
49.000, 98.120, 99.919, 0.098, 48.800, 72.850, 2.682
50.000, 98.208, 99.909, 0.094, 48.480, 72.950, 2.714
51.000, 98.304, 99.942, 0.090, 49.410, 73.160, 2.685
52.000, 98.413, 99.935, 0.086, 48.800, 73.240, 2.693
53.000, 98.511, 99.951, 0.083, 49.100, 72.830, 2.695
54.000, 98.614, 99.945, 0.079, 49.200, 72.890, 2.692
55.000, 98.642, 99.942, 0.077, 48.940, 72.700, 2.708
56.000, 98.669, 99.948, 0.075, 49.090, 72.860, 2.715
57.000, 98.822, 99.957, 0.070, 49.380, 73.080, 2.682
58.000, 98.742, 99.949, 0.071, 49.100, 72.760, 2.713
59.000, 98.916, 99.970, 0.066, 49.070, 72.910, 2.698
60.000, 98.908, 99.966, 0.065, 48.540, 73.290, 2.718
61.000, 99.050, 99.960, 0.062, 49.580, 72.870, 2.705
62.000, 99.031, 99.964, 0.062, 48.890, 73.160, 2.728
63.000, 99.094, 99.974, 0.059, 48.920, 73.270, 2.708
64.000, 99.048, 99.963, 0.060, 49.450, 73.300, 2.718
65.000, 99.124, 99.969, 0.057, 49.520, 73.060, 2.712
66.000, 99.119, 99.982, 0.056, 49.570, 73.150, 2.696
67.000, 99.160, 99.981, 0.054, 49.310, 73.310, 2.714
68.000, 99.187, 99.980, 0.053, 48.700, 73.310, 2.702
69.000, 99.246, 99.983, 0.051, 49.590, 72.700, 2.698
70.000, 99.264, 99.982, 0.050, 49.350, 73.370, 2.697
71.000, 99.285, 99.986, 0.050, 49.790, 73.460, 2.695
72.000, 99.284, 99.980, 0.049, 49.680, 73.670, 2.696
73.000, 99.300, 99.985, 0.049, 49.110, 73.290, 2.721
74.000, 99.308, 99.983, 0.048, 49.350, 73.470, 2.714
75.000, 99.313, 99.981, 0.047, 50.190, 73.310, 2.702
76.000, 99.359, 99.982, 0.045, 49.620, 73.440, 2.709
77.000, 99.352, 99.989, 0.046, 49.480, 73.230, 2.711
78.000, 99.406, 99.989, 0.044, 49.280, 73.230, 2.733
79.000, 99.404, 99.986, 0.044, 49.060, 72.990, 2.727
80.000, 99.373, 99.979, 0.044, 49.710, 73.180, 2.709
81.000, 99.351, 99.994, 0.044, 49.390, 73.290, 2.719
82.000, 99.399, 99.983, 0.044, 50.340, 73.370, 2.698
83.000, 99.424, 99.989, 0.042, 49.970, 73.870, 2.693
84.000, 99.462, 99.988, 0.041, 49.620, 73.410, 2.698
85.000, 99.432, 99.992, 0.041, 49.810, 73.090, 2.717
86.000, 99.440, 99.993, 0.041, 49.830, 73.720, 2.688
87.000, 99.453, 99.989, 0.041, 50.420, 73.340, 2.691
88.000, 99.447, 99.991, 0.041, 49.660, 73.220, 2.709
89.000, 99.452, 99.992, 0.041, 49.810, 73.340, 2.719
90.000, 99.461, 99.993, 0.041, 49.940, 72.850, 2.729
91.000, 99.473, 99.987, 0.040, 49.410, 73.300, 2.715
92.000, 99.467, 99.993, 0.040, 49.580, 73.210, 2.738
93.000, 99.492, 99.986, 0.040, 49.740, 73.260, 2.714
94.000, 99.488, 99.997, 0.039, 50.070, 73.500, 2.694
95.000, 99.453, 99.987, 0.040, 49.670, 73.290, 2.732
96.000, 99.465, 99.988, 0.040, 49.510, 73.350, 2.724
97.000, 99.507, 99.992, 0.039, 49.670, 73.420, 2.718
98.000, 99.498, 99.988, 0.040, 49.460, 73.280, 2.702
99.000, 99.473, 99.984, 0.040, 50.020, 73.390, 2.708
