architecture id: 8650
model parameters: 73719912
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.718, 21.834, 4.548, 12.320, 31.870, 4.132
1.000, 17.462, 40.200, 3.780, 17.120, 40.130, 3.830
2.000, 22.979, 47.925, 3.441, 22.820, 47.500, 3.466
3.000, 26.737, 52.919, 3.220, 26.600, 53.010, 3.225
4.000, 29.725, 56.677, 3.046, 27.310, 53.370, 3.207
5.000, 32.592, 59.689, 2.900, 28.980, 55.560, 3.110
6.000, 35.043, 62.512, 2.761, 30.720, 56.590, 3.041
7.000, 37.557, 65.250, 2.632, 31.760, 57.890, 2.999
8.000, 39.585, 67.324, 2.521, 31.720, 57.890, 2.999
9.000, 41.804, 69.619, 2.407, 31.140, 57.190, 3.064
10.000, 44.060, 71.653, 2.298, 31.820, 58.370, 3.019
11.000, 46.409, 73.617, 2.187, 33.120, 59.570, 2.973
12.000, 48.393, 75.504, 2.094, 33.360, 59.550, 2.960
13.000, 50.263, 77.119, 2.000, 33.900, 59.680, 2.952
14.000, 52.484, 78.998, 1.902, 34.020, 60.060, 2.956
15.000, 54.424, 80.546, 1.811, 33.540, 59.970, 2.965
16.000, 56.606, 82.233, 1.721, 34.560, 60.580, 2.958
17.000, 58.565, 83.367, 1.637, 34.580, 60.510, 2.997
18.000, 60.558, 84.955, 1.549, 34.620, 59.900, 3.026
19.000, 62.322, 86.217, 1.469, 34.610, 60.010, 3.026
20.000, 64.113, 87.359, 1.397, 34.370, 60.370, 3.037
21.000, 65.750, 88.299, 1.330, 34.770, 60.060, 3.071
22.000, 67.560, 89.437, 1.261, 35.080, 60.080, 3.092
23.000, 69.010, 90.189, 1.198, 34.080, 59.740, 3.115
24.000, 70.612, 91.102, 1.137, 35.230, 59.600, 3.129
25.000, 72.292, 91.953, 1.073, 34.210, 59.470, 3.185
26.000, 73.678, 92.500, 1.027, 34.680, 59.620, 3.165
27.000, 74.729, 93.203, 0.972, 34.890, 59.900, 3.185
28.000, 76.207, 93.863, 0.920, 34.520, 60.040, 3.224
29.000, 77.428, 94.308, 0.880, 34.950, 59.230, 3.217
30.000, 78.560, 94.787, 0.834, 34.980, 60.130, 3.262
31.000, 79.643, 95.204, 0.792, 34.360, 59.820, 3.289
32.000, 80.646, 95.605, 0.755, 34.590, 59.950, 3.311
33.000, 81.688, 96.014, 0.719, 34.310, 59.590, 3.318
34.000, 82.554, 96.311, 0.684, 34.980, 60.160, 3.309
35.000, 83.597, 96.758, 0.650, 35.000, 59.940, 3.336
36.000, 84.332, 96.958, 0.619, 34.650, 59.750, 3.375
37.000, 85.089, 97.212, 0.589, 34.970, 60.290, 3.332
38.000, 85.587, 97.336, 0.571, 34.930, 59.810, 3.352
39.000, 86.572, 97.576, 0.542, 35.120, 59.950, 3.377
40.000, 87.193, 97.758, 0.517, 35.720, 59.950, 3.381
41.000, 87.640, 97.924, 0.500, 35.720, 60.130, 3.364
42.000, 88.373, 98.128, 0.472, 34.900, 59.810, 3.424
43.000, 88.977, 98.280, 0.450, 35.430, 60.050, 3.409
44.000, 89.379, 98.361, 0.439, 35.120, 59.970, 3.448
45.000, 90.100, 98.513, 0.412, 35.570, 60.020, 3.410
46.000, 90.430, 98.638, 0.399, 35.210, 59.600, 3.482
47.000, 90.683, 98.694, 0.387, 35.190, 59.940, 3.452
48.000, 91.262, 98.797, 0.371, 35.180, 60.520, 3.459
49.000, 91.573, 98.892, 0.357, 35.660, 60.070, 3.454
50.000, 92.080, 98.912, 0.341, 35.430, 59.790, 3.493
51.000, 92.247, 99.041, 0.332, 35.730, 60.210, 3.502
52.000, 92.743, 99.079, 0.317, 35.590, 59.990, 3.480
53.000, 92.963, 99.128, 0.309, 35.880, 59.940, 3.514
54.000, 93.113, 99.160, 0.302, 35.960, 60.290, 3.461
55.000, 93.413, 99.253, 0.290, 35.430, 59.930, 3.521
56.000, 93.655, 99.301, 0.282, 35.020, 60.160, 3.533
57.000, 93.947, 99.341, 0.272, 35.940, 60.540, 3.487
58.000, 94.227, 99.387, 0.262, 35.920, 60.190, 3.535
59.000, 94.353, 99.377, 0.258, 36.010, 60.450, 3.513
60.000, 94.623, 99.406, 0.249, 35.920, 60.270, 3.557
61.000, 94.787, 99.501, 0.239, 35.740, 60.380, 3.532
62.000, 94.899, 99.479, 0.238, 36.110, 60.130, 3.531
63.000, 95.155, 99.495, 0.230, 35.990, 60.030, 3.549
64.000, 95.195, 99.564, 0.226, 35.520, 59.930, 3.571
65.000, 95.373, 99.559, 0.220, 35.820, 60.580, 3.551
66.000, 95.629, 99.555, 0.213, 35.460, 60.250, 3.571
67.000, 95.605, 99.609, 0.209, 35.740, 60.460, 3.556
68.000, 95.659, 99.600, 0.207, 36.170, 60.580, 3.557
69.000, 95.869, 99.628, 0.199, 35.640, 60.090, 3.567
70.000, 95.948, 99.623, 0.199, 36.000, 60.210, 3.578
71.000, 96.105, 99.657, 0.192, 35.910, 60.240, 3.560
72.000, 96.139, 99.654, 0.191, 36.010, 60.350, 3.577
73.000, 96.331, 99.667, 0.185, 36.400, 60.970, 3.551
74.000, 96.286, 99.683, 0.187, 36.300, 60.770, 3.543
75.000, 96.411, 99.715, 0.181, 35.600, 60.180, 3.587
76.000, 96.517, 99.704, 0.178, 36.060, 60.300, 3.585
77.000, 96.460, 99.719, 0.176, 35.770, 60.340, 3.567
78.000, 96.619, 99.731, 0.174, 36.170, 61.080, 3.551
79.000, 96.714, 99.727, 0.170, 36.500, 61.610, 3.543
80.000, 96.708, 99.723, 0.170, 36.130, 61.040, 3.584
81.000, 96.824, 99.757, 0.166, 35.910, 60.700, 3.569
82.000, 96.832, 99.758, 0.166, 36.060, 60.510, 3.580
83.000, 96.858, 99.755, 0.164, 35.510, 60.350, 3.581
84.000, 97.007, 99.765, 0.160, 35.930, 61.200, 3.565
85.000, 96.929, 99.760, 0.161, 36.030, 60.640, 3.579
86.000, 96.970, 99.763, 0.159, 36.130, 60.920, 3.571
87.000, 97.042, 99.775, 0.158, 35.740, 60.510, 3.581
88.000, 96.984, 99.769, 0.159, 36.850, 60.770, 3.565
89.000, 97.019, 99.733, 0.159, 36.570, 60.600, 3.573
90.000, 97.224, 99.763, 0.154, 36.160, 60.790, 3.580
91.000, 97.111, 99.763, 0.156, 36.210, 60.690, 3.595
92.000, 97.080, 99.756, 0.157, 36.170, 60.860, 3.587
93.000, 97.047, 99.742, 0.156, 36.670, 60.430, 3.578
