architecture id: 15322
model parameters: 21607908
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 26.056, 1.962, 40.528, 1.589
1.000, 47.144, 1.418, 51.696, 1.328
2.000, 57.156, 1.164, 54.016, 1.299
3.000, 63.560, 1.011, 62.148, 1.057
4.000, 68.024, 0.895, 65.316, 0.969
5.000, 71.592, 0.802, 69.356, 0.868
6.000, 74.156, 0.729, 71.980, 0.797
7.000, 77.140, 0.649, 73.792, 0.758
8.000, 78.732, 0.597, 75.560, 0.710
9.000, 80.864, 0.544, 75.408, 0.712
10.000, 82.332, 0.506, 77.448, 0.669
11.000, 83.696, 0.463, 77.452, 0.668
12.000, 85.348, 0.425, 77.800, 0.670
13.000, 86.004, 0.401, 80.148, 0.581
14.000, 86.908, 0.370, 79.928, 0.598
15.000, 88.256, 0.337, 82.392, 0.519
16.000, 89.208, 0.310, 82.560, 0.520
17.000, 90.028, 0.285, 80.372, 0.609
18.000, 90.452, 0.274, 82.740, 0.511
19.000, 91.292, 0.251, 81.748, 0.562
20.000, 92.508, 0.221, 82.952, 0.532
21.000, 92.752, 0.206, 81.172, 0.607
22.000, 93.320, 0.191, 82.932, 0.542
23.000, 94.076, 0.170, 84.300, 0.497
24.000, 94.204, 0.167, 83.060, 0.558
25.000, 94.792, 0.150, 84.144, 0.523
26.000, 95.052, 0.141, 84.996, 0.494
27.000, 95.804, 0.124, 84.900, 0.519
28.000, 96.072, 0.112, 83.840, 0.556
29.000, 96.404, 0.105, 85.240, 0.510
30.000, 96.736, 0.096, 85.408, 0.524
31.000, 96.744, 0.095, 85.844, 0.494
32.000, 97.368, 0.077, 85.576, 0.523
33.000, 97.612, 0.072, 85.880, 0.508
34.000, 97.504, 0.076, 85.840, 0.526
35.000, 98.116, 0.058, 86.156, 0.513
36.000, 98.076, 0.056, 86.284, 0.512
37.000, 98.224, 0.053, 85.836, 0.534
38.000, 98.696, 0.043, 87.036, 0.498
39.000, 98.624, 0.041, 86.248, 0.536
40.000, 98.600, 0.041, 86.196, 0.538
41.000, 98.752, 0.040, 86.440, 0.526
42.000, 98.988, 0.031, 87.048, 0.516
43.000, 98.924, 0.032, 86.956, 0.523
44.000, 99.072, 0.031, 86.808, 0.522
45.000, 99.220, 0.027, 87.232, 0.525
46.000, 99.448, 0.020, 87.356, 0.513
47.000, 99.560, 0.017, 87.616, 0.511
48.000, 99.532, 0.017, 87.516, 0.537
49.000, 99.492, 0.017, 87.044, 0.549
50.000, 99.588, 0.015, 87.632, 0.526
51.000, 99.656, 0.012, 87.716, 0.521
52.000, 99.704, 0.012, 87.816, 0.522
53.000, 99.712, 0.011, 87.452, 0.539
54.000, 99.740, 0.010, 87.972, 0.519
55.000, 99.864, 0.009, 87.588, 0.545
56.000, 99.792, 0.009, 87.892, 0.522
57.000, 99.904, 0.007, 88.080, 0.517
58.000, 99.804, 0.008, 88.192, 0.534
59.000, 99.872, 0.006, 88.148, 0.533
60.000, 99.880, 0.006, 88.236, 0.528
61.000, 99.872, 0.006, 87.980, 0.530
62.000, 99.868, 0.006, 87.812, 0.543
63.000, 99.916, 0.005, 88.100, 0.542
64.000, 99.896, 0.005, 88.076, 0.545
65.000, 99.892, 0.005, 88.096, 0.530
66.000, 99.892, 0.005, 88.280, 0.532
67.000, 99.904, 0.004, 88.088, 0.535
68.000, 99.956, 0.004, 88.132, 0.540
69.000, 99.932, 0.004, 88.084, 0.541
70.000, 99.940, 0.003, 88.432, 0.530
71.000, 99.940, 0.004, 88.276, 0.542
72.000, 99.944, 0.003, 88.220, 0.536
73.000, 99.940, 0.004, 88.328, 0.535
74.000, 99.948, 0.003, 88.384, 0.525
75.000, 99.948, 0.003, 88.332, 0.534
76.000, 99.960, 0.003, 88.152, 0.533
77.000, 99.956, 0.003, 88.328, 0.534
78.000, 99.968, 0.003, 88.384, 0.538
79.000, 99.956, 0.003, 88.664, 0.520
80.000, 99.972, 0.002, 88.380, 0.530
81.000, 99.968, 0.003, 88.320, 0.531
82.000, 99.956, 0.003, 88.292, 0.536
83.000, 99.964, 0.002, 88.516, 0.525
84.000, 99.960, 0.002, 88.388, 0.536
85.000, 99.948, 0.003, 88.532, 0.537
86.000, 99.980, 0.002, 88.452, 0.536
87.000, 99.976, 0.002, 88.208, 0.541
88.000, 99.972, 0.002, 88.444, 0.531
89.000, 99.976, 0.002, 88.436, 0.532
90.000, 99.960, 0.002, 88.584, 0.530
91.000, 99.988, 0.002, 88.252, 0.534
92.000, 99.980, 0.002, 88.376, 0.525
93.000, 99.976, 0.002, 88.460, 0.532
94.000, 99.984, 0.002, 88.516, 0.531
95.000, 99.972, 0.002, 88.532, 0.528
96.000, 99.980, 0.002, 88.396, 0.528
97.000, 99.976, 0.003, 88.492, 0.532
98.000, 99.992, 0.002, 88.496, 0.533
99.000, 99.972, 0.002, 88.276, 0.540
test accuracy: 88.800
firing rate of layers: 0.239, 0.036, 0.212, 0.239, 0.030, 0.056, 0.194, 0.024, 0.161, 0.194, 0.015, 0.040, 0.083, 0.101, 0.215, 0.120
Elapsed time: 3.0hour3.0minute29.6second
