architecture id: 11295
model parameters: 19393764
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 25.884, 1.995, 37.600, 1.676
1.000, 44.592, 1.484, 48.372, 1.395
2.000, 54.564, 1.254, 55.792, 1.237
3.000, 60.672, 1.080, 58.964, 1.165
4.000, 64.996, 0.966, 63.392, 1.024
5.000, 69.344, 0.865, 67.568, 0.921
6.000, 72.156, 0.787, 70.124, 0.850
7.000, 74.220, 0.726, 69.292, 0.862
8.000, 76.216, 0.665, 75.268, 0.705
9.000, 78.068, 0.621, 72.784, 0.774
10.000, 79.444, 0.580, 75.972, 0.687
11.000, 81.152, 0.534, 71.612, 0.815
12.000, 82.076, 0.514, 77.796, 0.639
13.000, 83.552, 0.470, 76.472, 0.693
14.000, 84.604, 0.445, 78.828, 0.629
15.000, 85.228, 0.423, 78.760, 0.633
16.000, 85.992, 0.398, 79.232, 0.627
17.000, 87.244, 0.368, 79.632, 0.611
18.000, 87.880, 0.350, 81.260, 0.562
19.000, 88.568, 0.330, 80.628, 0.601
20.000, 89.072, 0.313, 81.304, 0.555
21.000, 89.968, 0.287, 82.540, 0.522
22.000, 90.436, 0.276, 82.696, 0.527
23.000, 91.032, 0.255, 82.268, 0.532
24.000, 91.540, 0.243, 81.900, 0.552
25.000, 92.104, 0.227, 82.524, 0.543
26.000, 92.556, 0.214, 83.384, 0.508
27.000, 92.836, 0.207, 82.120, 0.561
28.000, 93.632, 0.189, 82.292, 0.572
29.000, 93.776, 0.183, 83.512, 0.529
30.000, 94.332, 0.168, 84.296, 0.518
31.000, 94.424, 0.157, 83.856, 0.513
32.000, 95.164, 0.144, 83.772, 0.544
33.000, 95.060, 0.146, 83.168, 0.546
34.000, 95.584, 0.132, 83.980, 0.539
35.000, 95.836, 0.126, 84.620, 0.503
36.000, 96.132, 0.113, 84.148, 0.546
37.000, 96.364, 0.108, 84.524, 0.524
38.000, 96.464, 0.106, 84.044, 0.546
39.000, 96.916, 0.094, 84.936, 0.534
40.000, 97.160, 0.085, 83.844, 0.569
41.000, 97.340, 0.083, 85.024, 0.518
42.000, 97.276, 0.081, 85.268, 0.529
43.000, 97.548, 0.075, 85.136, 0.543
44.000, 97.584, 0.073, 85.100, 0.528
45.000, 97.904, 0.066, 85.384, 0.529
46.000, 98.152, 0.061, 85.580, 0.534
47.000, 98.276, 0.056, 85.440, 0.543
48.000, 98.468, 0.051, 85.760, 0.533
49.000, 98.448, 0.052, 85.564, 0.543
50.000, 98.696, 0.045, 85.912, 0.529
51.000, 98.676, 0.043, 85.140, 0.561
52.000, 98.916, 0.040, 85.920, 0.525
53.000, 98.816, 0.039, 86.376, 0.512
54.000, 99.016, 0.034, 86.180, 0.537
55.000, 99.044, 0.033, 86.020, 0.542
56.000, 99.232, 0.029, 86.004, 0.544
57.000, 99.180, 0.030, 86.212, 0.525
58.000, 99.296, 0.027, 86.136, 0.544
59.000, 99.260, 0.027, 86.480, 0.531
60.000, 99.340, 0.025, 86.324, 0.546
61.000, 99.356, 0.024, 86.628, 0.536
62.000, 99.500, 0.021, 86.312, 0.542
63.000, 99.508, 0.020, 86.732, 0.537
64.000, 99.564, 0.019, 86.408, 0.544
65.000, 99.504, 0.019, 86.644, 0.532
66.000, 99.560, 0.018, 86.640, 0.547
67.000, 99.632, 0.016, 86.628, 0.539
68.000, 99.616, 0.017, 86.896, 0.551
69.000, 99.584, 0.016, 86.640, 0.550
70.000, 99.708, 0.014, 86.876, 0.547
71.000, 99.720, 0.014, 86.848, 0.536
72.000, 99.664, 0.014, 86.596, 0.548
73.000, 99.708, 0.014, 86.536, 0.546
74.000, 99.724, 0.013, 86.788, 0.542
75.000, 99.768, 0.012, 86.872, 0.546
76.000, 99.740, 0.013, 86.828, 0.545
77.000, 99.764, 0.012, 86.880, 0.546
78.000, 99.724, 0.011, 86.660, 0.549
79.000, 99.780, 0.011, 86.732, 0.548
80.000, 99.796, 0.010, 86.708, 0.552
81.000, 99.820, 0.010, 87.148, 0.542
82.000, 99.792, 0.010, 86.816, 0.552
83.000, 99.872, 0.009, 86.940, 0.553
84.000, 99.860, 0.009, 87.088, 0.545
85.000, 99.844, 0.009, 86.848, 0.547
86.000, 99.828, 0.009, 86.932, 0.544
87.000, 99.828, 0.010, 86.884, 0.549
88.000, 99.868, 0.009, 87.064, 0.550
89.000, 99.864, 0.008, 87.084, 0.539
90.000, 99.864, 0.009, 87.048, 0.544
91.000, 99.812, 0.010, 87.116, 0.550
92.000, 99.824, 0.010, 87.112, 0.552
93.000, 99.872, 0.009, 87.172, 0.542
94.000, 99.840, 0.009, 86.892, 0.548
95.000, 99.900, 0.008, 86.880, 0.546
96.000, 99.828, 0.009, 87.132, 0.536
97.000, 99.832, 0.009, 86.756, 0.540
98.000, 99.876, 0.008, 87.004, 0.537
99.000, 99.864, 0.008, 86.872, 0.548
test accuracy: 87.190
firing rate of layers: -1.000, 0.047, -1.000, -1.000, 0.000, 0.065, -1.000, 0.040, -1.000, -1.000, 0.000, 0.046, 0.093, 0.096, 0.195, 0.050
Elapsed time: 1.0hour53.0minute12.8second
