architecture id: 8325
model parameters: 73719912
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.719, 22.123, 4.512, 15.170, 37.030, 3.895
1.000, 19.140, 43.228, 3.642, 19.810, 44.340, 3.613
2.000, 25.104, 51.855, 3.276, 26.060, 52.720, 3.227
3.000, 30.247, 57.452, 3.004, 29.400, 55.580, 3.086
4.000, 34.381, 62.006, 2.785, 32.500, 58.750, 2.922
5.000, 37.881, 65.861, 2.601, 34.080, 60.580, 2.842
6.000, 41.471, 69.261, 2.419, 35.710, 62.750, 2.755
7.000, 44.171, 71.937, 2.276, 37.450, 63.990, 2.697
8.000, 47.415, 74.693, 2.126, 36.650, 63.660, 2.734
9.000, 50.554, 77.340, 1.983, 38.170, 65.250, 2.649
10.000, 52.853, 79.415, 1.865, 39.310, 65.980, 2.618
11.000, 55.915, 81.556, 1.739, 39.720, 65.810, 2.628
12.000, 58.721, 83.727, 1.614, 40.440, 66.140, 2.620
13.000, 61.204, 85.326, 1.508, 40.980, 66.970, 2.602
14.000, 63.773, 87.216, 1.394, 40.590, 67.070, 2.609
15.000, 66.337, 88.777, 1.293, 40.910, 67.260, 2.615
16.000, 68.480, 90.044, 1.205, 41.850, 67.460, 2.618
17.000, 71.038, 91.379, 1.106, 41.160, 67.650, 2.650
18.000, 73.142, 92.466, 1.024, 42.530, 67.740, 2.639
19.000, 75.387, 93.509, 0.942, 41.750, 67.580, 2.678
20.000, 77.119, 94.401, 0.872, 41.830, 67.710, 2.689
21.000, 79.081, 95.162, 0.801, 42.000, 67.750, 2.690
22.000, 80.789, 95.803, 0.741, 42.150, 67.470, 2.727
23.000, 82.047, 96.333, 0.689, 41.710, 67.650, 2.736
24.000, 83.602, 96.902, 0.636, 41.790, 67.200, 2.804
25.000, 84.972, 97.297, 0.586, 42.410, 68.000, 2.765
26.000, 86.140, 97.606, 0.544, 42.460, 67.640, 2.783
27.000, 87.351, 98.032, 0.498, 42.070, 67.460, 2.813
28.000, 88.378, 98.197, 0.466, 42.460, 68.050, 2.818
29.000, 89.212, 98.445, 0.434, 42.640, 68.070, 2.827
30.000, 89.944, 98.563, 0.405, 42.570, 67.960, 2.835
31.000, 91.034, 98.847, 0.372, 42.830, 67.720, 2.861
32.000, 91.395, 98.996, 0.351, 42.950, 68.060, 2.866
33.000, 92.182, 99.102, 0.327, 43.040, 68.070, 2.850
34.000, 92.714, 99.171, 0.310, 42.920, 68.260, 2.863
35.000, 93.120, 99.229, 0.291, 42.910, 67.940, 2.892
36.000, 93.740, 99.375, 0.270, 42.920, 68.200, 2.882
37.000, 94.134, 99.434, 0.257, 43.250, 68.440, 2.887
38.000, 94.467, 99.463, 0.245, 42.980, 67.840, 2.896
39.000, 94.689, 99.505, 0.234, 43.290, 68.050, 2.924
40.000, 95.173, 99.555, 0.218, 43.540, 68.180, 2.914
41.000, 95.377, 99.606, 0.207, 43.400, 68.290, 2.924
42.000, 95.755, 99.648, 0.195, 44.000, 68.340, 2.921
43.000, 95.978, 99.683, 0.186, 43.740, 68.710, 2.915
44.000, 96.270, 99.731, 0.175, 43.810, 68.390, 2.917
45.000, 96.567, 99.760, 0.166, 43.240, 68.230, 2.943
46.000, 96.642, 99.800, 0.162, 43.540, 68.910, 2.964
47.000, 96.805, 99.807, 0.154, 43.260, 68.820, 2.944
48.000, 96.821, 99.797, 0.152, 44.080, 68.520, 2.944
49.000, 97.112, 99.835, 0.143, 43.730, 68.810, 2.968
50.000, 97.216, 99.821, 0.137, 43.630, 68.650, 2.953
51.000, 97.432, 99.833, 0.131, 43.760, 69.030, 2.988
52.000, 97.522, 99.852, 0.127, 43.610, 68.190, 2.979
53.000, 97.693, 99.864, 0.122, 43.820, 68.840, 2.968
54.000, 97.781, 99.874, 0.117, 44.160, 68.790, 2.968
55.000, 97.828, 99.893, 0.114, 44.280, 68.640, 2.989
56.000, 98.025, 99.911, 0.108, 44.160, 68.330, 2.995
57.000, 98.060, 99.880, 0.106, 44.380, 68.930, 2.979
58.000, 98.151, 99.916, 0.101, 44.290, 68.800, 2.980
59.000, 98.287, 99.895, 0.098, 44.580, 68.820, 2.983
60.000, 98.263, 99.918, 0.098, 44.460, 68.950, 2.979
61.000, 98.280, 99.927, 0.095, 44.020, 68.790, 3.001
62.000, 98.497, 99.938, 0.090, 44.340, 69.000, 2.979
63.000, 98.519, 99.937, 0.088, 44.520, 68.890, 2.991
64.000, 98.467, 99.938, 0.087, 44.370, 68.620, 3.007
65.000, 98.640, 99.937, 0.084, 44.250, 68.520, 3.009
66.000, 98.576, 99.943, 0.083, 44.110, 68.820, 3.014
67.000, 98.618, 99.960, 0.081, 44.680, 68.890, 2.995
68.000, 98.697, 99.953, 0.079, 44.750, 68.990, 3.006
69.000, 98.750, 99.957, 0.077, 44.310, 69.160, 2.996
70.000, 98.826, 99.957, 0.075, 44.290, 69.360, 2.993
71.000, 98.764, 99.953, 0.075, 44.290, 68.940, 3.010
72.000, 98.865, 99.953, 0.073, 44.600, 69.200, 2.976
73.000, 98.890, 99.955, 0.071, 44.970, 69.080, 3.009
74.000, 98.911, 99.949, 0.071, 43.770, 69.110, 3.005
75.000, 98.953, 99.958, 0.069, 44.530, 68.920, 2.996
76.000, 98.936, 99.954, 0.069, 44.660, 68.740, 2.999
77.000, 99.018, 99.963, 0.067, 44.720, 69.120, 2.995
78.000, 98.958, 99.966, 0.067, 44.220, 69.100, 3.001
