architecture id: 15239
model parameters: 75196008
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.568, 21.610, 4.527, 15.400, 37.750, 3.870
1.000, 20.022, 44.712, 3.573, 22.480, 48.940, 3.408
2.000, 27.563, 54.757, 3.133, 29.050, 55.770, 3.073
3.000, 33.470, 61.319, 2.818, 32.170, 59.270, 2.896
4.000, 38.501, 66.557, 2.560, 36.130, 63.360, 2.699
5.000, 42.677, 70.409, 2.353, 38.000, 65.550, 2.613
6.000, 46.454, 73.900, 2.170, 41.060, 67.940, 2.483
7.000, 50.037, 76.886, 1.998, 41.290, 68.710, 2.472
8.000, 53.478, 79.645, 1.841, 42.820, 69.860, 2.403
9.000, 56.468, 82.021, 1.704, 43.620, 70.430, 2.380
10.000, 59.564, 84.185, 1.567, 44.560, 71.160, 2.342
11.000, 62.638, 86.194, 1.444, 44.130, 70.980, 2.372
12.000, 65.368, 88.081, 1.320, 45.360, 71.610, 2.348
13.000, 68.145, 89.842, 1.207, 45.590, 71.970, 2.351
14.000, 70.886, 91.222, 1.103, 46.480, 72.310, 2.339
15.000, 73.593, 92.730, 0.997, 45.290, 72.180, 2.368
16.000, 75.975, 93.771, 0.905, 46.950, 72.150, 2.383
17.000, 78.103, 94.717, 0.827, 46.650, 72.630, 2.391
18.000, 80.131, 95.659, 0.746, 47.480, 73.220, 2.376
19.000, 81.958, 96.398, 0.676, 46.700, 72.520, 2.407
20.000, 84.189, 97.044, 0.602, 47.540, 73.050, 2.418
21.000, 85.586, 97.552, 0.548, 47.060, 72.420, 2.449
22.000, 86.966, 97.977, 0.501, 47.720, 72.490, 2.448
23.000, 88.176, 98.214, 0.456, 47.620, 72.840, 2.467
24.000, 89.315, 98.591, 0.417, 48.070, 72.770, 2.499
25.000, 90.371, 98.792, 0.380, 48.020, 73.030, 2.480
26.000, 91.295, 98.955, 0.347, 48.510, 73.080, 2.498
27.000, 92.156, 99.177, 0.317, 48.670, 73.360, 2.483
28.000, 92.785, 99.270, 0.292, 48.430, 73.280, 2.508
29.000, 93.550, 99.361, 0.268, 48.250, 73.170, 2.536
30.000, 93.960, 99.486, 0.248, 48.040, 73.090, 2.541
31.000, 94.514, 99.556, 0.232, 49.120, 73.720, 2.519
32.000, 95.054, 99.607, 0.214, 49.120, 73.790, 2.538
33.000, 95.370, 99.638, 0.200, 48.660, 73.320, 2.545
34.000, 95.739, 99.691, 0.187, 49.280, 73.230, 2.554
35.000, 96.097, 99.748, 0.174, 48.780, 73.510, 2.568
36.000, 96.427, 99.776, 0.162, 48.910, 73.620, 2.586
37.000, 96.650, 99.788, 0.152, 49.340, 73.710, 2.587
38.000, 97.053, 99.842, 0.138, 49.000, 73.330, 2.591
39.000, 97.084, 99.848, 0.135, 49.610, 74.220, 2.568
40.000, 97.355, 99.853, 0.126, 50.040, 74.400, 2.567
41.000, 97.539, 99.873, 0.118, 50.410, 74.330, 2.551
42.000, 97.681, 99.884, 0.113, 50.050, 74.410, 2.578
43.000, 97.930, 99.894, 0.105, 49.670, 73.910, 2.624
44.000, 97.998, 99.918, 0.102, 50.650, 74.140, 2.582
45.000, 98.130, 99.915, 0.096, 49.440, 74.140, 2.583
46.000, 98.205, 99.920, 0.092, 49.750, 74.040, 2.608
47.000, 98.305, 99.922, 0.089, 50.010, 73.860, 2.603
48.000, 98.473, 99.927, 0.083, 49.710, 74.580, 2.608
49.000, 98.523, 99.933, 0.080, 50.740, 74.360, 2.601
50.000, 98.591, 99.944, 0.077, 50.200, 74.300, 2.608
51.000, 98.714, 99.950, 0.074, 50.200, 74.030, 2.597
52.000, 98.714, 99.957, 0.072, 50.200, 74.380, 2.618
53.000, 98.797, 99.959, 0.069, 50.490, 74.520, 2.598
54.000, 98.821, 99.955, 0.066, 50.580, 74.780, 2.611
55.000, 98.878, 99.963, 0.064, 50.480, 74.140, 2.616
56.000, 99.010, 99.972, 0.059, 50.350, 75.040, 2.620
57.000, 99.061, 99.978, 0.058, 50.000, 74.490, 2.640
58.000, 99.044, 99.971, 0.057, 50.310, 74.480, 2.622
59.000, 99.171, 99.976, 0.054, 50.350, 74.210, 2.633
60.000, 99.223, 99.976, 0.052, 50.680, 74.270, 2.634
61.000, 99.226, 99.985, 0.051, 50.580, 75.040, 2.629
62.000, 99.190, 99.976, 0.051, 50.520, 74.520, 2.638
63.000, 99.224, 99.982, 0.049, 50.270, 74.860, 2.611
64.000, 99.285, 99.982, 0.047, 50.380, 74.760, 2.638
65.000, 99.310, 99.985, 0.046, 51.000, 75.020, 2.596
66.000, 99.351, 99.992, 0.045, 51.130, 74.870, 2.631
67.000, 99.357, 99.981, 0.044, 50.590, 74.680, 2.623
68.000, 99.397, 99.986, 0.043, 50.980, 74.840, 2.635
69.000, 99.385, 99.985, 0.042, 50.770, 74.720, 2.627
70.000, 99.411, 99.982, 0.042, 50.670, 74.770, 2.636
71.000, 99.464, 99.988, 0.039, 51.320, 74.810, 2.634
