architecture id: 3068
model parameters: 20869860
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 34.644, 1.754, 45.260, 1.514
1.000, 51.556, 1.332, 52.588, 1.300
2.000, 59.564, 1.121, 61.900, 1.048
3.000, 65.236, 0.980, 63.312, 1.035
4.000, 68.828, 0.874, 67.608, 0.913
5.000, 71.712, 0.797, 71.912, 0.794
6.000, 74.544, 0.723, 73.768, 0.744
7.000, 77.020, 0.649, 73.000, 0.772
8.000, 78.880, 0.605, 76.920, 0.662
9.000, 80.628, 0.553, 77.916, 0.640
10.000, 82.264, 0.510, 77.372, 0.651
11.000, 83.268, 0.478, 80.316, 0.563
12.000, 84.748, 0.433, 79.352, 0.604
13.000, 85.884, 0.403, 80.968, 0.565
14.000, 86.668, 0.379, 80.860, 0.562
15.000, 87.596, 0.350, 81.196, 0.555
16.000, 88.548, 0.330, 81.896, 0.540
17.000, 89.544, 0.305, 82.704, 0.517
18.000, 89.988, 0.282, 83.044, 0.516
19.000, 90.764, 0.263, 83.148, 0.512
20.000, 91.448, 0.246, 82.876, 0.533
21.000, 92.012, 0.232, 83.528, 0.504
22.000, 92.604, 0.216, 83.796, 0.515
23.000, 93.212, 0.198, 84.596, 0.470
24.000, 93.628, 0.186, 83.800, 0.515
25.000, 94.252, 0.167, 84.920, 0.482
26.000, 94.632, 0.156, 84.488, 0.502
27.000, 94.888, 0.149, 85.428, 0.475
28.000, 95.132, 0.141, 85.216, 0.475
29.000, 95.592, 0.129, 84.268, 0.533
30.000, 95.780, 0.124, 85.480, 0.487
31.000, 96.232, 0.110, 85.972, 0.474
32.000, 96.296, 0.110, 85.604, 0.476
33.000, 96.728, 0.098, 84.748, 0.532
34.000, 97.140, 0.091, 84.924, 0.530
35.000, 97.248, 0.082, 85.452, 0.500
36.000, 97.400, 0.079, 86.308, 0.488
37.000, 97.584, 0.073, 86.120, 0.487
38.000, 97.884, 0.066, 86.060, 0.497
39.000, 97.908, 0.063, 86.288, 0.496
40.000, 98.268, 0.055, 86.680, 0.485
41.000, 98.512, 0.049, 86.612, 0.494
42.000, 98.512, 0.046, 86.576, 0.513
43.000, 98.456, 0.048, 86.908, 0.497
44.000, 98.568, 0.045, 86.936, 0.491
45.000, 98.812, 0.041, 87.252, 0.475
46.000, 98.864, 0.037, 87.000, 0.498
47.000, 98.912, 0.036, 87.304, 0.484
48.000, 99.000, 0.032, 87.344, 0.492
49.000, 99.192, 0.028, 87.428, 0.488
50.000, 99.132, 0.029, 87.364, 0.496
51.000, 99.272, 0.025, 87.444, 0.493
52.000, 99.300, 0.024, 87.552, 0.492
53.000, 99.332, 0.023, 87.324, 0.516
54.000, 99.432, 0.022, 87.600, 0.506
55.000, 99.516, 0.018, 87.568, 0.508
56.000, 99.484, 0.018, 87.492, 0.501
57.000, 99.496, 0.019, 87.516, 0.506
58.000, 99.556, 0.018, 87.644, 0.497
59.000, 99.604, 0.015, 88.072, 0.490
60.000, 99.584, 0.016, 87.880, 0.503
61.000, 99.608, 0.014, 88.084, 0.499
62.000, 99.632, 0.013, 87.416, 0.527
63.000, 99.712, 0.012, 88.060, 0.495
64.000, 99.748, 0.011, 87.876, 0.502
65.000, 99.724, 0.011, 87.788, 0.500
66.000, 99.792, 0.010, 88.064, 0.502
67.000, 99.804, 0.010, 88.028, 0.497
68.000, 99.824, 0.009, 88.132, 0.500
69.000, 99.852, 0.008, 88.184, 0.506
70.000, 99.816, 0.008, 88.052, 0.504
71.000, 99.792, 0.009, 88.228, 0.508
72.000, 99.796, 0.009, 87.892, 0.509
73.000, 99.816, 0.009, 87.992, 0.515
74.000, 99.848, 0.008, 88.000, 0.503
75.000, 99.872, 0.007, 88.368, 0.512
76.000, 99.872, 0.007, 88.288, 0.501
77.000, 99.836, 0.008, 88.176, 0.508
78.000, 99.904, 0.006, 88.224, 0.503
79.000, 99.888, 0.007, 88.224, 0.513
80.000, 99.872, 0.006, 88.420, 0.506
81.000, 99.864, 0.006, 88.352, 0.494
82.000, 99.868, 0.006, 88.364, 0.506
83.000, 99.896, 0.006, 88.292, 0.503
84.000, 99.892, 0.006, 88.444, 0.500
85.000, 99.880, 0.006, 88.252, 0.503
86.000, 99.880, 0.006, 88.224, 0.509
87.000, 99.912, 0.006, 88.224, 0.504
88.000, 99.888, 0.006, 88.280, 0.514
89.000, 99.900, 0.005, 88.452, 0.500
90.000, 99.900, 0.005, 88.336, 0.502
91.000, 99.904, 0.005, 88.600, 0.500
92.000, 99.880, 0.005, 88.356, 0.510
93.000, 99.872, 0.005, 88.320, 0.505
94.000, 99.892, 0.005, 88.440, 0.511
95.000, 99.900, 0.005, 88.624, 0.500
96.000, 99.916, 0.005, 88.320, 0.506
97.000, 99.852, 0.006, 88.344, 0.508
98.000, 99.872, 0.006, 88.312, 0.505
99.000, 99.920, 0.005, 88.336, 0.501
test accuracy: 88.550
firing rate of layers: 0.102, 0.102, 0.032, 0.272, 0.032, -1.000, 0.093, 0.093, 0.027, 0.203, 0.027, -1.000, 0.088, 0.079, 0.159, 0.099
Elapsed time: 2.0hour49.0minute3.3second
