architecture id: 15541
model parameters: 20131812
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 25.128, 2.025, 35.216, 1.736
1.000, 43.964, 1.498, 49.720, 1.365
2.000, 53.980, 1.256, 57.640, 1.178
3.000, 61.168, 1.087, 59.888, 1.142
4.000, 64.376, 0.991, 63.284, 1.024
5.000, 69.032, 0.873, 67.692, 0.918
6.000, 71.540, 0.797, 71.464, 0.809
7.000, 74.596, 0.725, 69.344, 0.875
8.000, 76.580, 0.665, 75.064, 0.713
9.000, 78.464, 0.614, 73.992, 0.753
10.000, 79.956, 0.576, 76.548, 0.668
11.000, 81.232, 0.533, 77.376, 0.653
12.000, 82.596, 0.498, 78.404, 0.631
13.000, 83.984, 0.462, 78.488, 0.634
14.000, 84.620, 0.434, 77.156, 0.681
15.000, 85.796, 0.405, 77.828, 0.657
16.000, 87.124, 0.372, 80.604, 0.569
17.000, 87.736, 0.348, 81.224, 0.561
18.000, 88.604, 0.327, 80.504, 0.588
19.000, 89.628, 0.297, 81.732, 0.546
20.000, 89.876, 0.288, 82.776, 0.518
21.000, 90.676, 0.266, 81.512, 0.555
22.000, 91.788, 0.239, 82.120, 0.565
23.000, 91.444, 0.242, 82.948, 0.541
24.000, 92.536, 0.218, 82.628, 0.555
25.000, 92.988, 0.203, 82.884, 0.542
26.000, 93.364, 0.192, 83.412, 0.528
27.000, 94.096, 0.173, 84.248, 0.506
28.000, 94.600, 0.158, 82.000, 0.616
29.000, 94.664, 0.157, 83.836, 0.529
30.000, 95.136, 0.142, 83.412, 0.553
31.000, 95.392, 0.134, 84.548, 0.516
32.000, 96.008, 0.120, 84.760, 0.514
33.000, 95.896, 0.121, 84.288, 0.542
34.000, 96.648, 0.100, 84.772, 0.547
35.000, 96.784, 0.093, 84.384, 0.547
36.000, 96.820, 0.093, 85.388, 0.503
37.000, 97.428, 0.078, 85.140, 0.530
38.000, 97.812, 0.069, 85.228, 0.524
39.000, 97.716, 0.071, 85.004, 0.536
40.000, 97.688, 0.066, 85.408, 0.539
41.000, 98.140, 0.062, 85.836, 0.518
42.000, 98.056, 0.060, 85.600, 0.543
43.000, 98.092, 0.058, 85.000, 0.553
44.000, 98.436, 0.050, 86.268, 0.523
45.000, 98.788, 0.041, 85.964, 0.536
46.000, 98.736, 0.042, 86.288, 0.534
47.000, 98.828, 0.038, 86.344, 0.530
48.000, 98.868, 0.036, 86.080, 0.538
49.000, 99.092, 0.031, 86.176, 0.562
50.000, 99.116, 0.029, 85.948, 0.566
51.000, 99.256, 0.025, 86.680, 0.535
52.000, 99.368, 0.023, 86.280, 0.572
53.000, 99.372, 0.023, 86.728, 0.544
54.000, 99.496, 0.020, 86.504, 0.560
55.000, 99.548, 0.018, 86.720, 0.551
56.000, 99.556, 0.017, 86.824, 0.546
57.000, 99.576, 0.017, 86.612, 0.558
58.000, 99.608, 0.016, 87.160, 0.544
59.000, 99.656, 0.014, 87.016, 0.553
60.000, 99.644, 0.014, 86.884, 0.556
61.000, 99.720, 0.013, 87.092, 0.564
62.000, 99.688, 0.013, 87.024, 0.552
63.000, 99.756, 0.011, 87.348, 0.548
64.000, 99.820, 0.010, 87.272, 0.536
65.000, 99.820, 0.010, 87.256, 0.546
66.000, 99.848, 0.008, 87.184, 0.552
67.000, 99.840, 0.008, 87.344, 0.548
68.000, 99.880, 0.008, 87.212, 0.563
69.000, 99.808, 0.008, 87.080, 0.570
70.000, 99.836, 0.008, 87.204, 0.561
71.000, 99.864, 0.007, 87.236, 0.562
72.000, 99.884, 0.007, 87.400, 0.559
73.000, 99.860, 0.007, 87.528, 0.552
74.000, 99.900, 0.006, 87.592, 0.552
75.000, 99.864, 0.007, 87.332, 0.552
76.000, 99.920, 0.006, 87.544, 0.552
77.000, 99.888, 0.006, 87.444, 0.564
78.000, 99.912, 0.005, 87.284, 0.562
79.000, 99.924, 0.005, 87.472, 0.552
80.000, 99.944, 0.005, 87.708, 0.562
81.000, 99.920, 0.005, 87.616, 0.553
82.000, 99.936, 0.005, 87.312, 0.563
83.000, 99.944, 0.005, 87.576, 0.567
84.000, 99.904, 0.005, 87.376, 0.566
85.000, 99.928, 0.005, 87.524, 0.556
86.000, 99.940, 0.004, 87.628, 0.559
87.000, 99.896, 0.005, 87.648, 0.549
88.000, 99.916, 0.005, 87.392, 0.560
89.000, 99.964, 0.004, 87.336, 0.562
90.000, 99.940, 0.004, 87.308, 0.564
91.000, 99.920, 0.005, 87.696, 0.560
92.000, 99.948, 0.004, 87.252, 0.564
93.000, 99.924, 0.005, 87.592, 0.562
94.000, 99.932, 0.004, 87.456, 0.563
95.000, 99.920, 0.004, 87.408, 0.559
96.000, 99.944, 0.004, 87.412, 0.557
97.000, 99.964, 0.004, 87.524, 0.562
98.000, 99.956, 0.004, 87.388, 0.566
99.000, 99.952, 0.004, 87.516, 0.555
test accuracy: 87.920
firing rate of layers: -1.000, 0.108, 0.042, -1.000, 0.042, 0.059, -1.000, 0.077, 0.027, -1.000, 0.027, 0.043, 0.094, 0.100, 0.208, 0.064
Elapsed time: 2.0hour15.0minute5.9second
