architecture id: 3273
model parameters: 18655716
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 23.812, 2.048, 31.628, 1.815
1.000, 43.924, 1.517, 46.884, 1.459
2.000, 52.876, 1.293, 53.188, 1.285
3.000, 58.772, 1.145, 55.480, 1.238
4.000, 63.300, 1.027, 62.912, 1.049
5.000, 66.804, 0.931, 65.796, 0.957
6.000, 68.680, 0.867, 68.924, 0.872
7.000, 71.948, 0.794, 66.820, 0.962
8.000, 73.692, 0.738, 68.728, 0.924
9.000, 76.128, 0.682, 71.700, 0.807
10.000, 77.104, 0.648, 72.316, 0.773
11.000, 78.300, 0.613, 74.888, 0.715
12.000, 79.820, 0.570, 74.384, 0.755
13.000, 81.048, 0.544, 75.868, 0.699
14.000, 81.948, 0.517, 78.148, 0.627
15.000, 83.368, 0.478, 76.476, 0.678
16.000, 84.208, 0.456, 79.060, 0.611
17.000, 85.076, 0.429, 78.156, 0.642
18.000, 85.792, 0.404, 79.476, 0.612
19.000, 86.740, 0.386, 78.840, 0.616
20.000, 87.292, 0.366, 79.128, 0.617
21.000, 87.840, 0.351, 78.724, 0.633
22.000, 88.380, 0.334, 79.200, 0.621
23.000, 89.164, 0.312, 80.992, 0.570
24.000, 89.876, 0.290, 81.012, 0.570
25.000, 90.328, 0.281, 81.444, 0.566
26.000, 90.928, 0.261, 80.656, 0.604
27.000, 91.116, 0.251, 81.312, 0.578
28.000, 91.952, 0.235, 81.872, 0.562
29.000, 92.120, 0.228, 82.148, 0.545
30.000, 92.684, 0.213, 82.028, 0.551
31.000, 92.976, 0.201, 81.996, 0.565
32.000, 93.152, 0.198, 82.636, 0.548
33.000, 94.368, 0.174, 80.540, 0.633
34.000, 94.284, 0.170, 82.640, 0.546
35.000, 94.804, 0.159, 83.164, 0.532
36.000, 94.924, 0.151, 83.216, 0.548
37.000, 95.148, 0.145, 82.788, 0.554
38.000, 95.296, 0.140, 81.824, 0.609
39.000, 95.884, 0.128, 83.364, 0.557
40.000, 95.952, 0.122, 83.420, 0.557
41.000, 96.212, 0.114, 83.304, 0.567
42.000, 96.316, 0.112, 83.600, 0.569
43.000, 96.684, 0.103, 83.664, 0.556
44.000, 96.684, 0.101, 84.396, 0.523
45.000, 97.152, 0.092, 84.292, 0.536
46.000, 97.444, 0.083, 84.164, 0.546
47.000, 97.572, 0.080, 83.976, 0.567
48.000, 97.724, 0.075, 84.572, 0.544
49.000, 97.752, 0.072, 84.440, 0.551
50.000, 97.816, 0.071, 84.244, 0.559
51.000, 98.100, 0.064, 84.224, 0.563
52.000, 98.192, 0.062, 84.560, 0.535
53.000, 98.180, 0.061, 84.456, 0.549
54.000, 98.456, 0.057, 84.844, 0.549
55.000, 98.496, 0.053, 84.816, 0.543
56.000, 98.620, 0.049, 84.760, 0.544
57.000, 98.700, 0.048, 84.848, 0.557
58.000, 98.776, 0.045, 84.888, 0.551
59.000, 98.800, 0.044, 84.900, 0.550
60.000, 99.076, 0.039, 85.272, 0.543
61.000, 98.892, 0.040, 85.172, 0.555
62.000, 98.964, 0.039, 85.076, 0.544
63.000, 99.080, 0.037, 85.396, 0.548
64.000, 99.112, 0.034, 85.104, 0.551
65.000, 99.244, 0.033, 85.192, 0.554
66.000, 99.256, 0.031, 85.720, 0.549
67.000, 99.204, 0.032, 85.432, 0.554
68.000, 99.372, 0.029, 85.428, 0.563
69.000, 99.348, 0.028, 85.520, 0.551
70.000, 99.436, 0.026, 85.504, 0.557
71.000, 99.472, 0.025, 85.460, 0.550
72.000, 99.468, 0.026, 85.576, 0.556
73.000, 99.400, 0.026, 85.668, 0.559
74.000, 99.460, 0.024, 85.712, 0.552
75.000, 99.520, 0.023, 85.504, 0.562
76.000, 99.488, 0.023, 85.616, 0.555
77.000, 99.580, 0.022, 85.708, 0.553
78.000, 99.588, 0.020, 85.860, 0.554
79.000, 99.624, 0.020, 86.060, 0.554
80.000, 99.640, 0.020, 85.788, 0.555
81.000, 99.492, 0.021, 85.824, 0.556
82.000, 99.576, 0.020, 85.520, 0.566
83.000, 99.616, 0.020, 85.644, 0.555
84.000, 99.636, 0.019, 85.656, 0.563
85.000, 99.644, 0.019, 85.680, 0.556
86.000, 99.608, 0.019, 85.848, 0.551
87.000, 99.684, 0.018, 85.612, 0.560
88.000, 99.680, 0.018, 85.648, 0.559
89.000, 99.648, 0.018, 85.896, 0.554
90.000, 99.704, 0.017, 85.808, 0.559
91.000, 99.704, 0.018, 85.648, 0.562
92.000, 99.676, 0.017, 85.848, 0.556
93.000, 99.672, 0.018, 85.768, 0.562
94.000, 99.664, 0.017, 85.516, 0.567
95.000, 99.652, 0.018, 85.772, 0.558
96.000, 99.672, 0.017, 85.800, 0.563
97.000, 99.728, 0.017, 85.684, 0.561
98.000, 99.692, 0.017, 85.716, 0.560
99.000, 99.692, 0.017, 85.912, 0.551
test accuracy: 86.140
firing rate of layers: 0.118, 0.052, -1.000, -1.000, -1.000, -1.000, 0.071, 0.025, -1.000, -1.000, -1.000, -1.000, 0.074, 0.095, 0.192, 0.076
Elapsed time: 1.0hour30.0minute20.8second
