architecture id: 15220
model parameters: 74457960
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.152, 20.888, 4.564, 10.600, 28.960, 4.382
1.000, 20.012, 45.039, 3.563, 22.670, 48.050, 3.430
2.000, 27.641, 54.889, 3.128, 28.550, 55.500, 3.070
3.000, 33.436, 61.531, 2.814, 31.810, 58.950, 2.929
4.000, 38.135, 66.119, 2.580, 36.570, 63.290, 2.703
5.000, 41.949, 69.906, 2.384, 36.640, 63.740, 2.691
6.000, 45.982, 73.404, 2.200, 39.080, 66.200, 2.584
7.000, 49.090, 76.118, 2.045, 41.050, 68.210, 2.478
8.000, 52.390, 78.743, 1.895, 42.280, 69.510, 2.433
9.000, 55.210, 81.117, 1.756, 42.820, 69.300, 2.430
10.000, 58.219, 83.274, 1.630, 43.970, 70.160, 2.393
11.000, 61.240, 85.430, 1.502, 43.510, 69.920, 2.421
12.000, 64.043, 87.208, 1.383, 44.570, 70.560, 2.383
13.000, 66.708, 88.822, 1.271, 44.470, 70.680, 2.382
14.000, 69.006, 90.259, 1.174, 45.520, 71.050, 2.419
15.000, 71.555, 91.752, 1.074, 45.330, 70.820, 2.432
16.000, 74.039, 92.922, 0.980, 45.870, 71.600, 2.400
17.000, 76.111, 93.908, 0.897, 45.110, 70.840, 2.464
18.000, 78.289, 94.861, 0.820, 46.280, 71.560, 2.419
19.000, 80.200, 95.763, 0.744, 46.010, 71.600, 2.447
20.000, 82.124, 96.324, 0.678, 46.300, 71.220, 2.470
21.000, 83.770, 96.915, 0.623, 46.980, 71.580, 2.492
22.000, 85.276, 97.491, 0.564, 45.880, 71.600, 2.529
23.000, 86.520, 97.830, 0.519, 46.370, 71.890, 2.506
24.000, 87.892, 98.161, 0.473, 46.650, 71.390, 2.532
25.000, 88.890, 98.461, 0.433, 47.040, 71.980, 2.524
26.000, 89.841, 98.712, 0.399, 46.610, 71.760, 2.556
27.000, 91.032, 98.904, 0.362, 46.700, 72.190, 2.548
28.000, 91.915, 99.093, 0.332, 46.760, 72.160, 2.565
29.000, 92.163, 99.148, 0.317, 47.100, 71.960, 2.578
30.000, 93.032, 99.268, 0.288, 47.040, 72.610, 2.591
31.000, 93.514, 99.375, 0.271, 47.830, 72.430, 2.581
32.000, 94.158, 99.496, 0.248, 47.770, 72.370, 2.603
33.000, 94.616, 99.494, 0.232, 47.500, 72.120, 2.608
34.000, 94.876, 99.609, 0.220, 47.840, 73.020, 2.581
35.000, 95.373, 99.646, 0.203, 47.580, 72.510, 2.616
36.000, 95.619, 99.686, 0.191, 47.420, 72.210, 2.649
37.000, 95.887, 99.734, 0.179, 47.540, 72.500, 2.621
38.000, 96.365, 99.747, 0.167, 48.530, 72.300, 2.630
39.000, 96.521, 99.787, 0.160, 48.470, 72.740, 2.619
40.000, 96.676, 99.796, 0.154, 48.030, 72.500, 2.663
41.000, 96.931, 99.812, 0.144, 48.590, 73.190, 2.644
42.000, 97.125, 99.830, 0.137, 47.960, 72.380, 2.665
43.000, 97.368, 99.844, 0.129, 47.830, 72.450, 2.678
44.000, 97.545, 99.882, 0.121, 48.940, 72.810, 2.624
45.000, 97.753, 99.896, 0.113, 48.280, 72.860, 2.654
46.000, 97.876, 99.895, 0.109, 48.750, 72.570, 2.656
47.000, 97.929, 99.894, 0.105, 48.590, 72.560, 2.673
48.000, 98.111, 99.909, 0.100, 48.650, 73.050, 2.644
49.000, 98.161, 99.935, 0.095, 48.800, 72.870, 2.653
50.000, 98.243, 99.936, 0.093, 49.160, 72.910, 2.674
51.000, 98.330, 99.929, 0.089, 48.920, 73.380, 2.660
52.000, 98.521, 99.940, 0.083, 48.240, 72.980, 2.682
53.000, 98.553, 99.950, 0.083, 49.490, 73.390, 2.678
54.000, 98.523, 99.944, 0.080, 49.000, 73.430, 2.684
55.000, 98.589, 99.951, 0.077, 48.430, 73.520, 2.696
56.000, 98.726, 99.949, 0.073, 49.050, 73.330, 2.702
57.000, 98.843, 99.962, 0.070, 48.800, 73.150, 2.683
58.000, 98.929, 99.954, 0.067, 49.180, 73.480, 2.688
59.000, 98.924, 99.964, 0.066, 49.170, 73.290, 2.674
60.000, 98.883, 99.961, 0.066, 48.490, 72.970, 2.713
61.000, 98.943, 99.958, 0.064, 49.410, 73.240, 2.689
62.000, 99.031, 99.965, 0.061, 49.120, 73.270, 2.709
63.000, 99.022, 99.976, 0.060, 49.350, 73.510, 2.702
64.000, 99.084, 99.981, 0.057, 49.530, 73.410, 2.682
65.000, 99.099, 99.974, 0.057, 49.070, 73.550, 2.692
66.000, 99.169, 99.977, 0.054, 49.650, 73.390, 2.689
67.000, 99.218, 99.979, 0.053, 49.860, 73.160, 2.704
68.000, 99.167, 99.970, 0.053, 49.740, 73.600, 2.684
69.000, 99.202, 99.982, 0.052, 49.670, 73.740, 2.688
70.000, 99.211, 99.979, 0.051, 49.720, 73.480, 2.710
71.000, 99.286, 99.967, 0.049, 49.280, 73.730, 2.688
72.000, 99.252, 99.978, 0.049, 49.790, 73.330, 2.705
73.000, 99.305, 99.972, 0.048, 49.480, 73.310, 2.712
74.000, 99.309, 99.988, 0.048, 49.680, 73.630, 2.682
75.000, 99.288, 99.985, 0.048, 49.910, 73.560, 2.704
76.000, 99.366, 99.991, 0.046, 49.290, 73.540, 2.711
77.000, 99.376, 99.985, 0.045, 49.930, 73.750, 2.690
78.000, 99.419, 99.992, 0.044, 49.470, 74.040, 2.678
79.000, 99.414, 99.990, 0.043, 49.350, 73.580, 2.691
80.000, 99.410, 99.988, 0.043, 49.480, 73.350, 2.712
81.000, 99.410, 99.989, 0.043, 49.590, 74.160, 2.686
82.000, 99.447, 99.979, 0.041, 49.480, 73.570, 2.705
83.000, 99.440, 99.989, 0.042, 49.820, 73.520, 2.695
84.000, 99.440, 99.986, 0.042, 49.700, 73.510, 2.693
85.000, 99.415, 99.989, 0.042, 49.890, 73.830, 2.683
86.000, 99.477, 99.993, 0.041, 49.770, 73.450, 2.707
87.000, 99.489, 99.991, 0.040, 48.980, 73.580, 2.704
88.000, 99.529, 99.992, 0.040, 49.800, 73.830, 2.691
89.000, 99.486, 99.986, 0.040, 49.750, 73.920, 2.689
90.000, 99.479, 99.989, 0.040, 49.980, 73.780, 2.688
91.000, 99.479, 99.992, 0.040, 49.900, 73.620, 2.704
92.000, 99.512, 99.985, 0.040, 49.360, 73.760, 2.717
93.000, 99.482, 99.989, 0.041, 49.390, 73.560, 2.715
94.000, 99.509, 99.990, 0.039, 49.990, 73.620, 2.700
95.000, 99.448, 99.984, 0.041, 50.080, 73.250, 2.694
96.000, 99.518, 99.991, 0.039, 49.860, 73.470, 2.707
97.000, 99.471, 99.987, 0.040, 50.090, 73.840, 2.677
98.000, 99.484, 99.990, 0.039, 49.400, 73.840, 2.700
99.000, 99.509, 99.991, 0.039, 49.820, 73.640, 2.705
test top1: 49.640, test tpo5: 73.6
firing rate of layers: -1.000, 0.113, -1.000, 0.255, 0.000, 0.077, -1.000, 0.090, -1.000, 0.151, 0.000, 0.052, 0.163, 0.070, 0.110, 0.105
Elapsed time: 7.0hour41.0minute57.1second
