architecture id: 7275
model parameters: 72981864
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 8.355, 23.085, 4.490, 12.370, 32.090, 4.081
1.000, 17.832, 40.813, 3.751, 20.840, 45.120, 3.558
2.000, 23.013, 48.352, 3.425, 23.590, 48.430, 3.400
3.000, 26.423, 52.712, 3.241, 25.970, 52.070, 3.255
4.000, 29.757, 56.466, 3.058, 27.950, 53.780, 3.171
5.000, 32.265, 59.720, 2.904, 28.700, 54.170, 3.148
6.000, 35.085, 62.410, 2.766, 30.180, 57.230, 3.032
7.000, 37.538, 65.043, 2.638, 30.600, 57.030, 3.034
8.000, 39.761, 67.342, 2.520, 31.270, 57.820, 3.000
9.000, 42.216, 69.574, 2.405, 32.370, 59.190, 2.968
10.000, 44.093, 71.652, 2.299, 32.660, 58.580, 2.966
11.000, 46.250, 73.521, 2.196, 33.140, 59.360, 2.962
12.000, 48.266, 75.457, 2.098, 33.010, 59.650, 2.961
13.000, 50.392, 77.303, 1.994, 34.020, 59.610, 2.966
14.000, 52.453, 78.957, 1.901, 33.600, 59.850, 2.984
15.000, 54.547, 80.534, 1.809, 34.840, 60.470, 2.962
16.000, 56.628, 82.166, 1.720, 34.660, 60.500, 2.964
17.000, 58.335, 83.512, 1.641, 34.500, 59.900, 3.000
18.000, 60.769, 84.899, 1.546, 34.650, 59.980, 3.012
19.000, 62.278, 86.091, 1.479, 34.960, 60.750, 3.015
20.000, 64.071, 87.339, 1.402, 34.280, 60.990, 3.040
21.000, 65.970, 88.461, 1.324, 34.450, 60.240, 3.080
22.000, 67.408, 89.466, 1.261, 33.760, 59.830, 3.120
23.000, 69.336, 90.397, 1.191, 35.340, 60.780, 3.083
24.000, 70.786, 91.033, 1.138, 35.000, 60.170, 3.137
25.000, 72.003, 91.759, 1.086, 35.090, 59.980, 3.126
26.000, 73.629, 92.569, 1.024, 35.150, 60.040, 3.170
27.000, 74.660, 93.068, 0.980, 34.650, 60.100, 3.180
28.000, 75.913, 93.708, 0.929, 34.830, 60.300, 3.181
29.000, 77.551, 94.352, 0.874, 35.000, 60.050, 3.237
30.000, 78.449, 94.794, 0.835, 35.370, 60.240, 3.237
31.000, 79.596, 95.220, 0.795, 34.240, 60.360, 3.241
32.000, 80.796, 95.696, 0.749, 34.950, 59.670, 3.276
33.000, 81.644, 95.979, 0.717, 35.170, 59.880, 3.308
34.000, 82.700, 96.406, 0.681, 34.730, 59.850, 3.348
35.000, 83.518, 96.656, 0.653, 35.400, 60.180, 3.324
36.000, 84.328, 96.923, 0.620, 34.810, 59.580, 3.343
37.000, 85.214, 97.169, 0.590, 35.570, 60.040, 3.340
38.000, 86.009, 97.444, 0.559, 34.580, 59.590, 3.382
39.000, 86.554, 97.688, 0.537, 34.830, 59.750, 3.356
40.000, 87.088, 97.769, 0.516, 35.360, 59.850, 3.393
41.000, 87.758, 98.005, 0.492, 35.160, 59.750, 3.401
42.000, 88.585, 98.177, 0.467, 35.200, 59.700, 3.428
43.000, 88.931, 98.264, 0.453, 36.040, 60.310, 3.389
44.000, 89.597, 98.413, 0.430, 35.800, 59.780, 3.418
45.000, 89.884, 98.473, 0.418, 35.440, 60.430, 3.426
46.000, 90.450, 98.614, 0.400, 35.520, 59.720, 3.455
47.000, 90.747, 98.717, 0.387, 35.350, 59.860, 3.466
48.000, 91.282, 98.848, 0.366, 35.730, 60.300, 3.464
49.000, 91.612, 98.828, 0.358, 35.440, 59.900, 3.472
50.000, 92.137, 98.927, 0.341, 35.880, 60.200, 3.463
51.000, 92.308, 99.035, 0.331, 35.290, 60.090, 3.468
52.000, 92.739, 99.083, 0.317, 35.400, 59.810, 3.462
53.000, 93.054, 99.136, 0.306, 35.710, 59.970, 3.494
54.000, 93.104, 99.175, 0.301, 35.640, 59.830, 3.499
55.000, 93.586, 99.253, 0.286, 35.600, 60.190, 3.520
56.000, 93.675, 99.268, 0.282, 35.850, 60.180, 3.496
57.000, 93.921, 99.303, 0.272, 35.450, 59.700, 3.519
58.000, 94.146, 99.360, 0.265, 35.080, 60.520, 3.508
59.000, 94.398, 99.403, 0.254, 35.190, 60.410, 3.535
60.000, 94.601, 99.427, 0.249, 35.580, 60.440, 3.517
61.000, 94.875, 99.490, 0.239, 35.720, 60.320, 3.530
62.000, 94.879, 99.499, 0.237, 35.270, 60.220, 3.534
63.000, 95.077, 99.533, 0.228, 35.950, 60.550, 3.528
64.000, 95.217, 99.550, 0.223, 36.120, 60.380, 3.523
65.000, 95.550, 99.594, 0.215, 35.670, 60.310, 3.552
66.000, 95.618, 99.571, 0.213, 35.350, 60.560, 3.543
67.000, 95.579, 99.574, 0.212, 36.230, 60.420, 3.517
68.000, 95.834, 99.644, 0.203, 35.800, 59.710, 3.570
69.000, 95.905, 99.629, 0.200, 36.040, 60.480, 3.564
70.000, 96.034, 99.623, 0.196, 36.010, 60.360, 3.548
71.000, 96.017, 99.619, 0.194, 36.040, 60.620, 3.556
72.000, 96.169, 99.686, 0.188, 36.080, 60.500, 3.551
73.000, 96.305, 99.651, 0.186, 35.790, 60.020, 3.556
74.000, 96.294, 99.701, 0.184, 36.560, 60.930, 3.558
75.000, 96.466, 99.700, 0.180, 35.540, 60.380, 3.582
76.000, 96.515, 99.699, 0.179, 36.060, 60.390, 3.564
77.000, 96.531, 99.731, 0.175, 36.800, 60.760, 3.542
78.000, 96.487, 99.675, 0.177, 36.260, 60.780, 3.526
79.000, 96.734, 99.747, 0.169, 36.230, 60.380, 3.537
80.000, 96.766, 99.745, 0.167, 36.310, 60.650, 3.534
81.000, 96.781, 99.748, 0.167, 36.040, 60.280, 3.566
82.000, 96.837, 99.759, 0.163, 36.250, 60.520, 3.554
83.000, 96.943, 99.745, 0.164, 36.620, 60.460, 3.570
84.000, 96.999, 99.771, 0.160, 36.310, 60.080, 3.595
85.000, 96.905, 99.760, 0.163, 36.320, 60.300, 3.560
86.000, 96.987, 99.770, 0.160, 36.390, 60.730, 3.544
87.000, 97.005, 99.779, 0.158, 36.440, 61.020, 3.555
88.000, 97.057, 99.775, 0.158, 36.440, 60.480, 3.569
89.000, 97.052, 99.776, 0.160, 36.630, 60.990, 3.544
90.000, 97.076, 99.775, 0.155, 36.360, 60.530, 3.543
91.000, 97.166, 99.782, 0.153, 36.520, 61.360, 3.554
92.000, 97.158, 99.773, 0.153, 36.090, 60.260, 3.583
93.000, 97.143, 99.760, 0.154, 36.410, 60.620, 3.552
94.000, 97.107, 99.784, 0.155, 36.510, 60.580, 3.551
