architecture id: 12838
model parameters: 75196008
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 8.502, 23.742, 4.442, 15.140, 38.970, 3.813
1.000, 20.825, 45.864, 3.528, 23.460, 49.680, 3.365
2.000, 28.118, 55.196, 3.105, 28.160, 55.290, 3.102
3.000, 33.722, 61.881, 2.801, 33.110, 60.290, 2.871
4.000, 38.859, 66.781, 2.544, 36.510, 63.920, 2.683
5.000, 43.067, 70.877, 2.332, 37.560, 64.780, 2.637
6.000, 46.889, 74.363, 2.147, 39.830, 67.900, 2.518
7.000, 50.551, 77.284, 1.978, 41.730, 68.640, 2.454
8.000, 53.746, 79.961, 1.824, 43.030, 69.840, 2.426
9.000, 57.099, 82.433, 1.675, 43.380, 70.250, 2.409
10.000, 60.215, 84.678, 1.540, 44.030, 70.610, 2.385
11.000, 63.408, 86.702, 1.411, 44.590, 70.810, 2.374
12.000, 66.222, 88.553, 1.287, 45.540, 71.710, 2.356
13.000, 69.053, 90.338, 1.171, 45.550, 70.980, 2.390
14.000, 71.774, 91.731, 1.065, 46.570, 71.890, 2.353
15.000, 74.314, 92.885, 0.972, 46.060, 71.850, 2.382
16.000, 76.809, 94.121, 0.872, 46.300, 72.330, 2.375
17.000, 78.916, 95.195, 0.790, 47.240, 72.040, 2.406
18.000, 80.994, 96.014, 0.714, 47.420, 72.790, 2.389
19.000, 82.999, 96.648, 0.643, 47.180, 71.960, 2.420
20.000, 84.828, 97.266, 0.581, 47.900, 72.650, 2.425
21.000, 86.385, 97.757, 0.523, 47.280, 72.750, 2.454
22.000, 87.520, 98.109, 0.478, 47.570, 73.050, 2.456
23.000, 88.860, 98.477, 0.432, 48.010, 72.590, 2.469
24.000, 90.165, 98.765, 0.387, 47.770, 72.860, 2.482
25.000, 91.231, 98.957, 0.352, 48.100, 73.180, 2.479
26.000, 91.880, 99.125, 0.326, 48.870, 72.670, 2.506
27.000, 92.494, 99.253, 0.302, 48.230, 72.850, 2.508
28.000, 93.276, 99.330, 0.275, 48.840, 72.960, 2.518
29.000, 93.873, 99.506, 0.252, 49.010, 73.220, 2.516
30.000, 94.629, 99.528, 0.229, 48.690, 72.800, 2.540
31.000, 94.941, 99.575, 0.215, 48.520, 73.180, 2.565
32.000, 95.425, 99.672, 0.199, 48.860, 73.690, 2.560
33.000, 95.772, 99.694, 0.187, 49.080, 73.500, 2.560
34.000, 96.124, 99.728, 0.173, 49.140, 73.420, 2.579
35.000, 96.452, 99.759, 0.160, 48.750, 73.280, 2.575
36.000, 96.647, 99.807, 0.151, 49.140, 73.900, 2.562
37.000, 96.968, 99.845, 0.141, 49.030, 73.560, 2.572
38.000, 97.246, 99.864, 0.131, 49.640, 73.530, 2.558
39.000, 97.474, 99.855, 0.122, 50.430, 73.780, 2.572
40.000, 97.573, 99.895, 0.116, 49.690, 73.590, 2.581
41.000, 97.715, 99.888, 0.111, 50.080, 73.690, 2.573
42.000, 97.945, 99.902, 0.105, 49.520, 73.440, 2.636
43.000, 98.047, 99.922, 0.099, 49.900, 73.810, 2.589
