architecture id: 14939
model parameters: 75934056
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 8.499, 23.949, 4.433, 15.600, 37.900, 3.858
1.000, 20.879, 46.449, 3.500, 23.490, 49.300, 3.358
2.000, 28.609, 56.149, 3.068, 29.970, 57.820, 2.977
3.000, 34.321, 62.621, 2.766, 32.040, 59.960, 2.909
4.000, 39.316, 67.332, 2.518, 36.700, 63.140, 2.705
5.000, 43.623, 71.358, 2.305, 39.370, 66.520, 2.544
6.000, 47.610, 74.939, 2.111, 40.560, 67.620, 2.526
7.000, 51.405, 78.011, 1.937, 42.280, 69.080, 2.450
8.000, 54.576, 80.703, 1.781, 43.830, 70.410, 2.387
9.000, 57.596, 83.145, 1.640, 43.830, 70.830, 2.372
10.000, 61.222, 85.338, 1.498, 44.680, 71.330, 2.354
11.000, 63.851, 87.315, 1.375, 44.850, 71.300, 2.365
12.000, 66.956, 88.937, 1.253, 45.930, 72.200, 2.326
13.000, 69.911, 90.625, 1.143, 46.910, 72.430, 2.300
14.000, 72.302, 92.205, 1.035, 47.480, 73.040, 2.304
15.000, 75.139, 93.341, 0.937, 46.970, 72.970, 2.334
16.000, 77.391, 94.500, 0.845, 48.150, 73.220, 2.326
17.000, 79.402, 95.297, 0.773, 47.200, 72.950, 2.365
18.000, 81.481, 96.299, 0.690, 48.240, 74.000, 2.341
19.000, 83.523, 96.914, 0.620, 48.170, 73.470, 2.370
20.000, 85.132, 97.463, 0.561, 47.950, 73.120, 2.411
21.000, 86.482, 97.934, 0.509, 48.780, 73.570, 2.399
22.000, 88.015, 98.258, 0.460, 48.520, 73.630, 2.423
23.000, 89.339, 98.602, 0.414, 48.880, 73.680, 2.439
24.000, 90.365, 98.788, 0.377, 48.720, 74.180, 2.409
25.000, 91.237, 99.031, 0.344, 49.460, 74.140, 2.441
26.000, 92.158, 99.113, 0.315, 49.440, 74.560, 2.446
27.000, 92.845, 99.310, 0.289, 49.110, 74.530, 2.446
28.000, 93.504, 99.403, 0.266, 49.030, 73.930, 2.475
29.000, 93.978, 99.448, 0.250, 49.680, 74.020, 2.490
30.000, 94.715, 99.597, 0.224, 49.640, 74.300, 2.494
31.000, 95.088, 99.644, 0.208, 49.620, 74.890, 2.495
32.000, 95.530, 99.669, 0.193, 50.030, 74.190, 2.485
33.000, 95.982, 99.753, 0.175, 50.440, 73.960, 2.519
34.000, 96.168, 99.767, 0.167, 50.330, 74.300, 2.523
35.000, 96.460, 99.788, 0.158, 50.070, 74.390, 2.527
36.000, 96.787, 99.817, 0.144, 50.210, 74.240, 2.533
37.000, 97.144, 99.844, 0.135, 50.830, 74.870, 2.519
38.000, 97.355, 99.866, 0.126, 50.410, 74.850, 2.537
39.000, 97.458, 99.889, 0.121, 50.780, 75.110, 2.506
40.000, 97.625, 99.882, 0.115, 50.480, 75.100, 2.523
41.000, 97.852, 99.907, 0.105, 50.530, 75.080, 2.539
42.000, 97.989, 99.903, 0.102, 50.590, 74.840, 2.536
43.000, 98.215, 99.917, 0.094, 50.390, 74.900, 2.537
44.000, 98.233, 99.936, 0.090, 50.910, 74.760, 2.568
45.000, 98.298, 99.928, 0.089, 50.960, 74.990, 2.544
46.000, 98.448, 99.939, 0.083, 50.620, 75.580, 2.549
47.000, 98.538, 99.941, 0.079, 50.810, 74.980, 2.546
48.000, 98.719, 99.952, 0.072, 51.540, 75.610, 2.544
49.000, 98.718, 99.971, 0.070, 51.150, 75.330, 2.547
50.000, 98.868, 99.958, 0.066, 50.990, 75.320, 2.544
51.000, 98.833, 99.967, 0.065, 51.590, 75.560, 2.554
52.000, 98.947, 99.967, 0.062, 51.660, 75.590, 2.561
53.000, 99.008, 99.974, 0.059, 51.590, 75.350, 2.549
54.000, 99.087, 99.979, 0.057, 51.600, 75.570, 2.555
55.000, 99.075, 99.971, 0.056, 50.770, 75.470, 2.571
56.000, 99.094, 99.985, 0.055, 51.030, 75.490, 2.577
57.000, 99.206, 99.981, 0.051, 51.660, 75.470, 2.572
58.000, 99.262, 99.982, 0.049, 51.950, 75.380, 2.551
59.000, 99.252, 99.989, 0.048, 52.130, 75.580, 2.555
60.000, 99.262, 99.981, 0.048, 51.250, 75.390, 2.568
61.000, 99.285, 99.982, 0.046, 51.760, 75.580, 2.579
62.000, 99.308, 99.988, 0.045, 51.950, 75.610, 2.568
63.000, 99.390, 99.982, 0.042, 51.960, 75.810, 2.552
64.000, 99.339, 99.981, 0.042, 51.850, 75.580, 2.575
65.000, 99.401, 99.982, 0.041, 51.910, 75.490, 2.588
66.000, 99.395, 99.993, 0.041, 52.020, 75.700, 2.555
67.000, 99.482, 99.994, 0.038, 51.820, 76.040, 2.584
68.000, 99.469, 99.995, 0.038, 51.850, 75.720, 2.556
69.000, 99.509, 99.990, 0.036, 52.320, 75.770, 2.560
70.000, 99.516, 99.997, 0.036, 52.140, 75.620, 2.580
71.000, 99.508, 99.990, 0.036, 52.570, 76.060, 2.539
72.000, 99.552, 99.996, 0.035, 51.600, 75.320, 2.599
73.000, 99.527, 99.994, 0.035, 52.120, 75.930, 2.574
74.000, 99.511, 99.993, 0.035, 52.380, 75.740, 2.568
75.000, 99.520, 99.991, 0.034, 52.210, 75.720, 2.553
76.000, 99.570, 99.997, 0.032, 52.140, 75.860, 2.577
77.000, 99.590, 99.997, 0.032, 52.750, 75.890, 2.560
78.000, 99.586, 99.991, 0.032, 52.540, 75.890, 2.550
79.000, 99.617, 99.993, 0.031, 52.110, 76.250, 2.556
80.000, 99.609, 99.998, 0.031, 52.170, 76.190, 2.553
81.000, 99.649, 99.996, 0.030, 52.510, 75.990, 2.566
82.000, 99.630, 99.995, 0.030, 52.990, 75.920, 2.572
83.000, 99.604, 99.994, 0.031, 52.630, 76.070, 2.561
84.000, 99.640, 99.993, 0.030, 52.130, 76.260, 2.567
85.000, 99.601, 99.991, 0.030, 52.340, 76.090, 2.561
86.000, 99.663, 99.992, 0.029, 52.530, 76.300, 2.566
87.000, 99.638, 99.998, 0.029, 52.100, 75.800, 2.576
88.000, 99.650, 99.991, 0.029, 52.060, 75.940, 2.567
89.000, 99.656, 99.996, 0.029, 52.310, 76.180, 2.569
90.000, 99.673, 99.992, 0.028, 51.860, 75.920, 2.583
91.000, 99.630, 99.997, 0.029, 52.640, 75.840, 2.554
92.000, 99.647, 99.995, 0.028, 52.230, 75.790, 2.580
93.000, 99.665, 99.997, 0.029, 52.300, 76.410, 2.563
94.000, 99.667, 99.996, 0.028, 51.920, 75.930, 2.578
95.000, 99.657, 99.991, 0.029, 52.520, 75.910, 2.568
96.000, 99.672, 99.996, 0.028, 52.670, 75.700, 2.557
97.000, 99.675, 99.998, 0.028, 53.020, 76.530, 2.529
98.000, 99.691, 99.997, 0.028, 52.270, 76.240, 2.547
99.000, 99.664, 99.998, 0.029, 52.080, 75.580, 2.586
test top1: 52.650, test tpo5: 76.1
firing rate of layers: 0.071, 0.370, 0.049, 0.370, 0.102, 0.084, 0.075, 0.238, 0.042, 0.238, 0.084, 0.057, 0.151, 0.072, 0.113, 0.152
Elapsed time: 10.0hour11.0minute12.4second
