architecture id: 2108
model parameters: 19393764
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 18.880, 2.199, 26.968, 2.022
1.000, 32.680, 1.852, 29.392, 2.184
2.000, 42.856, 1.531, 41.936, 1.594
3.000, 51.040, 1.322, 53.600, 1.269
4.000, 57.084, 1.188, 55.228, 1.244
5.000, 61.392, 1.070, 55.780, 1.233
6.000, 64.620, 0.980, 51.992, 1.434
7.000, 67.284, 0.917, 65.480, 0.977
8.000, 69.440, 0.852, 67.816, 0.914
9.000, 71.332, 0.804, 66.984, 0.948
10.000, 73.144, 0.752, 70.112, 0.847
11.000, 74.632, 0.713, 71.064, 0.823
12.000, 76.360, 0.670, 70.024, 0.866
13.000, 78.000, 0.629, 72.812, 0.780
14.000, 78.948, 0.601, 72.320, 0.794
15.000, 79.764, 0.569, 76.320, 0.685
16.000, 81.364, 0.536, 71.000, 0.873
17.000, 82.204, 0.508, 73.964, 0.773
18.000, 83.156, 0.480, 74.612, 0.743
19.000, 83.688, 0.456, 76.228, 0.702
20.000, 84.948, 0.430, 76.760, 0.705
21.000, 85.788, 0.404, 77.376, 0.668
22.000, 86.568, 0.383, 76.916, 0.699
23.000, 87.060, 0.372, 80.000, 0.594
24.000, 87.840, 0.353, 78.544, 0.639
25.000, 88.724, 0.327, 79.444, 0.623
26.000, 88.992, 0.317, 80.228, 0.597
27.000, 89.896, 0.292, 79.640, 0.644
28.000, 90.252, 0.278, 79.596, 0.663
29.000, 90.416, 0.274, 80.940, 0.588
30.000, 91.108, 0.254, 80.512, 0.608
31.000, 92.088, 0.233, 81.772, 0.573
32.000, 92.160, 0.226, 81.484, 0.604
33.000, 92.736, 0.213, 79.744, 0.681
34.000, 92.884, 0.204, 78.036, 0.746
35.000, 93.484, 0.191, 79.800, 0.675
36.000, 94.048, 0.178, 81.772, 0.600
37.000, 94.140, 0.169, 79.724, 0.686
38.000, 94.584, 0.158, 81.756, 0.612
39.000, 94.856, 0.153, 78.576, 0.759
40.000, 95.072, 0.146, 82.712, 0.594
41.000, 95.728, 0.128, 80.908, 0.667
42.000, 95.812, 0.125, 82.840, 0.591
43.000, 96.124, 0.113, 83.152, 0.586
44.000, 96.576, 0.106, 82.436, 0.624
45.000, 96.668, 0.101, 83.100, 0.610
46.000, 96.736, 0.099, 82.452, 0.631
47.000, 96.992, 0.089, 84.024, 0.570
48.000, 97.468, 0.078, 83.112, 0.642
49.000, 97.504, 0.077, 83.288, 0.628
50.000, 97.636, 0.072, 83.520, 0.626
51.000, 98.012, 0.065, 84.240, 0.575
52.000, 98.064, 0.061, 84.336, 0.581
53.000, 98.108, 0.059, 83.784, 0.615
54.000, 98.392, 0.053, 83.708, 0.627
55.000, 98.576, 0.048, 83.344, 0.667
56.000, 98.624, 0.047, 84.004, 0.621
57.000, 98.848, 0.041, 84.656, 0.592
58.000, 98.980, 0.037, 84.868, 0.582
59.000, 98.888, 0.038, 84.892, 0.589
60.000, 99.024, 0.035, 85.080, 0.586
61.000, 99.144, 0.032, 85.128, 0.594
62.000, 99.180, 0.029, 85.184, 0.589
63.000, 99.184, 0.028, 85.148, 0.594
64.000, 99.180, 0.029, 85.424, 0.585
65.000, 99.368, 0.026, 84.696, 0.619
66.000, 99.352, 0.026, 84.916, 0.615
67.000, 99.500, 0.021, 85.468, 0.603
68.000, 99.464, 0.022, 85.456, 0.605
69.000, 99.548, 0.020, 85.544, 0.600
70.000, 99.556, 0.020, 85.544, 0.600
71.000, 99.660, 0.017, 85.604, 0.591
72.000, 99.672, 0.016, 85.656, 0.608
73.000, 99.616, 0.017, 85.344, 0.613
74.000, 99.696, 0.016, 85.784, 0.593
75.000, 99.652, 0.016, 85.432, 0.604
76.000, 99.772, 0.015, 85.496, 0.607
77.000, 99.688, 0.015, 85.456, 0.609
78.000, 99.792, 0.013, 85.608, 0.605
79.000, 99.764, 0.014, 85.980, 0.595
80.000, 99.724, 0.014, 85.660, 0.604
81.000, 99.788, 0.012, 85.672, 0.604
82.000, 99.804, 0.012, 85.888, 0.599
83.000, 99.792, 0.013, 85.488, 0.612
84.000, 99.716, 0.013, 85.864, 0.597
85.000, 99.860, 0.011, 85.784, 0.600
86.000, 99.768, 0.012, 85.820, 0.608
87.000, 99.772, 0.012, 85.696, 0.615
88.000, 99.776, 0.012, 85.472, 0.606
89.000, 99.808, 0.011, 85.572, 0.603
90.000, 99.808, 0.011, 85.992, 0.603
91.000, 99.828, 0.010, 85.916, 0.607
92.000, 99.876, 0.010, 85.752, 0.604
93.000, 99.796, 0.011, 85.728, 0.612
94.000, 99.848, 0.010, 85.696, 0.611
95.000, 99.872, 0.010, 85.936, 0.608
96.000, 99.804, 0.011, 85.916, 0.603
97.000, 99.832, 0.010, 85.796, 0.614
98.000, 99.840, 0.010, 85.668, 0.607
99.000, 99.792, 0.011, 85.952, 0.610
test accuracy: 86.010
firing rate of layers: 0.098, -1.000, -1.000, 0.039, 0.052, -1.000, 0.078, -1.000, -1.000, 0.026, 0.056, -1.000, 0.082, 0.119, 0.251, 0.069
Elapsed time: 1.0hour39.0minute17.4second
