architecture id: 8150
model parameters: 72981864
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 8.657, 23.747, 4.465, 14.130, 34.410, 3.997
1.000, 18.569, 41.840, 3.712, 21.300, 45.200, 3.557
2.000, 23.702, 49.066, 3.403, 23.290, 48.690, 3.415
3.000, 27.329, 53.598, 3.186, 26.200, 52.400, 3.251
4.000, 30.272, 57.405, 3.015, 27.800, 53.540, 3.195
5.000, 33.101, 60.529, 2.865, 28.720, 55.040, 3.123
6.000, 35.676, 63.264, 2.728, 29.910, 56.190, 3.075
7.000, 38.177, 65.710, 2.600, 31.150, 57.310, 3.026
8.000, 40.309, 68.025, 2.483, 31.880, 58.560, 2.991
9.000, 42.543, 70.163, 2.371, 32.360, 58.980, 2.984
10.000, 44.813, 72.436, 2.263, 32.860, 59.550, 2.959
11.000, 46.848, 74.313, 2.160, 33.170, 59.040, 2.962
12.000, 49.001, 76.029, 2.062, 32.950, 59.080, 2.975
13.000, 51.265, 78.060, 1.955, 33.430, 60.000, 2.993
14.000, 53.190, 79.650, 1.870, 34.210, 59.980, 2.969
15.000, 55.057, 81.101, 1.780, 34.580, 60.750, 2.946
16.000, 56.927, 82.611, 1.694, 34.170, 59.830, 3.008
17.000, 58.934, 83.931, 1.611, 34.330, 60.100, 3.003
18.000, 61.173, 85.194, 1.530, 34.290, 59.390, 3.056
19.000, 62.812, 86.621, 1.448, 34.120, 59.540, 3.079
20.000, 64.655, 87.582, 1.380, 34.760, 60.490, 3.042
21.000, 66.564, 88.662, 1.306, 34.480, 60.180, 3.075
22.000, 67.906, 89.550, 1.244, 34.630, 60.310, 3.097
23.000, 69.641, 90.588, 1.177, 34.640, 59.930, 3.120
24.000, 71.219, 91.532, 1.111, 35.080, 60.460, 3.127
25.000, 72.623, 92.150, 1.061, 34.070, 59.950, 3.191
26.000, 73.938, 92.762, 1.008, 34.560, 59.700, 3.178
27.000, 75.494, 93.445, 0.953, 34.420, 59.910, 3.214
28.000, 76.338, 93.882, 0.914, 35.100, 60.270, 3.214
29.000, 77.908, 94.555, 0.859, 34.980, 60.500, 3.225
30.000, 78.984, 94.929, 0.818, 34.900, 59.990, 3.240
31.000, 80.101, 95.460, 0.774, 35.190, 59.980, 3.286
32.000, 81.031, 95.825, 0.740, 34.440, 59.690, 3.309
33.000, 81.916, 96.085, 0.707, 34.720, 59.890, 3.289
34.000, 83.045, 96.413, 0.669, 34.500, 59.370, 3.307
35.000, 83.886, 96.657, 0.641, 34.880, 60.270, 3.314
36.000, 84.649, 97.022, 0.609, 34.450, 59.210, 3.339
37.000, 85.517, 97.249, 0.579, 35.230, 59.870, 3.359
38.000, 86.009, 97.474, 0.558, 34.480, 59.470, 3.395
39.000, 86.530, 97.626, 0.536, 34.840, 59.540, 3.389
40.000, 87.327, 97.871, 0.510, 35.100, 59.960, 3.382
41.000, 87.930, 97.945, 0.490, 34.990, 59.350, 3.430
42.000, 88.517, 98.159, 0.467, 34.490, 59.810, 3.413
43.000, 89.026, 98.314, 0.449, 35.370, 60.170, 3.413
44.000, 89.546, 98.427, 0.430, 35.170, 59.880, 3.446
45.000, 89.906, 98.488, 0.417, 35.300, 60.320, 3.433
46.000, 90.496, 98.629, 0.396, 34.820, 59.560, 3.456
47.000, 90.840, 98.735, 0.383, 34.860, 60.510, 3.461
48.000, 91.344, 98.817, 0.367, 35.370, 59.510, 3.484
49.000, 91.649, 98.865, 0.353, 35.330, 60.110, 3.483
50.000, 92.149, 98.939, 0.339, 35.610, 60.340, 3.474
51.000, 92.164, 98.988, 0.334, 35.370, 60.150, 3.469
52.000, 92.643, 99.082, 0.320, 34.920, 60.020, 3.505
53.000, 92.959, 99.125, 0.307, 34.890, 60.150, 3.515
54.000, 93.142, 99.180, 0.300, 35.230, 59.450, 3.515
55.000, 93.608, 99.256, 0.285, 35.800, 60.310, 3.490
56.000, 93.853, 99.342, 0.276, 35.650, 59.880, 3.497
57.000, 93.926, 99.283, 0.272, 35.550, 59.920, 3.525
58.000, 94.160, 99.328, 0.262, 35.270, 60.110, 3.548
59.000, 94.391, 99.333, 0.258, 35.170, 60.200, 3.539
60.000, 94.627, 99.456, 0.246, 35.900, 60.390, 3.499
61.000, 94.846, 99.448, 0.239, 35.270, 60.170, 3.534
62.000, 95.012, 99.466, 0.235, 35.630, 60.070, 3.537
63.000, 95.065, 99.484, 0.230, 35.720, 59.620, 3.542
64.000, 95.264, 99.554, 0.223, 35.590, 60.870, 3.527
65.000, 95.464, 99.520, 0.218, 35.700, 60.630, 3.526
66.000, 95.522, 99.563, 0.214, 36.180, 60.620, 3.533
67.000, 95.646, 99.587, 0.211, 35.650, 60.420, 3.527
68.000, 95.822, 99.636, 0.202, 36.090, 60.370, 3.540
69.000, 95.860, 99.646, 0.201, 35.640, 60.100, 3.561
70.000, 95.866, 99.632, 0.200, 35.550, 60.570, 3.557
71.000, 96.006, 99.654, 0.195, 36.060, 60.900, 3.519
72.000, 96.113, 99.645, 0.191, 35.520, 60.200, 3.566
73.000, 96.337, 99.659, 0.187, 35.780, 59.980, 3.573
74.000, 96.249, 99.705, 0.185, 35.860, 60.750, 3.544
75.000, 96.391, 99.670, 0.182, 35.570, 60.280, 3.581
76.000, 96.467, 99.686, 0.180, 36.290, 61.100, 3.555
77.000, 96.491, 99.710, 0.177, 36.030, 60.890, 3.557
78.000, 96.464, 99.721, 0.176, 36.180, 60.470, 3.568
79.000, 96.647, 99.752, 0.172, 36.110, 60.440, 3.549
80.000, 96.736, 99.731, 0.169, 36.170, 60.520, 3.557
81.000, 96.769, 99.708, 0.169, 36.040, 60.550, 3.556
82.000, 96.826, 99.734, 0.166, 35.540, 60.480, 3.570
83.000, 96.789, 99.733, 0.167, 36.230, 60.760, 3.549
84.000, 96.954, 99.768, 0.161, 36.040, 60.830, 3.556
85.000, 96.824, 99.770, 0.164, 35.720, 60.780, 3.562
86.000, 96.785, 99.733, 0.166, 36.310, 61.240, 3.550
87.000, 97.067, 99.786, 0.159, 36.160, 60.870, 3.541
88.000, 97.042, 99.770, 0.159, 35.990, 60.890, 3.545
89.000, 97.067, 99.768, 0.157, 36.140, 60.610, 3.570
90.000, 96.941, 99.752, 0.159, 36.550, 60.540, 3.561
91.000, 96.974, 99.765, 0.159, 36.260, 61.150, 3.549
92.000, 97.031, 99.774, 0.156, 36.390, 60.590, 3.553
93.000, 97.024, 99.775, 0.156, 36.380, 60.490, 3.560
94.000, 97.016, 99.783, 0.157, 36.090, 60.760, 3.524
95.000, 97.123, 99.764, 0.157, 36.400, 60.850, 3.557
96.000, 97.019, 99.761, 0.157, 36.330, 60.220, 3.582
97.000, 97.152, 99.782, 0.153, 36.390, 60.830, 3.560
98.000, 97.103, 99.758, 0.155, 36.620, 60.270, 3.530
99.000, 97.132, 99.794, 0.153, 35.690, 60.940, 3.554
test top1: 36.110, test tpo5: 61.2
firing rate of layers: -1.000, -1.000, -1.000, -1.000, 0.000, 0.000, -1.000, -1.000, -1.000, -1.000, 0.000, 0.000, 0.129, 0.052, 0.101, 0.035
Elapsed time: 5.0hour8.0minute59.0second
