architecture id: 6901
model parameters: 72243816
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 8.940, 24.123, 4.449, 14.950, 36.640, 3.923
1.000, 18.587, 41.927, 3.708, 18.470, 41.400, 3.782
2.000, 23.530, 48.905, 3.399, 23.010, 48.160, 3.431
3.000, 27.218, 53.742, 3.186, 27.010, 52.240, 3.231
4.000, 30.200, 57.207, 3.017, 28.260, 54.600, 3.146
5.000, 33.133, 60.397, 2.864, 29.370, 55.600, 3.093
6.000, 35.642, 63.338, 2.726, 30.470, 56.370, 3.078
7.000, 37.865, 65.703, 2.603, 30.410, 57.520, 3.019
8.000, 40.453, 68.032, 2.483, 32.930, 59.100, 2.957
9.000, 42.589, 70.191, 2.369, 32.520, 58.100, 2.988
10.000, 44.939, 72.191, 2.263, 33.030, 59.470, 2.966
11.000, 46.928, 74.184, 2.158, 33.850, 59.730, 2.929
12.000, 49.057, 76.145, 2.056, 33.550, 60.060, 2.941
13.000, 50.986, 77.912, 1.966, 33.890, 59.990, 2.956
14.000, 53.259, 79.712, 1.861, 33.640, 58.930, 2.999
15.000, 55.223, 81.074, 1.779, 33.810, 59.700, 3.009
16.000, 57.203, 82.643, 1.689, 33.970, 59.810, 3.023
17.000, 58.905, 84.068, 1.608, 34.200, 59.670, 3.038
18.000, 61.116, 85.388, 1.522, 33.990, 59.610, 3.063
19.000, 62.806, 86.488, 1.450, 34.530, 60.040, 3.054
20.000, 64.529, 87.740, 1.376, 33.860, 59.370, 3.109
21.000, 66.282, 88.877, 1.309, 34.360, 60.300, 3.079
22.000, 67.873, 89.580, 1.244, 34.430, 59.220, 3.140
23.000, 69.301, 90.505, 1.185, 33.950, 59.240, 3.141
24.000, 71.120, 91.331, 1.117, 34.920, 59.810, 3.166
25.000, 72.536, 92.003, 1.066, 33.990, 59.560, 3.195
26.000, 73.962, 92.845, 1.009, 34.770, 60.090, 3.168
27.000, 75.376, 93.415, 0.953, 34.150, 59.420, 3.225
28.000, 76.420, 93.991, 0.909, 34.480, 59.380, 3.260
29.000, 77.731, 94.472, 0.863, 34.960, 59.120, 3.259
30.000, 78.917, 94.960, 0.821, 34.950, 59.360, 3.270
31.000, 80.226, 95.478, 0.775, 35.060, 59.280, 3.269
32.000, 80.950, 95.712, 0.745, 34.470, 59.310, 3.318
33.000, 82.178, 96.162, 0.700, 34.740, 59.160, 3.339
34.000, 82.832, 96.500, 0.671, 34.610, 60.190, 3.335
35.000, 83.799, 96.794, 0.639, 35.090, 59.440, 3.364
36.000, 84.504, 96.965, 0.611, 34.780, 59.380, 3.366
37.000, 85.451, 97.309, 0.580, 34.550, 59.570, 3.382
38.000, 85.985, 97.545, 0.554, 34.920, 59.960, 3.393
39.000, 86.756, 97.625, 0.533, 34.690, 59.590, 3.399
40.000, 87.295, 97.854, 0.508, 34.840, 59.440, 3.432
41.000, 87.931, 98.059, 0.485, 34.530, 59.460, 3.452
42.000, 88.410, 98.127, 0.469, 34.830, 60.160, 3.435
43.000, 89.208, 98.325, 0.444, 34.490, 59.160, 3.452
44.000, 89.441, 98.407, 0.432, 35.020, 59.990, 3.448
45.000, 90.028, 98.525, 0.415, 35.280, 59.920, 3.456
46.000, 90.463, 98.680, 0.398, 34.890, 59.930, 3.442
47.000, 91.031, 98.759, 0.378, 35.110, 60.130, 3.488
48.000, 91.273, 98.787, 0.368, 35.260, 60.240, 3.484
49.000, 91.643, 98.898, 0.355, 35.350, 59.640, 3.494
50.000, 91.973, 98.942, 0.341, 35.210, 59.750, 3.511
51.000, 92.362, 98.948, 0.332, 35.060, 60.040, 3.492
52.000, 92.660, 99.042, 0.321, 35.760, 59.940, 3.516
53.000, 93.117, 99.140, 0.305, 35.690, 60.430, 3.463
54.000, 93.118, 99.198, 0.299, 35.670, 59.720, 3.525
55.000, 93.374, 99.259, 0.291, 35.200, 59.840, 3.528
56.000, 93.644, 99.229, 0.283, 35.510, 59.700, 3.546
57.000, 93.990, 99.328, 0.272, 35.140, 60.270, 3.558
58.000, 94.136, 99.384, 0.264, 35.390, 59.650, 3.544
59.000, 94.190, 99.352, 0.258, 35.880, 60.280, 3.543
60.000, 94.411, 99.382, 0.255, 35.540, 60.250, 3.535
61.000, 94.633, 99.425, 0.245, 35.670, 60.750, 3.527
62.000, 94.911, 99.449, 0.238, 35.660, 60.200, 3.541
63.000, 94.958, 99.500, 0.234, 34.920, 60.350, 3.566
64.000, 95.194, 99.550, 0.225, 35.630, 60.130, 3.533
65.000, 95.205, 99.528, 0.224, 35.740, 60.570, 3.541
66.000, 95.576, 99.563, 0.213, 36.180, 60.190, 3.531
67.000, 95.598, 99.598, 0.210, 35.790, 59.990, 3.562
68.000, 95.705, 99.613, 0.206, 35.860, 60.270, 3.551
69.000, 95.840, 99.608, 0.203, 36.130, 60.940, 3.547
70.000, 95.956, 99.643, 0.198, 36.140, 60.080, 3.563
71.000, 96.092, 99.633, 0.193, 35.700, 60.700, 3.560
72.000, 96.197, 99.694, 0.189, 35.830, 60.750, 3.550
73.000, 96.243, 99.642, 0.189, 36.240, 60.720, 3.527
74.000, 96.388, 99.674, 0.183, 35.800, 60.300, 3.600
75.000, 96.450, 99.708, 0.180, 35.510, 60.240, 3.576
76.000, 96.469, 99.713, 0.179, 36.200, 60.460, 3.554
77.000, 96.605, 99.694, 0.175, 35.820, 60.620, 3.550
78.000, 96.592, 99.715, 0.174, 35.670, 60.320, 3.592
79.000, 96.647, 99.689, 0.174, 36.410, 60.330, 3.574
80.000, 96.718, 99.765, 0.169, 35.830, 60.240, 3.595
81.000, 96.744, 99.744, 0.169, 35.780, 60.040, 3.580
82.000, 96.701, 99.702, 0.171, 36.240, 60.780, 3.588
83.000, 96.720, 99.769, 0.167, 35.950, 61.020, 3.567
84.000, 96.807, 99.772, 0.165, 36.290, 60.780, 3.568
85.000, 96.881, 99.728, 0.165, 35.880, 60.370, 3.570
86.000, 96.821, 99.742, 0.165, 35.950, 60.760, 3.582
87.000, 97.037, 99.783, 0.159, 36.130, 60.770, 3.561
88.000, 97.000, 99.778, 0.159, 35.980, 60.630, 3.550
89.000, 96.928, 99.728, 0.161, 36.190, 60.510, 3.559
90.000, 96.995, 99.754, 0.159, 36.420, 60.540, 3.570
91.000, 96.975, 99.762, 0.159, 36.130, 60.430, 3.578
92.000, 97.004, 99.733, 0.160, 36.240, 60.620, 3.560
93.000, 97.035, 99.780, 0.157, 36.200, 60.160, 3.558
94.000, 97.101, 99.772, 0.156, 36.370, 60.370, 3.575
95.000, 96.984, 99.769, 0.157, 36.040, 60.250, 3.568
96.000, 97.033, 99.759, 0.159, 35.970, 60.890, 3.538
97.000, 97.099, 99.800, 0.156, 35.770, 60.260, 3.579
98.000, 97.100, 99.771, 0.155, 36.210, 61.010, 3.543
99.000, 97.140, 99.777, 0.155, 36.000, 60.660, 3.580
test top1: 35.850, test tpo5: 61.3
firing rate of layers: -1.000, -1.000, -1.000, -1.000, -1.000, 0.000, -1.000, -1.000, -1.000, -1.000, -1.000, 0.000, 0.134, 0.052, 0.100, 0.054
Elapsed time: 3.0hour58.0minute17.4second
