architecture id: 4661
model parameters: 19393764
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 30.088, 1.864, 42.580, 1.562
1.000, 49.812, 1.364, 53.844, 1.276
2.000, 57.620, 1.169, 58.380, 1.176
3.000, 64.076, 1.013, 55.548, 1.299
4.000, 66.684, 0.925, 64.592, 0.996
5.000, 69.544, 0.850, 66.376, 0.967
6.000, 72.084, 0.784, 71.276, 0.817
7.000, 73.948, 0.729, 71.356, 0.814
8.000, 75.980, 0.676, 72.760, 0.786
9.000, 77.676, 0.629, 72.332, 0.795
10.000, 78.844, 0.596, 74.576, 0.726
11.000, 80.040, 0.572, 76.164, 0.689
12.000, 81.252, 0.535, 72.788, 0.785
13.000, 82.156, 0.508, 76.464, 0.689
14.000, 82.872, 0.487, 77.108, 0.662
15.000, 84.116, 0.453, 76.864, 0.677
16.000, 84.552, 0.434, 77.296, 0.662
17.000, 85.288, 0.417, 78.440, 0.633
18.000, 86.240, 0.392, 78.724, 0.627
19.000, 86.928, 0.373, 79.020, 0.619
20.000, 87.684, 0.357, 79.392, 0.607
21.000, 88.392, 0.334, 80.540, 0.582
22.000, 88.816, 0.323, 80.012, 0.600
23.000, 89.488, 0.304, 79.100, 0.631
24.000, 90.256, 0.286, 81.336, 0.546
25.000, 90.664, 0.275, 82.092, 0.540
26.000, 91.044, 0.261, 81.996, 0.544
27.000, 92.180, 0.238, 81.712, 0.556
28.000, 92.172, 0.233, 81.240, 0.586
29.000, 92.508, 0.227, 81.812, 0.554
30.000, 92.472, 0.222, 81.776, 0.558
31.000, 93.220, 0.201, 82.532, 0.533
32.000, 93.572, 0.192, 82.952, 0.527
33.000, 93.728, 0.184, 83.024, 0.531
34.000, 94.328, 0.172, 82.772, 0.547
35.000, 94.648, 0.163, 83.420, 0.526
36.000, 94.872, 0.156, 83.316, 0.532
37.000, 95.032, 0.150, 83.648, 0.520
38.000, 95.148, 0.146, 83.236, 0.533
39.000, 95.884, 0.132, 82.568, 0.572
40.000, 96.084, 0.125, 84.004, 0.513
41.000, 96.240, 0.119, 83.332, 0.544
42.000, 96.372, 0.114, 83.872, 0.526
43.000, 96.560, 0.109, 84.364, 0.513
44.000, 96.748, 0.102, 83.672, 0.543
45.000, 96.960, 0.097, 84.272, 0.522
46.000, 97.300, 0.092, 84.304, 0.523
47.000, 97.252, 0.089, 84.288, 0.513
48.000, 97.472, 0.083, 84.564, 0.518
49.000, 97.532, 0.081, 84.072, 0.541
50.000, 97.580, 0.081, 84.424, 0.521
51.000, 97.896, 0.075, 84.428, 0.539
52.000, 97.960, 0.072, 84.684, 0.527
53.000, 98.152, 0.065, 84.964, 0.512
54.000, 98.236, 0.065, 84.600, 0.537
55.000, 98.324, 0.061, 84.980, 0.520
56.000, 98.324, 0.059, 85.104, 0.516
57.000, 98.436, 0.057, 84.904, 0.517
58.000, 98.580, 0.054, 85.056, 0.516
59.000, 98.700, 0.050, 85.196, 0.515
60.000, 98.664, 0.050, 85.404, 0.509
61.000, 98.836, 0.048, 85.324, 0.514
62.000, 98.796, 0.046, 85.560, 0.508
63.000, 98.996, 0.042, 85.192, 0.512
64.000, 98.892, 0.043, 85.216, 0.518
65.000, 99.008, 0.041, 85.228, 0.525
66.000, 99.088, 0.039, 85.412, 0.518
67.000, 99.156, 0.036, 85.492, 0.525
68.000, 99.164, 0.037, 85.628, 0.513
69.000, 99.188, 0.035, 85.704, 0.519
70.000, 99.180, 0.035, 85.720, 0.506
71.000, 99.228, 0.033, 85.728, 0.512
72.000, 99.232, 0.032, 85.692, 0.515
73.000, 99.280, 0.032, 85.724, 0.518
74.000, 99.364, 0.032, 85.560, 0.526
75.000, 99.296, 0.031, 85.564, 0.513
76.000, 99.512, 0.029, 85.776, 0.521
77.000, 99.372, 0.030, 85.940, 0.513
78.000, 99.396, 0.028, 85.544, 0.524
79.000, 99.404, 0.029, 85.740, 0.516
80.000, 99.472, 0.027, 85.648, 0.514
81.000, 99.432, 0.028, 85.980, 0.506
82.000, 99.488, 0.026, 85.980, 0.513
83.000, 99.452, 0.026, 85.716, 0.514
84.000, 99.508, 0.025, 85.452, 0.528
85.000, 99.460, 0.026, 85.792, 0.520
86.000, 99.448, 0.025, 85.748, 0.525
87.000, 99.488, 0.024, 85.736, 0.522
88.000, 99.548, 0.025, 85.848, 0.516
89.000, 99.592, 0.023, 85.852, 0.520
90.000, 99.592, 0.022, 85.840, 0.520
91.000, 99.540, 0.024, 85.756, 0.524
92.000, 99.580, 0.024, 86.028, 0.517
93.000, 99.600, 0.023, 85.672, 0.521
94.000, 99.588, 0.022, 85.880, 0.521
95.000, 99.620, 0.023, 85.760, 0.525
96.000, 99.552, 0.023, 85.968, 0.509
97.000, 99.552, 0.024, 85.812, 0.516
98.000, 99.632, 0.022, 85.536, 0.520
99.000, 99.624, 0.023, 85.988, 0.518
test accuracy: 86.390
firing rate of layers: -1.000, 0.241, 0.241, -1.000, 0.241, -1.000, -1.000, 0.156, 0.156, -1.000, 0.156, -1.000, 0.064, 0.080, 0.179, 0.177
Elapsed time: 1.0hour51.0minute11.3second
