architecture id: 4754
model parameters: 19393764
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 23.884, 2.039, 36.236, 1.699
1.000, 41.420, 1.566, 46.128, 1.456
2.000, 50.696, 1.345, 51.416, 1.334
3.000, 56.596, 1.202, 52.696, 1.439
4.000, 61.212, 1.082, 62.040, 1.066
5.000, 64.920, 0.978, 62.300, 1.064
6.000, 67.176, 0.918, 65.960, 0.954
7.000, 69.824, 0.843, 67.656, 0.917
8.000, 71.740, 0.792, 69.436, 0.870
9.000, 73.552, 0.743, 72.484, 0.781
10.000, 75.696, 0.690, 72.076, 0.793
11.000, 76.728, 0.653, 73.732, 0.754
12.000, 78.280, 0.616, 75.476, 0.700
13.000, 79.740, 0.579, 76.388, 0.680
14.000, 81.304, 0.536, 75.700, 0.711
15.000, 81.704, 0.514, 77.080, 0.664
16.000, 82.932, 0.487, 78.128, 0.630
17.000, 83.992, 0.449, 78.748, 0.635
18.000, 84.436, 0.438, 78.780, 0.611
19.000, 85.744, 0.404, 78.952, 0.624
20.000, 86.372, 0.388, 77.260, 0.669
21.000, 87.696, 0.357, 79.976, 0.584
22.000, 87.960, 0.342, 81.256, 0.577
23.000, 88.240, 0.336, 77.916, 0.671
24.000, 89.084, 0.305, 80.980, 0.571
25.000, 89.980, 0.286, 81.804, 0.550
26.000, 90.200, 0.276, 81.292, 0.585
27.000, 91.212, 0.257, 81.716, 0.580
28.000, 91.604, 0.244, 81.596, 0.578
29.000, 92.208, 0.225, 82.364, 0.547
30.000, 92.804, 0.209, 81.104, 0.614
31.000, 92.852, 0.203, 80.888, 0.623
32.000, 93.416, 0.186, 83.124, 0.546
33.000, 93.740, 0.181, 83.772, 0.520
34.000, 94.316, 0.170, 82.096, 0.580
35.000, 94.528, 0.160, 83.208, 0.564
36.000, 94.844, 0.151, 82.536, 0.606
37.000, 95.000, 0.143, 84.152, 0.519
38.000, 95.280, 0.136, 83.464, 0.572
39.000, 95.672, 0.129, 84.036, 0.548
40.000, 96.016, 0.115, 83.520, 0.579
41.000, 96.416, 0.107, 84.804, 0.522
42.000, 96.716, 0.097, 83.388, 0.578
43.000, 96.728, 0.098, 84.464, 0.542
44.000, 97.008, 0.090, 84.884, 0.527
45.000, 97.452, 0.081, 84.732, 0.556
46.000, 97.400, 0.080, 84.836, 0.551
47.000, 97.780, 0.069, 84.912, 0.568
48.000, 97.812, 0.069, 84.852, 0.562
49.000, 98.028, 0.064, 85.392, 0.540
50.000, 98.080, 0.059, 84.032, 0.616
51.000, 98.304, 0.055, 85.364, 0.552
52.000, 98.508, 0.048, 85.088, 0.571
53.000, 98.564, 0.047, 85.052, 0.564
54.000, 98.596, 0.045, 85.384, 0.578
55.000, 98.764, 0.042, 85.708, 0.553
56.000, 98.792, 0.040, 85.656, 0.553
57.000, 99.064, 0.034, 85.712, 0.552
58.000, 99.044, 0.033, 85.892, 0.553
59.000, 98.968, 0.034, 85.928, 0.555
60.000, 99.128, 0.029, 85.984, 0.553
61.000, 99.324, 0.026, 86.008, 0.552
62.000, 99.344, 0.025, 85.808, 0.577
63.000, 99.296, 0.025, 86.468, 0.550
64.000, 99.356, 0.024, 86.228, 0.558
65.000, 99.488, 0.021, 86.176, 0.562
66.000, 99.396, 0.022, 86.248, 0.558
67.000, 99.472, 0.021, 86.384, 0.561
68.000, 99.508, 0.018, 86.288, 0.570
69.000, 99.576, 0.018, 86.340, 0.562
70.000, 99.664, 0.016, 86.740, 0.556
71.000, 99.632, 0.016, 86.336, 0.568
72.000, 99.696, 0.014, 86.436, 0.565
73.000, 99.644, 0.015, 86.480, 0.571
74.000, 99.692, 0.013, 86.636, 0.565
75.000, 99.724, 0.013, 86.520, 0.572
76.000, 99.704, 0.013, 86.628, 0.561
77.000, 99.776, 0.012, 86.712, 0.559
78.000, 99.752, 0.012, 86.476, 0.567
79.000, 99.764, 0.011, 86.512, 0.577
80.000, 99.764, 0.011, 86.544, 0.566
81.000, 99.772, 0.011, 86.656, 0.573
82.000, 99.852, 0.010, 86.692, 0.570
83.000, 99.832, 0.010, 86.880, 0.567
84.000, 99.808, 0.010, 86.512, 0.577
85.000, 99.808, 0.010, 86.964, 0.566
86.000, 99.820, 0.009, 86.752, 0.576
87.000, 99.860, 0.008, 86.560, 0.574
88.000, 99.792, 0.010, 86.764, 0.578
89.000, 99.876, 0.008, 86.768, 0.573
90.000, 99.788, 0.009, 86.796, 0.564
91.000, 99.856, 0.009, 86.948, 0.570
92.000, 99.864, 0.009, 86.664, 0.566
93.000, 99.812, 0.009, 86.720, 0.571
94.000, 99.828, 0.009, 86.772, 0.573
95.000, 99.864, 0.008, 86.616, 0.574
96.000, 99.812, 0.009, 86.668, 0.577
97.000, 99.872, 0.008, 86.852, 0.573
98.000, 99.844, 0.009, 86.596, 0.565
99.000, 99.856, 0.009, 86.680, 0.572
test accuracy: 87.370
firing rate of layers: 0.064, -1.000, 0.045, -1.000, 0.139, -1.000, 0.049, -1.000, 0.052, -1.000, 0.149, -1.000, 0.083, 0.105, 0.210, 0.085
Elapsed time: 1.0hour54.0minute20.8second
