architecture id: 12301
model parameters: 20131812
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 17.164, 2.198, 27.680, 2.002
1.000, 34.436, 1.765, 40.660, 1.592
2.000, 47.596, 1.414, 48.780, 1.421
3.000, 55.000, 1.230, 57.312, 1.180
4.000, 60.944, 1.078, 60.932, 1.099
5.000, 64.828, 0.982, 62.388, 1.066
6.000, 67.676, 0.907, 65.568, 0.966
7.000, 70.216, 0.834, 67.496, 0.922
8.000, 72.552, 0.774, 63.224, 1.067
9.000, 74.568, 0.724, 67.000, 0.948
10.000, 76.132, 0.674, 71.652, 0.816
11.000, 77.944, 0.628, 72.592, 0.823
12.000, 79.032, 0.595, 71.140, 0.832
13.000, 80.468, 0.556, 74.352, 0.742
14.000, 81.504, 0.527, 74.684, 0.742
15.000, 82.976, 0.490, 76.664, 0.688
16.000, 83.884, 0.469, 77.972, 0.662
17.000, 84.536, 0.443, 76.700, 0.704
18.000, 85.724, 0.413, 79.820, 0.603
19.000, 86.816, 0.381, 79.208, 0.622
20.000, 87.120, 0.370, 77.688, 0.689
21.000, 87.892, 0.346, 79.532, 0.618
22.000, 88.520, 0.331, 76.704, 0.710
23.000, 89.256, 0.307, 79.780, 0.632
24.000, 90.332, 0.284, 76.112, 0.785
25.000, 90.400, 0.276, 81.632, 0.571
26.000, 90.936, 0.260, 80.528, 0.621
27.000, 91.640, 0.240, 80.372, 0.634
28.000, 92.080, 0.228, 81.620, 0.576
29.000, 92.604, 0.215, 82.212, 0.562
30.000, 92.652, 0.210, 80.748, 0.625
31.000, 93.264, 0.195, 81.528, 0.611
32.000, 93.776, 0.180, 83.344, 0.548
33.000, 94.576, 0.160, 79.004, 0.742
34.000, 94.688, 0.154, 82.268, 0.602
35.000, 95.032, 0.145, 82.828, 0.592
36.000, 95.200, 0.137, 81.640, 0.636
37.000, 95.776, 0.127, 81.880, 0.638
38.000, 96.192, 0.116, 82.700, 0.641
39.000, 96.420, 0.109, 82.660, 0.625
40.000, 96.724, 0.101, 84.456, 0.553
41.000, 96.960, 0.092, 83.968, 0.566
42.000, 97.212, 0.086, 84.016, 0.576
43.000, 97.356, 0.081, 82.744, 0.642
44.000, 97.400, 0.078, 82.784, 0.657
45.000, 97.524, 0.074, 83.332, 0.622
46.000, 97.400, 0.077, 84.012, 0.591
47.000, 97.808, 0.069, 83.884, 0.607
48.000, 98.264, 0.057, 84.400, 0.589
49.000, 98.616, 0.048, 85.156, 0.566
50.000, 98.496, 0.047, 84.672, 0.603
51.000, 98.764, 0.043, 84.548, 0.604
52.000, 98.836, 0.040, 84.252, 0.633
53.000, 98.828, 0.039, 84.992, 0.600
54.000, 99.012, 0.036, 85.248, 0.582
55.000, 99.096, 0.033, 85.124, 0.597
56.000, 99.196, 0.031, 85.408, 0.601
57.000, 99.304, 0.027, 85.500, 0.594
58.000, 99.300, 0.027, 85.376, 0.594
59.000, 99.388, 0.024, 85.320, 0.607
60.000, 99.376, 0.023, 85.316, 0.602
61.000, 99.528, 0.020, 85.452, 0.592
62.000, 99.512, 0.020, 85.268, 0.599
63.000, 99.548, 0.020, 84.856, 0.651
64.000, 99.632, 0.017, 85.772, 0.588
65.000, 99.704, 0.015, 85.852, 0.589
66.000, 99.624, 0.016, 85.744, 0.597
67.000, 99.680, 0.015, 85.740, 0.608
68.000, 99.636, 0.015, 85.516, 0.615
69.000, 99.748, 0.013, 86.044, 0.594
70.000, 99.784, 0.012, 85.948, 0.600
71.000, 99.780, 0.013, 86.068, 0.596
72.000, 99.824, 0.011, 86.352, 0.590
73.000, 99.760, 0.011, 85.964, 0.604
74.000, 99.776, 0.011, 86.152, 0.593
75.000, 99.856, 0.009, 85.976, 0.602
76.000, 99.800, 0.010, 86.256, 0.592
77.000, 99.848, 0.009, 86.004, 0.606
78.000, 99.808, 0.010, 86.108, 0.599
79.000, 99.852, 0.009, 86.204, 0.603
80.000, 99.888, 0.008, 86.300, 0.600
81.000, 99.880, 0.008, 86.016, 0.607
82.000, 99.908, 0.008, 86.220, 0.606
83.000, 99.852, 0.009, 86.264, 0.607
84.000, 99.884, 0.008, 86.124, 0.611
85.000, 99.888, 0.008, 86.356, 0.602
86.000, 99.908, 0.007, 86.484, 0.600
87.000, 99.868, 0.008, 86.136, 0.600
88.000, 99.908, 0.007, 86.260, 0.601
89.000, 99.868, 0.008, 86.176, 0.608
90.000, 99.884, 0.007, 86.276, 0.600
91.000, 99.904, 0.007, 86.008, 0.612
92.000, 99.892, 0.007, 86.172, 0.602
93.000, 99.916, 0.007, 86.444, 0.598
94.000, 99.924, 0.007, 86.352, 0.601
95.000, 99.880, 0.007, 86.248, 0.606
96.000, 99.912, 0.007, 86.324, 0.595
97.000, 99.936, 0.006, 86.136, 0.609
98.000, 99.884, 0.007, 86.188, 0.605
99.000, 99.912, 0.008, 86.280, 0.603
test accuracy: 86.090
firing rate of layers: -1.000, -1.000, 0.068, 0.193, 0.028, 0.039, -1.000, -1.000, 0.067, 0.187, 0.022, 0.041, 0.073, 0.112, 0.252, 0.082
Elapsed time: 2.0hour4.0minute44.7second
