architecture id: 9078
model parameters: 21279860
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 3.744, 4.378, 6.156, 4.131
1.000, 9.156, 3.900, 12.860, 3.638
2.000, 15.812, 3.497, 17.872, 3.401
3.000, 21.524, 3.193, 22.264, 3.146
4.000, 26.052, 2.937, 27.412, 2.875
5.000, 30.716, 2.711, 29.936, 2.751
6.000, 34.488, 2.525, 33.176, 2.588
7.000, 37.676, 2.359, 35.840, 2.465
8.000, 40.500, 2.226, 38.252, 2.350
9.000, 43.576, 2.093, 38.688, 2.334
10.000, 46.904, 1.967, 39.636, 2.300
11.000, 48.960, 1.870, 41.264, 2.203
12.000, 51.844, 1.757, 44.244, 2.112
13.000, 54.124, 1.660, 44.796, 2.072
14.000, 56.600, 1.555, 45.428, 2.049
15.000, 59.236, 1.464, 45.816, 2.035
16.000, 60.584, 1.403, 48.544, 1.918
17.000, 62.968, 1.305, 49.268, 1.911
18.000, 65.260, 1.224, 49.816, 1.878
19.000, 66.880, 1.159, 49.928, 1.882
20.000, 69.712, 1.072, 50.740, 1.860
21.000, 70.904, 1.021, 50.100, 1.881
22.000, 72.956, 0.953, 51.144, 1.859
23.000, 74.452, 0.899, 52.820, 1.777
24.000, 75.752, 0.848, 52.196, 1.796
25.000, 77.456, 0.786, 53.192, 1.798
26.000, 79.156, 0.734, 53.832, 1.765
27.000, 81.108, 0.682, 54.112, 1.748
28.000, 81.960, 0.642, 53.744, 1.777
29.000, 83.768, 0.589, 54.920, 1.734
30.000, 84.604, 0.558, 55.072, 1.752
31.000, 86.064, 0.518, 54.236, 1.784
32.000, 86.940, 0.482, 54.988, 1.758
33.000, 87.632, 0.458, 56.152, 1.710
34.000, 88.884, 0.422, 55.396, 1.752
35.000, 89.888, 0.393, 55.992, 1.732
36.000, 90.788, 0.362, 56.296, 1.734
37.000, 91.656, 0.341, 57.136, 1.717
38.000, 92.388, 0.309, 56.780, 1.717
39.000, 92.872, 0.296, 56.812, 1.719
40.000, 93.556, 0.269, 56.896, 1.736
41.000, 94.292, 0.250, 57.432, 1.734
42.000, 94.544, 0.239, 57.088, 1.747
43.000, 95.100, 0.223, 57.108, 1.741
44.000, 95.728, 0.203, 56.832, 1.778
45.000, 96.012, 0.192, 57.392, 1.760
46.000, 96.200, 0.183, 58.020, 1.741
47.000, 96.616, 0.169, 58.224, 1.731
48.000, 97.056, 0.161, 58.496, 1.719
49.000, 97.248, 0.149, 58.080, 1.743
50.000, 97.556, 0.138, 58.588, 1.740
51.000, 97.796, 0.130, 58.676, 1.743
52.000, 97.976, 0.124, 58.808, 1.736
53.000, 98.104, 0.119, 58.540, 1.741
54.000, 98.012, 0.115, 58.908, 1.730
55.000, 98.420, 0.104, 58.900, 1.754
56.000, 98.496, 0.103, 59.228, 1.755
57.000, 98.572, 0.096, 59.516, 1.727
58.000, 98.820, 0.089, 59.732, 1.734
59.000, 98.812, 0.085, 59.736, 1.734
60.000, 98.836, 0.082, 59.476, 1.740
61.000, 98.932, 0.081, 59.448, 1.746
62.000, 99.076, 0.075, 59.384, 1.743
63.000, 99.112, 0.072, 59.488, 1.741
64.000, 99.160, 0.071, 59.780, 1.752
65.000, 99.100, 0.070, 59.652, 1.759
66.000, 99.180, 0.069, 59.740, 1.758
67.000, 99.180, 0.066, 59.536, 1.764
68.000, 99.300, 0.062, 59.876, 1.755
69.000, 99.408, 0.059, 59.660, 1.755
70.000, 99.448, 0.059, 59.872, 1.754
71.000, 99.432, 0.057, 59.988, 1.750
72.000, 99.500, 0.055, 60.060, 1.750
73.000, 99.500, 0.054, 60.164, 1.742
74.000, 99.584, 0.051, 60.076, 1.752
75.000, 99.508, 0.051, 59.720, 1.765
76.000, 99.500, 0.052, 60.240, 1.743
77.000, 99.596, 0.051, 60.088, 1.754
78.000, 99.556, 0.049, 60.168, 1.754
79.000, 99.540, 0.049, 60.184, 1.749
80.000, 99.596, 0.047, 60.040, 1.754
81.000, 99.620, 0.047, 60.024, 1.759
82.000, 99.660, 0.046, 60.064, 1.762
83.000, 99.624, 0.045, 60.520, 1.754
84.000, 99.648, 0.045, 60.092, 1.769
85.000, 99.648, 0.044, 60.124, 1.754
86.000, 99.628, 0.044, 59.984, 1.771
87.000, 99.672, 0.043, 60.092, 1.768
88.000, 99.716, 0.042, 60.036, 1.759
89.000, 99.652, 0.043, 60.296, 1.761
90.000, 99.672, 0.043, 60.256, 1.758
91.000, 99.628, 0.043, 60.428, 1.757
92.000, 99.736, 0.042, 60.488, 1.752
93.000, 99.656, 0.043, 60.368, 1.756
94.000, 99.752, 0.041, 60.236, 1.755
95.000, 99.756, 0.041, 60.168, 1.759
96.000, 99.676, 0.041, 60.388, 1.758
97.000, 99.696, 0.041, 60.264, 1.762
98.000, 99.728, 0.041, 59.944, 1.762
99.000, 99.700, 0.041, 59.996, 1.769
test accuracy: 62.710
firing rate of layers: 0.163, -1.000, 0.209, 0.163, 0.032, 0.221, 0.104, -1.000, 0.173, 0.104, 0.031, 0.214, 0.110, 0.117, 0.296, 0.141
Elapsed time: 2.0hour43.0minute19.6second
