architecture id: 15619
model parameters: 75934056
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 6.753, 19.966, 4.595, 13.610, 35.010, 3.981
1.000, 19.751, 44.505, 3.587, 23.940, 49.960, 3.341
2.000, 27.614, 54.891, 3.124, 28.610, 56.070, 3.064
3.000, 33.752, 61.913, 2.797, 32.390, 60.040, 2.877
4.000, 38.653, 66.725, 2.544, 37.110, 64.430, 2.656
5.000, 43.093, 70.818, 2.333, 38.950, 66.420, 2.565
6.000, 46.955, 74.305, 2.146, 40.750, 68.370, 2.479
7.000, 50.437, 77.324, 1.979, 42.250, 69.540, 2.424
8.000, 53.660, 79.975, 1.823, 44.020, 71.230, 2.352
9.000, 57.042, 82.330, 1.682, 44.050, 70.770, 2.359
10.000, 60.011, 84.437, 1.547, 44.070, 70.440, 2.383
11.000, 62.970, 86.488, 1.417, 46.050, 72.330, 2.294
12.000, 65.948, 88.364, 1.298, 45.930, 71.810, 2.318
13.000, 68.702, 90.181, 1.178, 46.650, 72.440, 2.323
14.000, 71.338, 91.566, 1.078, 47.640, 73.210, 2.293
15.000, 73.700, 92.788, 0.981, 47.710, 73.490, 2.291
16.000, 76.094, 94.014, 0.889, 47.630, 73.140, 2.331
17.000, 78.506, 94.992, 0.801, 48.140, 73.290, 2.311
18.000, 80.668, 95.856, 0.723, 48.250, 73.530, 2.343
19.000, 82.648, 96.559, 0.654, 48.620, 73.660, 2.329
20.000, 84.544, 97.131, 0.590, 48.150, 74.080, 2.354
21.000, 85.570, 97.578, 0.542, 48.990, 74.120, 2.357
22.000, 87.334, 98.060, 0.484, 49.080, 74.010, 2.365
23.000, 88.701, 98.384, 0.437, 48.460, 73.980, 2.421
24.000, 89.850, 98.658, 0.396, 49.040, 74.310, 2.400
25.000, 90.800, 98.925, 0.362, 49.550, 74.630, 2.396
26.000, 91.612, 99.077, 0.332, 49.690, 74.060, 2.409
27.000, 92.516, 99.184, 0.302, 49.240, 74.450, 2.414
28.000, 93.181, 99.347, 0.278, 49.760, 74.260, 2.445
29.000, 93.799, 99.438, 0.256, 49.480, 74.400, 2.461
30.000, 94.331, 99.545, 0.235, 49.930, 74.300, 2.446
31.000, 94.838, 99.622, 0.217, 50.120, 75.030, 2.426
32.000, 95.292, 99.637, 0.201, 50.550, 74.880, 2.449
33.000, 95.666, 99.707, 0.188, 50.310, 74.260, 2.472
34.000, 95.992, 99.741, 0.176, 50.540, 75.020, 2.460
35.000, 96.328, 99.785, 0.164, 49.950, 75.260, 2.486
36.000, 96.773, 99.799, 0.148, 50.080, 74.760, 2.496
37.000, 96.950, 99.836, 0.141, 51.190, 74.770, 2.476
38.000, 97.173, 99.853, 0.131, 50.900, 74.790, 2.504
39.000, 97.232, 99.842, 0.128, 51.040, 75.390, 2.491
40.000, 97.473, 99.891, 0.118, 51.170, 75.160, 2.489
41.000, 97.691, 99.885, 0.111, 51.010, 74.820, 2.520
42.000, 97.816, 99.902, 0.107, 51.460, 75.370, 2.507
43.000, 98.042, 99.909, 0.099, 51.410, 74.970, 2.522
44.000, 98.180, 99.908, 0.093, 51.760, 75.330, 2.479
45.000, 98.277, 99.948, 0.090, 51.160, 75.290, 2.514
46.000, 98.387, 99.944, 0.084, 51.720, 75.510, 2.505
47.000, 98.570, 99.952, 0.079, 51.910, 75.420, 2.509
48.000, 98.522, 99.948, 0.078, 50.750, 75.060, 2.541
49.000, 98.701, 99.963, 0.073, 52.120, 75.330, 2.512
50.000, 98.787, 99.963, 0.070, 51.090, 75.520, 2.529
51.000, 98.798, 99.956, 0.067, 51.520, 75.220, 2.546
52.000, 98.911, 99.973, 0.064, 51.530, 75.420, 2.545
53.000, 98.962, 99.972, 0.062, 51.960, 76.070, 2.503
54.000, 98.982, 99.974, 0.059, 51.710, 75.890, 2.525
55.000, 99.046, 99.973, 0.057, 51.630, 75.630, 2.532
56.000, 99.059, 99.971, 0.056, 52.000, 75.880, 2.525
57.000, 99.092, 99.980, 0.054, 52.000, 75.710, 2.527
58.000, 99.171, 99.983, 0.052, 52.010, 75.520, 2.539
