architecture id: 12842
model parameters: 75196008
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.975, 22.859, 4.477, 15.410, 37.910, 3.848
1.000, 20.178, 45.015, 3.564, 24.390, 50.310, 3.333
2.000, 27.559, 54.679, 3.131, 28.700, 56.410, 3.063
3.000, 33.450, 61.375, 2.823, 31.910, 59.270, 2.911
4.000, 38.107, 66.113, 2.582, 34.520, 62.150, 2.790
5.000, 42.208, 70.169, 2.368, 37.420, 65.030, 2.633
6.000, 46.295, 73.625, 2.181, 39.840, 66.940, 2.548
7.000, 49.613, 76.664, 2.016, 40.740, 68.240, 2.490
8.000, 52.848, 79.361, 1.863, 41.920, 68.650, 2.448
9.000, 56.203, 81.871, 1.713, 43.070, 69.580, 2.419
10.000, 59.146, 84.070, 1.578, 43.090, 70.100, 2.421
11.000, 62.219, 86.174, 1.447, 44.970, 71.720, 2.343
12.000, 65.301, 88.031, 1.324, 44.910, 71.920, 2.364
13.000, 68.206, 89.736, 1.208, 45.250, 71.330, 2.387
14.000, 70.979, 91.182, 1.101, 45.210, 71.300, 2.401
15.000, 73.594, 92.715, 0.995, 46.280, 72.280, 2.363
16.000, 76.075, 93.902, 0.902, 46.630, 72.310, 2.382
17.000, 78.450, 94.885, 0.817, 46.670, 72.430, 2.395
18.000, 80.417, 95.756, 0.739, 46.700, 72.240, 2.422
19.000, 82.474, 96.525, 0.664, 46.910, 72.320, 2.424
20.000, 84.137, 97.086, 0.600, 47.530, 72.420, 2.438
21.000, 85.879, 97.635, 0.541, 47.700, 73.130, 2.430
22.000, 87.428, 97.978, 0.491, 46.840, 72.510, 2.459
23.000, 88.556, 98.408, 0.445, 47.640, 72.730, 2.448
24.000, 89.432, 98.543, 0.413, 47.690, 72.770, 2.504
25.000, 90.525, 98.826, 0.373, 47.400, 72.740, 2.490
26.000, 91.608, 99.051, 0.339, 48.100, 73.260, 2.493
27.000, 92.385, 99.215, 0.307, 48.320, 72.970, 2.516
28.000, 92.939, 99.297, 0.288, 48.600, 73.650, 2.501
29.000, 93.566, 99.413, 0.263, 48.590, 72.800, 2.547
30.000, 94.265, 99.495, 0.242, 48.690, 73.610, 2.533
31.000, 94.854, 99.560, 0.222, 48.440, 73.600, 2.509
32.000, 95.181, 99.641, 0.206, 48.960, 73.920, 2.530
33.000, 95.478, 99.671, 0.194, 49.120, 73.780, 2.529
34.000, 96.050, 99.732, 0.176, 49.250, 73.930, 2.568
35.000, 96.299, 99.760, 0.166, 48.780, 74.220, 2.538
36.000, 96.725, 99.819, 0.152, 49.220, 73.690, 2.575
37.000, 96.861, 99.817, 0.146, 49.010, 73.700, 2.566
38.000, 97.027, 99.835, 0.138, 49.670, 74.100, 2.540
39.000, 97.327, 99.863, 0.127, 49.570, 73.580, 2.567
40.000, 97.482, 99.860, 0.121, 49.720, 74.050, 2.578
41.000, 97.720, 99.899, 0.114, 49.400, 73.700, 2.600
42.000, 97.812, 99.913, 0.109, 49.780, 73.990, 2.575
43.000, 97.989, 99.906, 0.102, 49.950, 74.730, 2.554
44.000, 98.186, 99.924, 0.095, 50.050, 74.210, 2.601
45.000, 98.264, 99.930, 0.092, 50.090, 74.690, 2.585
46.000, 98.291, 99.936, 0.089, 50.270, 73.760, 2.584
47.000, 98.439, 99.932, 0.084, 50.130, 74.260, 2.597
