architecture id: 7700
model parameters: 19393764
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 25.436, 2.004, 37.388, 1.677
1.000, 44.908, 1.481, 49.192, 1.378
2.000, 53.852, 1.258, 55.692, 1.218
3.000, 59.724, 1.118, 57.408, 1.200
4.000, 63.712, 1.012, 62.796, 1.059
5.000, 66.696, 0.929, 59.172, 1.188
6.000, 69.824, 0.857, 65.284, 1.018
7.000, 71.976, 0.788, 68.236, 0.907
8.000, 73.872, 0.741, 66.828, 0.971
9.000, 75.148, 0.705, 72.940, 0.770
10.000, 77.376, 0.648, 73.280, 0.761
11.000, 77.880, 0.626, 75.136, 0.713
12.000, 79.348, 0.583, 73.040, 0.771
13.000, 80.120, 0.566, 75.020, 0.718
14.000, 81.488, 0.529, 76.896, 0.664
15.000, 82.236, 0.504, 76.680, 0.677
16.000, 83.428, 0.479, 76.240, 0.719
17.000, 84.036, 0.455, 77.044, 0.668
18.000, 84.376, 0.444, 78.880, 0.620
19.000, 85.624, 0.404, 79.064, 0.626
20.000, 86.400, 0.390, 79.292, 0.614
21.000, 87.216, 0.369, 79.676, 0.610
22.000, 87.580, 0.362, 79.784, 0.610
23.000, 88.268, 0.336, 80.012, 0.610
24.000, 88.624, 0.326, 79.984, 0.602
25.000, 88.916, 0.317, 79.840, 0.621
26.000, 90.048, 0.291, 80.848, 0.582
27.000, 90.336, 0.282, 78.508, 0.667
28.000, 91.088, 0.261, 81.420, 0.567
29.000, 91.464, 0.252, 82.776, 0.527
30.000, 91.304, 0.248, 81.800, 0.563
31.000, 92.104, 0.231, 82.224, 0.542
32.000, 92.308, 0.224, 82.452, 0.549
33.000, 92.992, 0.206, 82.404, 0.545
34.000, 93.152, 0.202, 82.416, 0.551
35.000, 93.552, 0.190, 82.608, 0.546
36.000, 94.068, 0.178, 82.552, 0.559
37.000, 94.220, 0.171, 81.256, 0.611
38.000, 94.616, 0.163, 82.452, 0.569
39.000, 94.724, 0.155, 83.268, 0.538
40.000, 95.396, 0.145, 82.256, 0.577
41.000, 95.548, 0.136, 83.048, 0.546
42.000, 95.620, 0.134, 83.728, 0.520
43.000, 96.084, 0.122, 83.188, 0.554
44.000, 96.128, 0.122, 83.548, 0.531
45.000, 96.620, 0.108, 83.556, 0.553
46.000, 96.468, 0.111, 84.168, 0.529
47.000, 97.068, 0.097, 84.292, 0.527
48.000, 96.984, 0.097, 84.224, 0.529
49.000, 97.036, 0.095, 84.032, 0.540
50.000, 97.248, 0.090, 84.560, 0.522
51.000, 97.460, 0.084, 84.336, 0.525
52.000, 97.796, 0.076, 84.364, 0.543
53.000, 97.868, 0.074, 84.524, 0.533
54.000, 97.888, 0.072, 84.256, 0.551
55.000, 97.864, 0.071, 84.412, 0.535
56.000, 98.068, 0.068, 84.756, 0.527
57.000, 98.152, 0.065, 84.656, 0.540
58.000, 98.360, 0.059, 84.168, 0.573
59.000, 98.224, 0.061, 84.596, 0.548
60.000, 98.412, 0.055, 84.832, 0.538
61.000, 98.528, 0.052, 84.900, 0.541
62.000, 98.632, 0.051, 85.240, 0.540
63.000, 98.876, 0.048, 84.896, 0.533
64.000, 98.836, 0.046, 84.816, 0.539
65.000, 98.944, 0.044, 85.396, 0.531
66.000, 98.728, 0.046, 84.852, 0.545
67.000, 98.868, 0.044, 85.220, 0.534
68.000, 99.080, 0.040, 84.976, 0.537
69.000, 99.024, 0.039, 85.256, 0.535
70.000, 99.164, 0.036, 85.468, 0.533
71.000, 99.148, 0.037, 85.516, 0.535
72.000, 99.084, 0.036, 85.508, 0.533
73.000, 99.260, 0.035, 85.212, 0.545
74.000, 99.216, 0.033, 85.528, 0.525
75.000, 99.256, 0.033, 85.348, 0.529
76.000, 99.340, 0.031, 85.724, 0.527
77.000, 99.276, 0.032, 85.436, 0.533
78.000, 99.288, 0.032, 85.580, 0.532
79.000, 99.352, 0.030, 85.616, 0.522
80.000, 99.384, 0.029, 85.800, 0.529
81.000, 99.392, 0.029, 85.520, 0.533
82.000, 99.320, 0.030, 85.512, 0.532
83.000, 99.444, 0.028, 85.644, 0.536
84.000, 99.428, 0.028, 85.752, 0.530
85.000, 99.468, 0.026, 85.656, 0.528
86.000, 99.404, 0.028, 85.280, 0.536
87.000, 99.512, 0.026, 85.700, 0.532
88.000, 99.540, 0.026, 85.756, 0.539
89.000, 99.484, 0.026, 85.660, 0.536
90.000, 99.496, 0.025, 85.572, 0.543
91.000, 99.428, 0.026, 85.792, 0.526
92.000, 99.436, 0.026, 85.552, 0.534
93.000, 99.532, 0.025, 85.500, 0.535
94.000, 99.488, 0.025, 85.776, 0.535
95.000, 99.520, 0.025, 85.380, 0.535
96.000, 99.564, 0.024, 85.840, 0.534
97.000, 99.484, 0.025, 85.676, 0.537
98.000, 99.520, 0.025, 85.996, 0.528
99.000, 99.532, 0.024, 85.560, 0.531
test accuracy: 86.420
firing rate of layers: -1.000, -1.000, -1.000, 0.114, 0.000, 0.000, -1.000, -1.000, -1.000, 0.066, 0.000, 0.000, 0.067, 0.091, 0.190, 0.044
Elapsed time: 1.0hour53.0minute18.4second
