architecture id: 3188
model parameters: 19393764
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 35.732, 1.721, 44.148, 1.566
1.000, 52.400, 1.304, 55.196, 1.236
2.000, 59.976, 1.108, 62.792, 1.034
3.000, 64.708, 0.977, 64.132, 1.019
4.000, 68.708, 0.874, 67.896, 0.903
5.000, 71.544, 0.798, 69.360, 0.886
6.000, 74.380, 0.721, 72.252, 0.785
7.000, 76.288, 0.670, 72.776, 0.790
8.000, 78.116, 0.619, 76.120, 0.690
9.000, 79.668, 0.576, 72.340, 0.829
10.000, 81.080, 0.535, 76.752, 0.681
11.000, 82.188, 0.509, 77.612, 0.655
12.000, 82.908, 0.482, 77.092, 0.662
13.000, 84.216, 0.451, 78.792, 0.617
14.000, 84.880, 0.428, 78.196, 0.630
15.000, 86.024, 0.396, 77.328, 0.671
16.000, 87.104, 0.372, 80.256, 0.589
17.000, 87.860, 0.349, 79.840, 0.601
18.000, 88.316, 0.334, 80.352, 0.572
19.000, 89.040, 0.315, 81.164, 0.569
20.000, 89.684, 0.299, 79.996, 0.597
21.000, 90.344, 0.279, 82.128, 0.538
22.000, 90.832, 0.265, 81.764, 0.560
23.000, 91.552, 0.245, 82.372, 0.541
24.000, 91.684, 0.236, 81.960, 0.548
25.000, 91.920, 0.234, 82.632, 0.532
26.000, 92.572, 0.215, 81.564, 0.568
27.000, 93.220, 0.198, 83.316, 0.527
28.000, 93.592, 0.188, 83.228, 0.533
29.000, 94.196, 0.172, 82.900, 0.538
30.000, 94.408, 0.166, 83.840, 0.509
31.000, 94.860, 0.153, 83.816, 0.513
32.000, 94.988, 0.147, 83.724, 0.533
33.000, 95.248, 0.143, 84.084, 0.507
34.000, 95.944, 0.129, 84.184, 0.525
35.000, 95.732, 0.130, 84.588, 0.507
36.000, 96.080, 0.119, 83.820, 0.530
37.000, 96.124, 0.116, 84.440, 0.509
38.000, 96.668, 0.105, 84.872, 0.509
39.000, 97.004, 0.097, 84.836, 0.511
40.000, 96.908, 0.096, 84.888, 0.509
41.000, 97.144, 0.090, 84.644, 0.527
42.000, 97.336, 0.085, 84.120, 0.551
43.000, 97.580, 0.078, 84.996, 0.511
44.000, 97.508, 0.080, 84.952, 0.526
45.000, 97.888, 0.070, 85.188, 0.509
46.000, 97.932, 0.068, 85.060, 0.525
47.000, 98.228, 0.062, 85.340, 0.504
48.000, 98.224, 0.060, 85.376, 0.509
49.000, 98.244, 0.058, 85.124, 0.533
50.000, 98.304, 0.056, 85.692, 0.500
51.000, 98.668, 0.048, 85.556, 0.513
52.000, 98.628, 0.050, 85.924, 0.511
53.000, 98.636, 0.047, 85.624, 0.516
54.000, 98.784, 0.045, 85.696, 0.522
55.000, 98.852, 0.043, 85.840, 0.508
56.000, 98.872, 0.042, 86.020, 0.508
57.000, 98.980, 0.038, 85.840, 0.516
58.000, 99.016, 0.037, 86.056, 0.513
59.000, 99.120, 0.034, 85.936, 0.515
60.000, 99.176, 0.033, 85.840, 0.517
61.000, 99.160, 0.033, 85.984, 0.519
62.000, 99.120, 0.033, 86.212, 0.513
63.000, 99.212, 0.030, 86.268, 0.514
64.000, 99.304, 0.029, 86.188, 0.511
65.000, 99.388, 0.027, 86.388, 0.501
66.000, 99.340, 0.026, 86.384, 0.506
67.000, 99.384, 0.025, 86.508, 0.506
68.000, 99.356, 0.026, 86.528, 0.505
69.000, 99.508, 0.023, 86.296, 0.507
70.000, 99.412, 0.024, 86.684, 0.497
71.000, 99.512, 0.022, 86.464, 0.510
72.000, 99.528, 0.021, 86.496, 0.506
73.000, 99.616, 0.019, 86.660, 0.513
74.000, 99.556, 0.021, 86.772, 0.507
75.000, 99.540, 0.021, 86.428, 0.515
76.000, 99.596, 0.019, 86.516, 0.515
77.000, 99.560, 0.019, 86.444, 0.522
78.000, 99.592, 0.018, 86.724, 0.512
79.000, 99.680, 0.018, 86.732, 0.499
80.000, 99.588, 0.018, 86.652, 0.516
81.000, 99.616, 0.018, 86.868, 0.512
82.000, 99.620, 0.018, 86.772, 0.508
83.000, 99.664, 0.017, 86.920, 0.507
84.000, 99.696, 0.016, 86.668, 0.516
85.000, 99.640, 0.017, 86.608, 0.509
86.000, 99.692, 0.016, 86.484, 0.516
87.000, 99.680, 0.016, 86.704, 0.513
88.000, 99.628, 0.017, 86.744, 0.505
89.000, 99.740, 0.015, 86.760, 0.511
90.000, 99.700, 0.017, 86.704, 0.509
91.000, 99.752, 0.015, 86.680, 0.509
92.000, 99.700, 0.015, 86.628, 0.513
93.000, 99.740, 0.014, 86.740, 0.509
94.000, 99.712, 0.015, 86.664, 0.508
95.000, 99.724, 0.015, 86.684, 0.511
96.000, 99.760, 0.015, 86.692, 0.506
97.000, 99.788, 0.014, 86.692, 0.514
98.000, 99.700, 0.015, 86.628, 0.513
99.000, 99.692, 0.016, 86.684, 0.510
test accuracy: 87.370
firing rate of layers: 0.104, 0.280, -1.000, 0.280, -1.000, -1.000, 0.065, 0.163, -1.000, 0.163, -1.000, -1.000, 0.065, 0.062, 0.144, 0.159
Elapsed time: 1.0hour59.0minute58.7second
