architecture id: 8525
model parameters: 73719912
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.791, 22.008, 4.537, 13.610, 33.980, 4.023
1.000, 17.674, 40.431, 3.772, 21.210, 45.450, 3.572
2.000, 22.813, 48.101, 3.441, 23.730, 49.040, 3.398
3.000, 26.636, 53.022, 3.219, 25.370, 51.380, 3.282
4.000, 29.715, 56.511, 3.049, 27.630, 53.400, 3.184
5.000, 32.314, 59.834, 2.894, 29.500, 55.860, 3.090
6.000, 35.170, 62.588, 2.755, 30.530, 56.990, 3.028
7.000, 37.743, 65.267, 2.624, 31.890, 57.550, 2.992
8.000, 39.815, 67.572, 2.510, 31.950, 58.130, 2.991
9.000, 42.210, 69.800, 2.393, 33.250, 58.690, 2.945
10.000, 44.373, 71.827, 2.287, 34.210, 59.960, 2.910
11.000, 46.470, 73.772, 2.183, 34.010, 60.070, 2.909
12.000, 48.498, 75.704, 2.083, 34.290, 59.790, 2.932
13.000, 50.413, 77.304, 1.990, 33.640, 59.480, 2.966
14.000, 52.630, 79.206, 1.896, 34.340, 60.470, 2.939
15.000, 54.649, 80.720, 1.805, 34.800, 60.180, 2.953
16.000, 56.814, 82.367, 1.707, 34.400, 60.000, 2.993
17.000, 58.667, 83.654, 1.632, 34.580, 60.520, 2.990
18.000, 60.535, 84.989, 1.549, 35.390, 60.740, 2.980
19.000, 62.406, 86.184, 1.470, 34.920, 60.540, 3.009
20.000, 64.282, 87.363, 1.395, 34.770, 60.710, 3.026
21.000, 65.955, 88.367, 1.326, 34.870, 60.670, 3.067
22.000, 67.934, 89.465, 1.250, 34.020, 59.670, 3.098
23.000, 69.207, 90.211, 1.197, 35.330, 60.800, 3.058
24.000, 70.731, 91.256, 1.131, 34.840, 60.110, 3.132
25.000, 72.268, 91.974, 1.074, 34.760, 59.740, 3.155
26.000, 73.626, 92.496, 1.025, 35.040, 60.500, 3.140
27.000, 74.932, 93.186, 0.972, 34.910, 60.380, 3.157
28.000, 76.296, 93.895, 0.921, 35.160, 60.820, 3.170
29.000, 77.484, 94.267, 0.873, 35.000, 60.290, 3.190
30.000, 78.919, 95.000, 0.820, 35.320, 59.870, 3.245
31.000, 79.878, 95.310, 0.785, 35.240, 60.080, 3.217
32.000, 80.879, 95.702, 0.745, 35.360, 60.320, 3.245
33.000, 81.920, 96.120, 0.708, 34.770, 60.220, 3.264
34.000, 82.709, 96.382, 0.676, 35.670, 60.310, 3.283
35.000, 83.787, 96.722, 0.639, 35.310, 60.570, 3.290
36.000, 84.634, 97.018, 0.608, 35.160, 60.410, 3.306
37.000, 85.368, 97.257, 0.583, 35.830, 60.920, 3.322
38.000, 86.135, 97.467, 0.557, 35.470, 60.500, 3.324
39.000, 86.404, 97.623, 0.541, 34.720, 59.900, 3.396
40.000, 87.362, 97.837, 0.508, 35.330, 59.990, 3.350
41.000, 87.912, 98.006, 0.489, 35.690, 60.070, 3.399
42.000, 88.447, 98.253, 0.467, 35.600, 60.520, 3.359
43.000, 89.225, 98.353, 0.445, 35.680, 60.000, 3.422
44.000, 89.699, 98.475, 0.425, 35.720, 60.820, 3.404
45.000, 90.198, 98.551, 0.410, 36.040, 60.540, 3.389
46.000, 90.434, 98.620, 0.398, 35.500, 60.640, 3.405
47.000, 91.004, 98.754, 0.379, 35.790, 60.780, 3.402
48.000, 91.468, 98.834, 0.362, 35.510, 60.240, 3.444
49.000, 91.860, 98.947, 0.349, 35.810, 60.180, 3.433
50.000, 92.206, 99.047, 0.336, 36.140, 60.920, 3.432
51.000, 92.390, 99.040, 0.327, 36.230, 60.780, 3.437
52.000, 92.799, 99.088, 0.317, 35.960, 60.020, 3.452
53.000, 93.120, 99.109, 0.306, 35.810, 61.070, 3.444
54.000, 93.352, 99.240, 0.293, 35.360, 60.340, 3.479
55.000, 93.563, 99.229, 0.286, 35.950, 60.530, 3.490
56.000, 93.772, 99.274, 0.278, 35.480, 60.300, 3.507
57.000, 94.116, 99.333, 0.267, 36.630, 60.870, 3.458
58.000, 94.261, 99.385, 0.262, 35.410, 60.210, 3.495
59.000, 94.417, 99.391, 0.254, 36.080, 60.460, 3.483
60.000, 94.498, 99.458, 0.249, 36.090, 60.730, 3.496
61.000, 94.797, 99.469, 0.240, 36.200, 60.600, 3.520
62.000, 94.928, 99.500, 0.233, 36.710, 61.170, 3.488
63.000, 95.267, 99.523, 0.224, 35.690, 60.730, 3.515
64.000, 95.461, 99.542, 0.218, 36.700, 61.320, 3.504
65.000, 95.339, 99.542, 0.219, 36.250, 61.330, 3.494
66.000, 95.706, 99.613, 0.209, 36.120, 60.540, 3.513
67.000, 95.712, 99.612, 0.205, 36.180, 60.600, 3.525
68.000, 95.857, 99.624, 0.202, 36.450, 60.720, 3.519
69.000, 96.043, 99.612, 0.197, 36.420, 61.360, 3.503
70.000, 96.057, 99.654, 0.193, 36.260, 61.270, 3.519
71.000, 96.208, 99.678, 0.191, 36.200, 60.790, 3.548
72.000, 96.250, 99.654, 0.188, 36.520, 60.970, 3.544
73.000, 96.374, 99.690, 0.182, 36.460, 61.030, 3.500
74.000, 96.399, 99.691, 0.180, 36.230, 61.200, 3.527
75.000, 96.446, 99.697, 0.178, 36.560, 61.320, 3.515
76.000, 96.596, 99.727, 0.174, 36.290, 61.090, 3.524
77.000, 96.660, 99.739, 0.171, 36.430, 60.370, 3.552
78.000, 96.726, 99.715, 0.170, 36.310, 61.340, 3.530
79.000, 96.821, 99.749, 0.168, 36.350, 60.980, 3.529
80.000, 96.839, 99.748, 0.165, 36.670, 61.060, 3.510
81.000, 96.892, 99.757, 0.164, 36.390, 61.340, 3.536
82.000, 96.934, 99.754, 0.163, 36.240, 60.910, 3.540
83.000, 96.959, 99.764, 0.161, 36.830, 61.010, 3.516
84.000, 97.086, 99.764, 0.158, 36.430, 61.150, 3.509
85.000, 97.039, 99.752, 0.159, 36.490, 60.480, 3.527
86.000, 96.954, 99.734, 0.160, 36.820, 61.260, 3.548
87.000, 97.003, 99.751, 0.157, 37.450, 61.160, 3.501
88.000, 97.094, 99.781, 0.156, 36.490, 61.180, 3.529
89.000, 97.118, 99.774, 0.155, 36.760, 61.540, 3.510
90.000, 97.136, 99.788, 0.153, 36.770, 61.030, 3.515
91.000, 97.195, 99.798, 0.153, 36.670, 61.430, 3.529
92.000, 97.114, 99.777, 0.154, 36.770, 61.350, 3.526
93.000, 97.243, 99.770, 0.152, 36.880, 61.600, 3.502
94.000, 97.174, 99.772, 0.153, 37.050, 61.170, 3.498
95.000, 97.230, 99.768, 0.152, 35.950, 61.430, 3.535
96.000, 97.264, 99.808, 0.151, 36.790, 61.490, 3.524
97.000, 97.147, 99.778, 0.153, 36.890, 61.070, 3.530
98.000, 97.260, 99.805, 0.150, 36.800, 60.890, 3.533
99.000, 97.229, 99.819, 0.149, 36.620, 60.410, 3.547
test top1: 37.160, test tpo5: 61.2
firing rate of layers: -1.000, -1.000, 0.000, -1.000, 0.000, 0.047, -1.000, -1.000, 0.000, -1.000, 0.000, 0.028, 0.125, 0.052, 0.100, 0.036
Elapsed time: 6.0hour17.0minute53.5second
