architecture id: 51
model parameters: 17917668
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 20.520, 2.121, 28.036, 1.987
1.000, 41.540, 1.566, 47.672, 1.416
2.000, 50.788, 1.336, 54.216, 1.259
3.000, 57.364, 1.182, 56.796, 1.203
4.000, 61.836, 1.070, 59.224, 1.150
5.000, 64.760, 0.986, 63.812, 1.008
6.000, 67.096, 0.913, 60.964, 1.101
7.000, 69.008, 0.864, 64.432, 1.002
8.000, 71.576, 0.808, 69.460, 0.869
9.000, 73.264, 0.755, 69.248, 0.890
10.000, 74.724, 0.711, 68.540, 0.924
11.000, 76.208, 0.680, 71.304, 0.819
12.000, 77.148, 0.648, 73.252, 0.767
13.000, 78.696, 0.609, 75.704, 0.691
14.000, 79.480, 0.583, 74.856, 0.716
15.000, 80.344, 0.556, 74.216, 0.742
16.000, 80.760, 0.538, 76.548, 0.681
17.000, 81.884, 0.516, 77.396, 0.649
18.000, 82.372, 0.498, 77.424, 0.657
19.000, 83.508, 0.478, 77.820, 0.642
20.000, 83.816, 0.459, 78.688, 0.622
21.000, 84.448, 0.447, 76.792, 0.683
22.000, 85.044, 0.423, 78.032, 0.647
23.000, 85.888, 0.404, 72.688, 0.818
24.000, 86.828, 0.380, 79.284, 0.607
25.000, 87.088, 0.370, 78.144, 0.654
26.000, 87.568, 0.357, 79.228, 0.613
27.000, 87.960, 0.341, 79.348, 0.593
28.000, 88.484, 0.333, 79.356, 0.622
29.000, 88.944, 0.315, 81.272, 0.549
30.000, 89.540, 0.303, 79.028, 0.646
31.000, 89.984, 0.288, 81.020, 0.561
32.000, 89.996, 0.291, 81.300, 0.560
33.000, 90.576, 0.272, 79.000, 0.645
34.000, 90.736, 0.266, 81.360, 0.563
35.000, 91.432, 0.250, 80.292, 0.607
36.000, 91.848, 0.240, 82.320, 0.536
37.000, 92.176, 0.232, 81.124, 0.582
38.000, 92.332, 0.227, 82.212, 0.538
39.000, 92.640, 0.218, 81.988, 0.559
40.000, 93.508, 0.197, 82.524, 0.541
41.000, 93.252, 0.197, 82.508, 0.550
42.000, 93.448, 0.196, 83.332, 0.528
43.000, 94.072, 0.183, 82.376, 0.560
44.000, 94.492, 0.171, 82.648, 0.553
45.000, 94.624, 0.164, 82.180, 0.578
46.000, 94.504, 0.163, 82.864, 0.556
47.000, 94.916, 0.156, 83.448, 0.525
48.000, 95.180, 0.147, 83.248, 0.536
49.000, 95.524, 0.142, 83.660, 0.520
50.000, 95.660, 0.135, 82.468, 0.562
51.000, 95.856, 0.131, 83.172, 0.554
52.000, 95.920, 0.129, 83.456, 0.548
53.000, 96.112, 0.121, 83.588, 0.531
54.000, 96.480, 0.112, 83.464, 0.544
55.000, 96.480, 0.113, 83.664, 0.533
56.000, 96.768, 0.107, 83.580, 0.547
57.000, 96.804, 0.105, 84.188, 0.527
58.000, 97.144, 0.097, 83.904, 0.544
59.000, 97.104, 0.097, 84.152, 0.527
60.000, 97.240, 0.095, 83.288, 0.563
61.000, 97.460, 0.089, 84.340, 0.519
62.000, 97.456, 0.086, 84.252, 0.535
63.000, 97.736, 0.081, 84.156, 0.524
64.000, 97.776, 0.079, 84.136, 0.545
65.000, 97.780, 0.079, 84.864, 0.519
66.000, 97.760, 0.078, 84.808, 0.521
67.000, 97.988, 0.073, 84.212, 0.544
68.000, 98.108, 0.070, 84.188, 0.542
69.000, 98.380, 0.063, 84.328, 0.546
70.000, 98.216, 0.066, 84.752, 0.526
71.000, 98.308, 0.063, 84.576, 0.528
72.000, 98.444, 0.061, 85.048, 0.532
73.000, 98.340, 0.062, 84.820, 0.530
74.000, 98.536, 0.060, 85.080, 0.522
75.000, 98.396, 0.060, 84.876, 0.523
76.000, 98.676, 0.055, 84.640, 0.531
77.000, 98.696, 0.055, 84.760, 0.528
78.000, 98.756, 0.052, 84.844, 0.534
79.000, 98.648, 0.053, 85.204, 0.527
80.000, 98.720, 0.052, 84.768, 0.533
81.000, 98.824, 0.050, 84.972, 0.533
82.000, 98.768, 0.051, 84.748, 0.528
83.000, 99.036, 0.047, 84.860, 0.527
84.000, 98.888, 0.048, 85.152, 0.522
85.000, 98.912, 0.047, 85.236, 0.520
86.000, 98.852, 0.047, 85.212, 0.520
87.000, 99.004, 0.046, 85.196, 0.530
88.000, 98.868, 0.048, 85.092, 0.526
89.000, 99.008, 0.045, 85.144, 0.530
90.000, 98.984, 0.046, 85.028, 0.528
91.000, 99.008, 0.045, 85.336, 0.521
92.000, 99.040, 0.045, 85.328, 0.524
93.000, 98.940, 0.045, 85.104, 0.527
94.000, 99.076, 0.043, 85.072, 0.526
95.000, 99.028, 0.043, 85.152, 0.530
96.000, 99.068, 0.043, 85.180, 0.529
97.000, 98.968, 0.044, 85.576, 0.516
98.000, 99.128, 0.043, 85.160, 0.527
99.000, 99.140, 0.043, 85.012, 0.525
test accuracy: 85.840
firing rate of layers: -1.000, -1.000, -1.000, 0.191, -1.000, -1.000, -1.000, -1.000, -1.000, 0.171, -1.000, -1.000, 0.063, 0.094, 0.217, 0.129
Elapsed time: 1.0hour2.0minute51.8second
