architecture id: 677
model parameters: 18655716
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 19.776, 2.120, 31.332, 1.860
1.000, 41.992, 1.551, 43.900, 1.550
2.000, 51.856, 1.307, 46.216, 1.518
3.000, 58.028, 1.153, 56.864, 1.199
4.000, 62.464, 1.042, 60.680, 1.094
5.000, 65.808, 0.955, 62.256, 1.078
6.000, 68.304, 0.892, 62.608, 1.058
7.000, 70.728, 0.824, 66.184, 0.996
8.000, 72.908, 0.759, 68.072, 0.920
9.000, 74.584, 0.718, 70.836, 0.826
10.000, 75.932, 0.683, 72.348, 0.783
11.000, 77.288, 0.643, 71.564, 0.823
12.000, 78.148, 0.617, 72.532, 0.785
13.000, 79.424, 0.587, 74.076, 0.762
14.000, 80.028, 0.566, 74.108, 0.743
15.000, 81.296, 0.535, 76.184, 0.700
16.000, 82.064, 0.511, 74.500, 0.735
17.000, 83.624, 0.475, 77.560, 0.660
18.000, 83.784, 0.461, 77.128, 0.663
19.000, 84.880, 0.441, 76.372, 0.708
20.000, 85.152, 0.431, 76.048, 0.708
21.000, 85.704, 0.414, 78.092, 0.653
22.000, 86.436, 0.393, 78.316, 0.652
23.000, 86.868, 0.381, 77.500, 0.697
24.000, 87.676, 0.360, 76.276, 0.696
25.000, 88.156, 0.344, 78.204, 0.657
26.000, 88.380, 0.331, 76.496, 0.725
27.000, 88.916, 0.327, 79.616, 0.612
28.000, 89.688, 0.299, 78.956, 0.645
29.000, 89.904, 0.289, 77.644, 0.700
30.000, 90.208, 0.283, 79.572, 0.619
31.000, 90.576, 0.271, 81.464, 0.559
32.000, 91.056, 0.261, 77.924, 0.711
33.000, 91.596, 0.249, 80.960, 0.582
34.000, 91.584, 0.241, 80.900, 0.584
35.000, 92.136, 0.233, 80.048, 0.643
36.000, 92.472, 0.222, 82.840, 0.524
37.000, 92.764, 0.209, 81.540, 0.585
38.000, 93.172, 0.200, 81.256, 0.596
39.000, 93.672, 0.190, 80.668, 0.619
40.000, 93.696, 0.187, 81.576, 0.584
41.000, 93.944, 0.179, 80.552, 0.635
42.000, 94.332, 0.174, 81.576, 0.597
43.000, 94.408, 0.168, 81.828, 0.586
44.000, 95.008, 0.154, 82.820, 0.553
45.000, 95.084, 0.151, 82.900, 0.563
46.000, 95.320, 0.142, 81.192, 0.652
47.000, 95.416, 0.140, 83.052, 0.564
48.000, 95.676, 0.133, 83.248, 0.559
49.000, 95.908, 0.127, 82.936, 0.561
50.000, 96.044, 0.124, 82.960, 0.566
51.000, 96.372, 0.116, 83.324, 0.538
52.000, 96.496, 0.111, 83.972, 0.530
53.000, 96.676, 0.107, 82.496, 0.603
54.000, 96.744, 0.102, 83.312, 0.557
55.000, 97.220, 0.094, 83.992, 0.535
56.000, 97.232, 0.094, 84.176, 0.538
57.000, 97.156, 0.092, 83.232, 0.579
58.000, 97.488, 0.086, 84.176, 0.529
59.000, 97.616, 0.083, 84.048, 0.535
60.000, 97.608, 0.079, 84.316, 0.540
61.000, 97.928, 0.076, 84.272, 0.536
62.000, 98.108, 0.070, 84.228, 0.554
63.000, 97.984, 0.070, 84.348, 0.547
64.000, 98.128, 0.068, 83.136, 0.601
65.000, 98.152, 0.067, 84.308, 0.545
66.000, 98.296, 0.061, 84.628, 0.537
67.000, 98.396, 0.061, 84.176, 0.564
68.000, 98.480, 0.059, 84.392, 0.550
69.000, 98.508, 0.058, 84.372, 0.557
70.000, 98.512, 0.056, 84.628, 0.535
71.000, 98.660, 0.053, 84.988, 0.532
72.000, 98.704, 0.051, 84.952, 0.537
73.000, 98.804, 0.050, 84.684, 0.543
74.000, 98.840, 0.049, 84.680, 0.549
75.000, 98.828, 0.047, 84.864, 0.539
76.000, 98.872, 0.048, 84.980, 0.535
77.000, 98.848, 0.047, 85.240, 0.531
78.000, 98.980, 0.044, 85.268, 0.526
79.000, 99.072, 0.042, 85.464, 0.528
80.000, 98.932, 0.044, 85.192, 0.529
81.000, 99.072, 0.041, 85.100, 0.537
82.000, 98.960, 0.044, 84.864, 0.541
83.000, 99.136, 0.040, 85.136, 0.537
84.000, 99.128, 0.040, 85.196, 0.539
85.000, 99.112, 0.039, 85.196, 0.536
86.000, 99.236, 0.038, 85.264, 0.540
87.000, 99.192, 0.037, 85.368, 0.533
88.000, 99.240, 0.037, 85.304, 0.535
89.000, 99.200, 0.038, 85.256, 0.536
90.000, 99.320, 0.035, 85.280, 0.530
91.000, 99.196, 0.037, 85.332, 0.534
92.000, 99.332, 0.036, 85.260, 0.540
93.000, 99.304, 0.036, 85.376, 0.534
94.000, 99.332, 0.035, 85.224, 0.537
95.000, 99.260, 0.035, 85.060, 0.541
96.000, 99.276, 0.035, 85.204, 0.537
97.000, 99.308, 0.036, 85.304, 0.534
98.000, 99.320, 0.034, 85.352, 0.530
99.000, 99.284, 0.035, 85.244, 0.536
test accuracy: 86.010
firing rate of layers: 0.251, -1.000, -1.000, 0.251, -1.000, -1.000, 0.173, -1.000, -1.000, 0.173, -1.000, -1.000, 0.066, 0.096, 0.227, 0.175
Elapsed time: 1.0hour21.0minute46.0second
