architecture id: 14342
model parameters: 75934056
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 8.422, 23.703, 4.443, 15.660, 38.600, 3.825
1.000, 20.735, 45.730, 3.529, 23.940, 49.790, 3.340
2.000, 27.946, 55.346, 3.104, 28.540, 55.510, 3.089
3.000, 33.987, 62.097, 2.785, 32.740, 60.540, 2.854
4.000, 39.050, 67.168, 2.533, 36.410, 63.760, 2.699
5.000, 43.301, 71.128, 2.320, 39.190, 66.380, 2.553
6.000, 47.173, 74.765, 2.123, 40.410, 67.360, 2.501
7.000, 50.847, 77.660, 1.956, 41.950, 68.820, 2.437
8.000, 54.489, 80.539, 1.791, 42.930, 69.770, 2.397
9.000, 57.593, 82.971, 1.647, 43.860, 71.160, 2.359
10.000, 60.889, 85.245, 1.504, 44.530, 70.800, 2.370
11.000, 64.022, 87.271, 1.376, 44.570, 70.790, 2.378
12.000, 67.052, 89.159, 1.250, 46.510, 72.140, 2.307
13.000, 69.985, 90.667, 1.140, 46.300, 72.310, 2.342
14.000, 72.501, 92.136, 1.036, 46.100, 72.710, 2.343
15.000, 75.265, 93.608, 0.930, 46.540, 72.630, 2.340
16.000, 77.424, 94.472, 0.847, 47.160, 73.190, 2.345
17.000, 79.761, 95.516, 0.760, 47.090, 73.190, 2.352
18.000, 81.608, 96.289, 0.689, 48.420, 73.040, 2.348
19.000, 83.667, 96.837, 0.619, 48.060, 72.830, 2.405
20.000, 85.420, 97.440, 0.557, 48.220, 72.700, 2.417
21.000, 86.860, 97.883, 0.504, 48.420, 73.500, 2.398
22.000, 88.286, 98.298, 0.452, 48.400, 73.620, 2.421
23.000, 89.417, 98.532, 0.412, 48.880, 73.140, 2.445
24.000, 90.486, 98.784, 0.377, 49.450, 73.600, 2.449
25.000, 91.437, 98.968, 0.342, 48.900, 73.370, 2.482
26.000, 92.327, 99.209, 0.309, 49.090, 74.200, 2.450
27.000, 92.962, 99.318, 0.284, 49.090, 73.710, 2.473
28.000, 93.784, 99.429, 0.259, 49.350, 73.860, 2.488
29.000, 94.095, 99.501, 0.243, 49.100, 73.820, 2.493
30.000, 94.853, 99.561, 0.222, 49.060, 73.310, 2.540
31.000, 95.303, 99.637, 0.203, 49.640, 73.950, 2.524
32.000, 95.584, 99.694, 0.189, 49.730, 73.830, 2.524
33.000, 96.061, 99.722, 0.173, 49.810, 74.210, 2.530
34.000, 96.330, 99.761, 0.164, 49.840, 74.310, 2.528
35.000, 96.697, 99.790, 0.151, 50.000, 74.340, 2.518
36.000, 96.858, 99.829, 0.144, 50.050, 74.590, 2.528
37.000, 97.102, 99.824, 0.134, 49.980, 74.550, 2.551
38.000, 97.258, 99.868, 0.128, 50.550, 74.450, 2.521
39.000, 97.522, 99.890, 0.118, 50.530, 74.830, 2.541
40.000, 97.799, 99.905, 0.110, 50.750, 74.820, 2.537
41.000, 97.919, 99.906, 0.103, 50.470, 74.350, 2.549
42.000, 98.097, 99.925, 0.097, 50.600, 74.460, 2.569
43.000, 98.176, 99.925, 0.093, 50.630, 74.580, 2.575
44.000, 98.206, 99.935, 0.091, 50.460, 74.830, 2.559
45.000, 98.339, 99.939, 0.086, 50.550, 74.770, 2.557
46.000, 98.557, 99.956, 0.079, 50.600, 74.420, 2.567
47.000, 98.598, 99.944, 0.076, 50.790, 74.850, 2.565
48.000, 98.622, 99.940, 0.074, 50.790, 74.880, 2.579
49.000, 98.803, 99.958, 0.069, 51.010, 75.150, 2.554
50.000, 98.832, 99.971, 0.067, 50.610, 74.890, 2.585
51.000, 98.901, 99.964, 0.065, 51.450, 75.190, 2.564
52.000, 98.956, 99.972, 0.061, 51.110, 75.210, 2.572
53.000, 99.004, 99.971, 0.059, 51.070, 75.150, 2.612
54.000, 99.005, 99.971, 0.058, 51.180, 75.030, 2.594
55.000, 99.146, 99.985, 0.053, 51.030, 75.440, 2.574
56.000, 99.151, 99.979, 0.052, 51.310, 75.190, 2.570
57.000, 99.182, 99.981, 0.050, 51.410, 75.210, 2.575
58.000, 99.238, 99.975, 0.049, 51.850, 75.430, 2.573
59.000, 99.254, 99.984, 0.048, 51.280, 75.380, 2.578
60.000, 99.238, 99.978, 0.047, 51.480, 75.170, 2.573
61.000, 99.348, 99.991, 0.045, 51.820, 75.410, 2.565
62.000, 99.360, 99.987, 0.043, 51.620, 75.180, 2.586
63.000, 99.339, 99.992, 0.043, 51.300, 75.350, 2.600
64.000, 99.422, 99.988, 0.040, 51.740, 75.430, 2.570
65.000, 99.451, 99.994, 0.040, 51.700, 75.240, 2.586
66.000, 99.451, 99.994, 0.039, 51.660, 75.290, 2.598
67.000, 99.469, 99.991, 0.038, 51.850, 75.450, 2.581
68.000, 99.497, 99.993, 0.037, 52.000, 75.630, 2.571
69.000, 99.481, 99.995, 0.037, 51.680, 75.790, 2.592
70.000, 99.547, 99.992, 0.035, 52.020, 75.500, 2.591
71.000, 99.544, 99.989, 0.035, 51.800, 75.350, 2.580
72.000, 99.544, 99.985, 0.035, 51.680, 75.400, 2.592
73.000, 99.550, 99.995, 0.034, 51.790, 75.480, 2.582
74.000, 99.563, 99.991, 0.033, 51.450, 75.780, 2.596
75.000, 99.598, 99.993, 0.032, 51.580, 75.640, 2.588
76.000, 99.571, 99.992, 0.033, 52.010, 75.930, 2.598
77.000, 99.609, 99.990, 0.032, 51.970, 75.920, 2.594
78.000, 99.588, 99.994, 0.032, 52.170, 75.600, 2.586
79.000, 99.619, 99.992, 0.031, 51.640, 75.620, 2.610
80.000, 99.613, 99.990, 0.031, 51.850, 75.770, 2.598
