architecture id: 5616
model parameters: 20131812
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 24.224, 2.037, 34.460, 1.837
1.000, 43.412, 1.520, 47.536, 1.426
2.000, 52.688, 1.290, 53.488, 1.275
3.000, 59.316, 1.128, 59.420, 1.126
4.000, 63.876, 1.010, 62.504, 1.050
5.000, 66.684, 0.927, 66.720, 0.941
6.000, 70.012, 0.849, 69.020, 0.873
7.000, 72.332, 0.782, 69.452, 0.858
8.000, 73.892, 0.738, 70.988, 0.825
9.000, 75.732, 0.682, 71.628, 0.820
10.000, 77.352, 0.644, 72.980, 0.765
11.000, 78.756, 0.603, 74.360, 0.737
12.000, 79.740, 0.568, 76.332, 0.685
13.000, 81.044, 0.541, 76.380, 0.680
14.000, 82.020, 0.512, 76.904, 0.670
15.000, 83.096, 0.477, 77.648, 0.646
16.000, 83.852, 0.463, 76.904, 0.680
17.000, 84.956, 0.428, 78.036, 0.643
18.000, 85.660, 0.405, 78.992, 0.622
19.000, 86.700, 0.387, 79.232, 0.629
20.000, 87.068, 0.367, 79.664, 0.619
21.000, 87.916, 0.343, 79.228, 0.633
22.000, 88.624, 0.329, 77.556, 0.689
23.000, 89.180, 0.317, 80.812, 0.579
24.000, 89.824, 0.296, 80.616, 0.584
25.000, 90.712, 0.274, 80.524, 0.590
26.000, 91.008, 0.263, 81.452, 0.568
27.000, 91.448, 0.250, 81.920, 0.554
28.000, 91.656, 0.239, 82.156, 0.557
29.000, 92.160, 0.228, 81.744, 0.563
30.000, 92.352, 0.218, 81.324, 0.587
31.000, 92.888, 0.208, 82.608, 0.540
32.000, 93.344, 0.197, 82.024, 0.568
33.000, 93.876, 0.183, 83.076, 0.537
34.000, 94.088, 0.176, 82.960, 0.540
35.000, 94.604, 0.162, 83.224, 0.531
36.000, 94.812, 0.156, 82.920, 0.551
37.000, 95.228, 0.144, 83.364, 0.541
38.000, 95.552, 0.134, 83.600, 0.540
39.000, 95.700, 0.128, 83.508, 0.534
40.000, 96.072, 0.124, 83.716, 0.528
41.000, 96.452, 0.110, 83.760, 0.541
42.000, 96.488, 0.109, 83.680, 0.548
43.000, 96.764, 0.102, 83.388, 0.556
44.000, 96.980, 0.098, 83.648, 0.562
45.000, 97.256, 0.087, 83.728, 0.556
46.000, 97.332, 0.085, 83.600, 0.563
47.000, 97.520, 0.081, 84.496, 0.529
48.000, 97.696, 0.076, 84.136, 0.547
49.000, 97.784, 0.074, 84.060, 0.550
50.000, 97.740, 0.073, 84.688, 0.539
51.000, 98.024, 0.067, 84.636, 0.528
52.000, 98.368, 0.060, 84.328, 0.560
53.000, 98.288, 0.058, 84.960, 0.531
54.000, 98.412, 0.055, 84.720, 0.542
55.000, 98.468, 0.054, 84.768, 0.539
56.000, 98.764, 0.048, 84.840, 0.541
57.000, 98.756, 0.047, 85.012, 0.540
58.000, 98.860, 0.045, 85.148, 0.539
59.000, 98.740, 0.045, 84.804, 0.557
60.000, 98.956, 0.041, 85.176, 0.540
61.000, 98.924, 0.040, 85.080, 0.549
62.000, 99.008, 0.039, 85.160, 0.545
63.000, 99.028, 0.036, 85.108, 0.551
64.000, 99.112, 0.035, 85.220, 0.549
65.000, 99.316, 0.032, 85.428, 0.529
66.000, 99.244, 0.032, 85.772, 0.540
67.000, 99.216, 0.032, 85.308, 0.551
68.000, 99.296, 0.031, 85.384, 0.549
69.000, 99.272, 0.030, 85.588, 0.550
70.000, 99.308, 0.029, 85.268, 0.558
71.000, 99.388, 0.027, 85.692, 0.543
72.000, 99.316, 0.027, 85.540, 0.543
73.000, 99.448, 0.025, 85.308, 0.551
74.000, 99.480, 0.024, 85.636, 0.551
75.000, 99.448, 0.024, 85.468, 0.548
76.000, 99.436, 0.024, 85.636, 0.558
77.000, 99.540, 0.022, 85.508, 0.543
78.000, 99.528, 0.022, 85.952, 0.547
79.000, 99.580, 0.021, 85.552, 0.552
80.000, 99.532, 0.022, 85.804, 0.539
81.000, 99.604, 0.020, 85.544, 0.552
82.000, 99.508, 0.022, 85.828, 0.554
83.000, 99.620, 0.021, 85.792, 0.545
84.000, 99.612, 0.020, 85.864, 0.547
85.000, 99.596, 0.019, 85.680, 0.548
86.000, 99.600, 0.019, 85.736, 0.555
87.000, 99.700, 0.018, 85.896, 0.551
88.000, 99.632, 0.019, 85.760, 0.549
89.000, 99.592, 0.020, 85.764, 0.554
90.000, 99.584, 0.019, 85.852, 0.547
91.000, 99.616, 0.019, 85.692, 0.554
92.000, 99.704, 0.018, 85.560, 0.563
93.000, 99.692, 0.018, 85.988, 0.545
94.000, 99.700, 0.019, 85.756, 0.548
95.000, 99.740, 0.017, 85.996, 0.550
96.000, 99.676, 0.018, 85.736, 0.551
97.000, 99.708, 0.018, 85.932, 0.548
98.000, 99.744, 0.016, 85.744, 0.551
99.000, 99.668, 0.017, 85.844, 0.547
test accuracy: 86.320
firing rate of layers: -1.000, 0.111, 0.044, 0.044, 0.111, -1.000, -1.000, 0.070, 0.025, 0.025, 0.070, -1.000, 0.075, 0.096, 0.189, 0.071
Elapsed time: 2.0hour17.0minute2.8second
