architecture id: 13818
model parameters: 75196008
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 8.296, 23.669, 4.446, 15.140, 37.600, 3.887
1.000, 20.763, 45.699, 3.529, 22.680, 48.420, 3.422
2.000, 28.091, 55.348, 3.104, 27.960, 54.450, 3.126
3.000, 33.948, 61.906, 2.792, 32.450, 59.120, 2.934
4.000, 38.561, 66.862, 2.548, 35.730, 63.780, 2.707
5.000, 42.934, 70.656, 2.340, 38.390, 64.840, 2.626
6.000, 46.811, 74.339, 2.149, 39.240, 66.530, 2.580
7.000, 50.500, 77.193, 1.984, 41.850, 68.700, 2.458
8.000, 53.850, 79.807, 1.833, 41.390, 68.930, 2.491
9.000, 56.954, 82.349, 1.684, 41.890, 69.350, 2.471
10.000, 59.924, 84.585, 1.551, 44.140, 70.480, 2.391
11.000, 63.210, 86.579, 1.420, 44.870, 71.300, 2.352
12.000, 66.065, 88.578, 1.292, 45.060, 70.900, 2.384
13.000, 68.913, 90.109, 1.188, 45.200, 70.930, 2.423
14.000, 71.325, 91.626, 1.082, 45.490, 71.310, 2.398
15.000, 74.013, 92.858, 0.981, 45.900, 71.780, 2.388
16.000, 76.628, 94.027, 0.884, 45.980, 71.650, 2.411
17.000, 78.712, 94.980, 0.805, 46.090, 71.970, 2.432
18.000, 80.589, 95.864, 0.728, 46.240, 72.030, 2.457
19.000, 82.612, 96.561, 0.660, 46.470, 71.590, 2.483
20.000, 84.435, 97.141, 0.596, 46.760, 72.100, 2.470
21.000, 86.026, 97.727, 0.534, 47.340, 72.190, 2.460
22.000, 87.332, 98.088, 0.487, 47.510, 72.380, 2.477
23.000, 88.562, 98.403, 0.444, 47.710, 72.670, 2.493
24.000, 89.814, 98.652, 0.401, 47.300, 72.270, 2.515
25.000, 90.561, 98.836, 0.371, 47.270, 72.340, 2.518
26.000, 91.494, 99.070, 0.339, 47.870, 72.890, 2.525
27.000, 92.332, 99.159, 0.312, 47.780, 72.560, 2.533
28.000, 93.052, 99.303, 0.287, 47.690, 73.580, 2.539
29.000, 93.723, 99.453, 0.261, 47.910, 73.040, 2.558
30.000, 94.082, 99.487, 0.246, 48.210, 73.520, 2.541
31.000, 94.762, 99.535, 0.224, 48.320, 73.040, 2.567
32.000, 95.197, 99.597, 0.208, 48.300, 72.910, 2.577
