architecture id: 9573
model parameters: 20131812
epoch, train_acc, train_loss, val_acc, val_loss
0.000, 25.940, 1.951, 37.436, 1.751
1.000, 47.480, 1.420, 50.596, 1.346
2.000, 56.076, 1.212, 58.304, 1.154
3.000, 61.536, 1.070, 60.712, 1.120
4.000, 65.656, 0.965, 65.344, 0.978
5.000, 68.768, 0.876, 65.136, 1.008
6.000, 71.116, 0.809, 69.436, 0.866
7.000, 73.588, 0.743, 72.388, 0.794
8.000, 75.852, 0.694, 72.148, 0.786
9.000, 77.204, 0.647, 69.996, 0.874
10.000, 79.196, 0.593, 75.136, 0.720
11.000, 80.544, 0.559, 74.964, 0.728
12.000, 81.944, 0.515, 73.924, 0.765
13.000, 82.820, 0.488, 76.400, 0.696
14.000, 84.344, 0.454, 76.512, 0.687
15.000, 85.212, 0.425, 78.916, 0.607
16.000, 86.260, 0.395, 76.156, 0.731
17.000, 86.992, 0.376, 79.964, 0.589
18.000, 87.740, 0.350, 80.308, 0.604
19.000, 88.440, 0.328, 81.500, 0.564
20.000, 88.932, 0.315, 81.992, 0.546
21.000, 89.728, 0.296, 81.872, 0.551
22.000, 90.760, 0.270, 81.068, 0.589
23.000, 91.276, 0.250, 81.612, 0.570
24.000, 91.764, 0.238, 81.716, 0.571
25.000, 92.284, 0.225, 80.088, 0.639
26.000, 92.532, 0.215, 82.964, 0.541
27.000, 93.484, 0.192, 82.356, 0.542
28.000, 93.932, 0.178, 81.940, 0.606
29.000, 94.224, 0.167, 83.524, 0.531
30.000, 94.464, 0.160, 82.316, 0.586
31.000, 95.136, 0.148, 83.592, 0.535
32.000, 95.372, 0.136, 84.028, 0.528
33.000, 95.832, 0.125, 83.652, 0.542
34.000, 96.028, 0.119, 83.928, 0.543
35.000, 96.224, 0.113, 84.176, 0.540
36.000, 96.696, 0.098, 84.388, 0.556
37.000, 96.892, 0.097, 83.620, 0.582
38.000, 97.244, 0.088, 84.068, 0.579
39.000, 97.480, 0.078, 84.604, 0.555
40.000, 97.772, 0.071, 85.120, 0.539
41.000, 97.776, 0.069, 85.104, 0.541
42.000, 97.836, 0.065, 84.280, 0.590
43.000, 98.084, 0.060, 85.056, 0.553
44.000, 98.176, 0.057, 83.808, 0.623
45.000, 98.608, 0.046, 85.324, 0.562
46.000, 98.648, 0.046, 85.492, 0.544
47.000, 98.824, 0.041, 84.276, 0.614
48.000, 98.900, 0.041, 85.340, 0.567
49.000, 98.816, 0.039, 85.216, 0.561
50.000, 99.112, 0.033, 85.536, 0.572
51.000, 99.148, 0.031, 85.680, 0.565
52.000, 99.108, 0.032, 85.520, 0.571
53.000, 99.240, 0.027, 86.084, 0.553
54.000, 99.220, 0.028, 86.328, 0.548
55.000, 99.340, 0.024, 86.072, 0.549
56.000, 99.416, 0.022, 86.036, 0.576
57.000, 99.456, 0.021, 86.364, 0.564
58.000, 99.472, 0.019, 85.828, 0.580
59.000, 99.528, 0.019, 86.084, 0.568
60.000, 99.628, 0.017, 86.212, 0.576
61.000, 99.664, 0.016, 86.512, 0.554
62.000, 99.648, 0.015, 85.872, 0.594
63.000, 99.628, 0.015, 86.500, 0.556
64.000, 99.680, 0.014, 86.604, 0.561
65.000, 99.696, 0.012, 86.644, 0.565
66.000, 99.796, 0.010, 86.444, 0.562
67.000, 99.744, 0.012, 86.772, 0.558
68.000, 99.812, 0.010, 86.852, 0.556
69.000, 99.880, 0.008, 86.788, 0.562
70.000, 99.868, 0.008, 86.824, 0.562
71.000, 99.840, 0.009, 86.580, 0.568
72.000, 99.852, 0.008, 86.744, 0.571
73.000, 99.860, 0.008, 86.932, 0.570
74.000, 99.860, 0.008, 86.860, 0.564
75.000, 99.900, 0.007, 86.888, 0.568
76.000, 99.892, 0.007, 86.760, 0.576
77.000, 99.848, 0.008, 86.884, 0.570
78.000, 99.908, 0.006, 86.840, 0.566
79.000, 99.860, 0.007, 86.928, 0.570
80.000, 99.876, 0.007, 86.772, 0.580
81.000, 99.900, 0.007, 86.944, 0.573
82.000, 99.888, 0.007, 86.828, 0.571
83.000, 99.892, 0.006, 86.688, 0.572
84.000, 99.900, 0.006, 87.096, 0.568
85.000, 99.928, 0.006, 86.944, 0.569
86.000, 99.936, 0.005, 86.800, 0.577
87.000, 99.916, 0.006, 86.952, 0.574
88.000, 99.940, 0.005, 86.880, 0.581
89.000, 99.944, 0.005, 86.960, 0.579
90.000, 99.916, 0.005, 86.916, 0.573
91.000, 99.936, 0.006, 87.016, 0.580
92.000, 99.908, 0.006, 87.184, 0.561
93.000, 99.924, 0.005, 86.752, 0.589
94.000, 99.916, 0.005, 86.828, 0.589
95.000, 99.940, 0.005, 87.160, 0.566
96.000, 99.952, 0.005, 86.880, 0.576
97.000, 99.928, 0.005, 86.896, 0.575
98.000, 99.948, 0.005, 87.084, 0.574
99.000, 99.968, 0.005, 86.876, 0.574
test accuracy: 87.260
firing rate of layers: 0.076, 0.034, -1.000, 0.213, -1.000, 0.101, 0.065, 0.022, -1.000, 0.174, -1.000, 0.118, 0.065, 0.096, 0.206, 0.097
Elapsed time: 2.0hour16.0minute35.1second
