architecture id: 13220
model parameters: 73719912
epoch, train_acc,train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 7.717, 21.994, 4.520, 13.940, 35.610, 3.964
1.000, 20.505, 45.476, 3.546, 23.840, 50.550, 3.320
2.000, 28.156, 55.328, 3.108, 28.470, 56.640, 3.074
3.000, 33.676, 61.594, 2.808, 33.100, 60.760, 2.843
4.000, 38.134, 66.134, 2.575, 33.730, 61.140, 2.834
5.000, 42.433, 70.087, 2.372, 37.990, 65.570, 2.619
6.000, 45.869, 73.349, 2.199, 39.700, 67.270, 2.534
7.000, 49.348, 76.243, 2.038, 40.640, 67.410, 2.528
8.000, 52.373, 78.865, 1.886, 41.640, 68.460, 2.470
9.000, 55.391, 81.185, 1.752, 42.860, 69.190, 2.432
10.000, 58.580, 83.361, 1.618, 43.920, 69.800, 2.405
11.000, 61.358, 85.443, 1.493, 43.040, 70.060, 2.449
12.000, 63.826, 87.287, 1.382, 44.450, 70.370, 2.404
13.000, 66.557, 88.938, 1.272, 45.110, 71.180, 2.390
14.000, 69.398, 90.443, 1.167, 45.080, 70.990, 2.408
15.000, 71.777, 91.719, 1.067, 45.670, 70.850, 2.409
16.000, 74.196, 92.915, 0.977, 44.870, 71.010, 2.435
17.000, 76.134, 94.025, 0.895, 45.490, 71.820, 2.435
18.000, 78.408, 94.929, 0.811, 46.160, 71.770, 2.439
19.000, 80.173, 95.606, 0.747, 45.790, 71.190, 2.477
20.000, 82.216, 96.412, 0.676, 46.370, 71.350, 2.485
21.000, 83.789, 97.026, 0.615, 46.630, 72.140, 2.452
22.000, 85.507, 97.494, 0.557, 46.510, 71.950, 2.482
23.000, 86.662, 97.818, 0.513, 46.820, 71.200, 2.516
24.000, 88.010, 98.215, 0.468, 47.040, 71.910, 2.526
25.000, 89.162, 98.561, 0.427, 47.190, 72.110, 2.511
26.000, 90.052, 98.715, 0.392, 47.060, 72.220, 2.542
27.000, 90.871, 98.898, 0.364, 47.130, 72.130, 2.534
28.000, 91.685, 99.085, 0.334, 47.210, 71.760, 2.577
29.000, 92.447, 99.190, 0.308, 47.130, 71.850, 2.580
30.000, 93.018, 99.347, 0.286, 47.790, 72.450, 2.562
31.000, 93.558, 99.396, 0.269, 47.690, 71.870, 2.604
32.000, 94.055, 99.430, 0.250, 47.810, 72.370, 2.590
33.000, 94.533, 99.547, 0.231, 47.080, 72.330, 2.601
34.000, 94.968, 99.607, 0.217, 48.160, 72.400, 2.590
35.000, 95.282, 99.624, 0.203, 47.850, 72.010, 2.626
36.000, 95.696, 99.710, 0.189, 47.360, 72.520, 2.639
37.000, 96.006, 99.730, 0.180, 47.890, 72.800, 2.639
38.000, 96.285, 99.776, 0.168, 48.010, 72.380, 2.646
39.000, 96.532, 99.799, 0.159, 48.270, 72.580, 2.667
40.000, 96.748, 99.818, 0.152, 48.040, 73.080, 2.634
41.000, 96.997, 99.824, 0.142, 48.510, 72.610, 2.659
42.000, 97.213, 99.853, 0.133, 48.150, 73.040, 2.636
43.000, 97.406, 99.835, 0.128, 48.390, 72.750, 2.662
44.000, 97.514, 99.882, 0.121, 48.350, 72.630, 2.670
45.000, 97.607, 99.871, 0.116, 48.120, 72.300, 2.694
46.000, 97.743, 99.908, 0.112, 49.060, 73.170, 2.650
47.000, 98.002, 99.905, 0.104, 48.910, 72.750, 2.672
48.000, 98.115, 99.927, 0.099, 48.380, 72.700, 2.662
49.000, 98.204, 99.929, 0.094, 48.760, 73.430, 2.667
50.000, 98.325, 99.940, 0.090, 48.790, 73.550, 2.651
51.000, 98.311, 99.925, 0.090, 48.730, 73.070, 2.668
52.000, 98.476, 99.950, 0.084, 49.490, 73.320, 2.655
53.000, 98.535, 99.939, 0.080, 49.050, 73.350, 2.684
54.000, 98.600, 99.950, 0.079, 48.950, 73.210, 2.682
55.000, 98.675, 99.953, 0.075, 48.990, 73.260, 2.671
56.000, 98.711, 99.959, 0.073, 48.720, 73.160, 2.708
57.000, 98.816, 99.967, 0.069, 49.110, 72.470, 2.702
58.000, 98.877, 99.970, 0.067, 49.670, 73.250, 2.672
59.000, 98.948, 99.970, 0.065, 49.360, 73.150, 2.677
60.000, 98.997, 99.976, 0.063, 49.160, 73.180, 2.693
61.000, 98.971, 99.979, 0.062, 49.500, 73.580, 2.681
62.000, 99.050, 99.961, 0.061, 49.270, 73.340, 2.690
63.000, 99.066, 99.973, 0.059, 49.140, 73.170, 2.709
64.000, 99.088, 99.981, 0.058, 49.620, 73.360, 2.692
65.000, 99.079, 99.980, 0.056, 49.380, 73.700, 2.673
66.000, 99.188, 99.977, 0.055, 49.680, 73.100, 2.700
67.000, 99.237, 99.988, 0.052, 49.890, 73.430, 2.666
68.000, 99.218, 99.977, 0.052, 49.340, 73.940, 2.687
69.000, 99.251, 99.980, 0.051, 49.170, 73.300, 2.693
70.000, 99.238, 99.983, 0.050, 49.540, 73.440, 2.678
71.000, 99.301, 99.980, 0.049, 49.520, 73.520, 2.688
72.000, 99.311, 99.987, 0.048, 49.870, 73.580, 2.687
73.000, 99.276, 99.987, 0.048, 49.790, 73.640, 2.691
74.000, 99.371, 99.993, 0.046, 49.990, 73.670, 2.682
75.000, 99.360, 99.989, 0.046, 49.810, 73.740, 2.695
76.000, 99.373, 99.987, 0.045, 50.280, 73.970, 2.689
77.000, 99.392, 99.988, 0.044, 50.250, 73.630, 2.677
78.000, 99.387, 99.993, 0.044, 49.500, 73.320, 2.698
79.000, 99.410, 99.991, 0.043, 50.030, 73.630, 2.684
80.000, 99.410, 99.988, 0.043, 49.990, 73.560, 2.692
81.000, 99.449, 99.985, 0.042, 49.860, 73.600, 2.685
82.000, 99.445, 99.993, 0.042, 50.200, 74.180, 2.685
83.000, 99.466, 99.987, 0.041, 49.910, 73.800, 2.687
84.000, 99.465, 99.985, 0.041, 50.000, 73.530, 2.677
85.000, 99.456, 99.990, 0.041, 49.790, 73.990, 2.694
86.000, 99.454, 99.989, 0.041, 49.570, 73.770, 2.707
87.000, 99.496, 99.990, 0.040, 49.950, 73.860, 2.684
