architecture id: 13240
model parameters: 73719912
epoch, train_acc, train_top5, train_loss, val_acc, val_top5, val_loss
0.000, 6.730, 19.870, 4.592, 14.670, 37.010, 3.894
1.000, 19.590, 44.381, 3.583, 22.590, 47.930, 3.426
2.000, 27.535, 54.708, 3.133, 28.590, 55.280, 3.095
3.000, 33.473, 61.325, 2.824, 33.240, 60.110, 2.862
4.000, 38.275, 66.278, 2.573, 35.150, 62.940, 2.735
5.000, 42.410, 70.039, 2.372, 37.500, 64.590, 2.621
6.000, 45.968, 73.587, 2.189, 40.150, 66.690, 2.537
7.000, 49.307, 76.384, 2.033, 41.390, 68.260, 2.474
8.000, 52.331, 78.895, 1.888, 40.800, 67.760, 2.525
9.000, 55.615, 81.225, 1.747, 42.960, 69.130, 2.428
10.000, 58.473, 83.413, 1.619, 45.070, 70.970, 2.340
11.000, 61.446, 85.321, 1.492, 43.760, 70.780, 2.408
12.000, 64.036, 87.256, 1.377, 45.320, 71.510, 2.360
13.000, 66.503, 88.829, 1.274, 45.030, 71.350, 2.373
14.000, 69.603, 90.436, 1.157, 45.240, 70.850, 2.394
15.000, 71.820, 91.651, 1.067, 45.450, 71.940, 2.370
16.000, 74.233, 92.989, 0.973, 45.120, 71.600, 2.405
17.000, 76.423, 93.967, 0.890, 45.870, 71.550, 2.439
18.000, 78.516, 94.937, 0.814, 46.590, 72.490, 2.393
19.000, 80.329, 95.655, 0.745, 46.710, 72.690, 2.394
20.000, 81.987, 96.314, 0.679, 46.540, 72.360, 2.448
21.000, 83.816, 96.900, 0.617, 46.320, 72.080, 2.470
22.000, 85.240, 97.391, 0.564, 47.390, 72.920, 2.422
23.000, 86.598, 97.845, 0.514, 47.100, 72.230, 2.478
24.000, 87.828, 98.180, 0.473, 47.270, 72.930, 2.448
25.000, 88.926, 98.385, 0.434, 47.090, 72.660, 2.490
26.000, 89.775, 98.709, 0.400, 47.860, 72.810, 2.495
27.000, 90.693, 98.853, 0.369, 47.870, 72.570, 2.515
28.000, 91.483, 99.049, 0.340, 48.360, 72.820, 2.526
29.000, 92.343, 99.165, 0.312, 47.460, 72.780, 2.544
30.000, 93.010, 99.345, 0.285, 48.270, 72.850, 2.528
31.000, 93.513, 99.392, 0.268, 48.050, 72.920, 2.551
32.000, 93.944, 99.430, 0.251, 47.500, 72.370, 2.577
33.000, 94.457, 99.558, 0.236, 48.400, 73.110, 2.560
34.000, 94.937, 99.586, 0.218, 48.860, 72.970, 2.554
35.000, 95.276, 99.643, 0.203, 47.950, 72.840, 2.579
36.000, 95.671, 99.698, 0.189, 48.340, 73.430, 2.580
37.000, 95.980, 99.722, 0.179, 48.150, 73.340, 2.586
38.000, 96.211, 99.753, 0.172, 48.500, 73.340, 2.584
39.000, 96.470, 99.773, 0.160, 48.660, 72.960, 2.613
40.000, 96.704, 99.818, 0.151, 48.140, 73.360, 2.608
41.000, 96.920, 99.836, 0.142, 48.960, 72.840, 2.618
42.000, 97.120, 99.838, 0.136, 49.090, 73.010, 2.608
43.000, 97.341, 99.855, 0.128, 49.540, 73.820, 2.586
44.000, 97.493, 99.884, 0.122, 49.210, 73.030, 2.630
45.000, 97.620, 99.880, 0.117, 48.620, 73.190, 2.633
46.000, 97.790, 99.905, 0.111, 49.340, 72.880, 2.639
47.000, 97.843, 99.912, 0.106, 49.300, 73.650, 2.628
48.000, 98.048, 99.923, 0.101, 49.530, 73.300, 2.648
49.000, 98.188, 99.916, 0.096, 49.240, 74.020, 2.629
50.000, 98.286, 99.924, 0.092, 49.570, 73.210, 2.635
51.000, 98.382, 99.931, 0.089, 49.160, 73.160, 2.649
52.000, 98.427, 99.942, 0.086, 49.180, 73.930, 2.648
53.000, 98.496, 99.934, 0.082, 49.550, 73.760, 2.630
54.000, 98.584, 99.942, 0.080, 49.710, 73.830, 2.629
55.000, 98.656, 99.959, 0.076, 49.560, 74.040, 2.636
56.000, 98.731, 99.968, 0.074, 49.210, 73.660, 2.640
57.000, 98.834, 99.960, 0.071, 49.360, 73.790, 2.641
58.000, 98.857, 99.961, 0.068, 49.730, 74.000, 2.646
59.000, 98.854, 99.971, 0.066, 49.530, 74.230, 2.636
60.000, 98.878, 99.966, 0.065, 49.500, 73.850, 2.668
61.000, 99.008, 99.970, 0.062, 49.510, 73.460, 2.660
62.000, 99.047, 99.978, 0.060, 49.890, 74.210, 2.650
63.000, 99.058, 99.976, 0.059, 49.320, 73.950, 2.680
64.000, 99.111, 99.979, 0.056, 49.690, 74.180, 2.663
65.000, 99.116, 99.973, 0.057, 49.470, 73.850, 2.670
66.000, 99.201, 99.974, 0.054, 49.500, 74.240, 2.636
67.000, 99.123, 99.974, 0.055, 49.890, 73.940, 2.665
68.000, 99.146, 99.979, 0.054, 49.900, 73.940, 2.671
69.000, 99.242, 99.984, 0.051, 50.070, 74.230, 2.665
70.000, 99.248, 99.991, 0.050, 49.660, 73.930, 2.657
71.000, 99.330, 99.984, 0.049, 49.810, 74.180, 2.666
72.000, 99.275, 99.981, 0.050, 50.030, 74.090, 2.646
73.000, 99.292, 99.982, 0.049, 50.220, 74.540, 2.639
74.000, 99.297, 99.982, 0.048, 50.300, 74.170, 2.660
75.000, 99.348, 99.983, 0.046, 50.370, 74.510, 2.658
76.000, 99.357, 99.987, 0.046, 50.270, 73.960, 2.668
77.000, 99.352, 99.978, 0.046, 50.740, 74.470, 2.639
78.000, 99.387, 99.981, 0.044, 49.720, 74.420, 2.657
79.000, 99.414, 99.985, 0.044, 50.480, 74.100, 2.651
80.000, 99.468, 99.982, 0.042, 50.080, 74.300, 2.664
81.000, 99.390, 99.990, 0.043, 50.400, 74.360, 2.646
82.000, 99.434, 99.988, 0.042, 50.010, 74.420, 2.655
83.000, 99.437, 99.987, 0.043, 49.970, 74.260, 2.671
84.000, 99.452, 99.991, 0.041, 50.000, 74.350, 2.657
85.000, 99.447, 99.984, 0.042, 50.500, 74.550, 2.655
86.000, 99.464, 99.986, 0.041, 50.540, 74.490, 2.653
87.000, 99.455, 99.993, 0.041, 50.120, 73.710, 2.689
88.000, 99.442, 99.993, 0.042, 50.090, 74.280, 2.661
89.000, 99.488, 99.991, 0.040, 50.170, 74.320, 2.666
90.000, 99.421, 99.983, 0.041, 50.430, 74.430, 2.641
91.000, 99.503, 99.989, 0.039, 50.150, 74.330, 2.649
92.000, 99.501, 99.985, 0.040, 49.760, 73.910, 2.671
93.000, 99.479, 99.989, 0.040, 50.130, 74.320, 2.646
94.000, 99.486, 99.995, 0.040, 50.110, 74.390, 2.654
95.000, 99.477, 99.985, 0.040, 49.870, 74.200, 2.677
96.000, 99.468, 99.988, 0.040, 50.400, 74.380, 2.648
97.000, 99.452, 99.984, 0.040, 49.980, 74.340, 2.660
98.000, 99.536, 99.988, 0.039, 49.950, 73.890, 2.668
99.000, 99.521, 99.990, 0.039, 50.330, 74.230, 2.660
test top1: 50.150, test tpo5: 74.7
firing rate of layers: -1.000, 0.243, -1.000, 0.109, -1.000, 0.076, -1.000, 0.158, -1.000, 0.093, -1.000, 0.057, 0.157, 0.072, 0.110, 0.129
Elapsed time: 6.0hour28.0minute51.3second
